Field,Poly,0.4861,0.5876,0.6563
0.0,0.9932,1.1238,0.8758,0.9641
1.6,0.9644,1.0906,0.8471,0.9378
3.2,0.8787,0.9916,0.7617,0.8596
4.8,0.7398,0.8293,0.6222,0.7313
6.4,0.5569,0.6095,0.4358,0.5575
8.0,0.3648,0.3538,0.2382,0.3531
9.6,0.3185,0.2362,0.2604,0.2105
11.2,0.5559,0.5299,0.5578,0.3801
12.8,0.9233,0.9599,0.9366,0.7087
14.4,1.3513,1.4477,1.3617,1.0921
16.0,1.8212,1.9782,1.8227,1.5116
17.6,2.3239,2.5436,2.3132,1.9591
19.2,2.8528,3.1379,2.8276,2.4289
20.8,3.4027,3.7557,3.3607,2.916
22.4,3.9691,4.3928,3.9083,3.4162
24.0,4.5484,5.046,4.4666,3.9257
