Field,Poly,0.4861,0.5876,0.6563
0.0,3.4323,5.1051,0.976,2.8857
1.46667,3.4604,5.0796,0.9824,2.8953
2.93333,3.5462,5.0008,1.0109,2.9284
4.4,3.6952,4.8634,1.0895,2.9982
5.86667,3.9179,4.6618,1.2589,3.1261
7.33333,4.2316,4.3957,1.5581,3.3405
8.8,4.6598,4.0818,2.0124,3.6721
10.26667,5.2299,3.7726,2.6337,4.1475
11.73333,5.9659,3.5815,3.4244,4.7819
13.2,6.8788,3.6745,4.3749,5.5733
14.66667,7.954,4.1653,5.4552,6.4965
16.13333,9.1371,4.9928,6.6014,7.4932
17.6,10.3176,5.9422,7.6993,8.4606
19.06667,11.3175,6.7161,8.5727,9.2408
20.53333,11.9206,7.0307,9.0166,9.6435
22.0,12.1349,7.2385,9.1112,9.673
