Field,Poly,0.4861,0.5876,0.6563
0.0,3.6784,1.0143,0.4841,6.2712
0.53333,3.6428,1.128,0.4451,6.1693
1.06667,3.563,1.5129,0.5149,5.867
1.6,3.5222,2.2141,0.9709,5.3755
2.13333,3.651,3.2216,1.7352,4.7162
2.66667,4.0761,4.503,2.7261,3.9268
3.2,4.8478,6.0209,3.9027,3.0827
3.73333,5.9303,7.7347,5.2313,2.3633
4.26667,7.2517,9.6007,6.6785,2.1634
4.8,8.7406,11.572,8.21,2.766
5.33333,10.3363,13.6002,9.7921,3.896
5.86667,11.99,15.6382,11.3945,5.2725
6.4,13.6671,17.6452,12.9957,6.7859
6.93333,15.3518,19.5932,14.5898,8.4112
7.46667,17.0566,21.4794,16.1972,10.1735
8.0,18.8355,23.342,17.8791,12.1428
