Field,Poly,0.4861,0.5876,0.6563
0.0,1.5118,0.4538,0.9588,2.3941
1.4,2.849,2.5141,2.3781,3.2232
2.8,5.1925,5.1412,4.5977,5.0423
4.2,7.9386,8.1256,7.1648,7.3582
5.6,11.126,11.6134,10.1644,10.1212
7.0,14.8597,15.7477,13.7108,13.3938
8.4,19.2557,20.6649,17.9199,17.2669
9.8,24.4342,26.499,22.9084,21.842
11.2,30.5207,33.3871,28.7972,27.2287
12.6,37.6499,41.4755,35.7159,33.5462
14.0,45.9719,50.9281,43.8096,40.9285
15.4,55.6631,61.9381,53.2493,49.5335
16.8,66.9421,74.7464,64.2465,59.5559
18.2,80.0956,89.6692,77.0772,71.248
19.6,95.5144,107.1373,92.1145,84.9497
21.0,113.7415,127.7475,109.8716,101.1261
