Field,Poly,0.4861,0.5876,0.6563
0.0,0.4997,0.7773,0.1709,0.3401
1.4,0.5196,0.7811,0.1721,0.3435
2.8,0.5755,0.7932,0.1797,0.3552
4.2,0.6588,0.816,0.2031,0.379
5.6,0.7608,0.8516,0.2499,0.4183
7.0,0.8741,0.9015,0.3198,0.475
8.4,0.992,0.9646,0.4074,0.5473
9.8,1.1081,1.0369,0.5053,0.6309
11.2,1.2149,1.1109,0.6055,0.7193
12.6,1.3033,1.1762,0.6987,0.8045
14.0,1.3624,1.2194,0.7741,0.8767
15.4,1.3785,1.2241,0.8185,0.9241
16.8,1.3351,1.1711,0.8162,0.9324
18.2,1.2129,1.0398,0.7481,0.8843
19.6,0.9939,0.8193,0.5938,0.7587
21.0,0.6902,0.5863,0.3538,0.5338
