Field,Poly,0.4861,0.5876,0.6563
0.0,1.5197,1.7464,0.9626,1.7182
1.4,1.5466,1.7575,0.9592,1.7043
2.8,1.6249,1.7903,0.9503,1.6633
4.2,1.7488,1.8424,0.9395,1.5979
5.6,1.9103,1.9099,0.9319,1.5124
7.0,2.1007,1.9868,0.9321,1.4128
8.4,2.3118,2.0651,0.9424,1.3068
9.8,2.5359,2.1347,0.9614,1.204
11.2,2.7665,2.1846,0.9844,1.1162
12.6,2.9986,2.2032,1.0049,1.0586
14.0,3.2298,2.1797,1.0189,1.0491
15.4,3.4611,2.1066,1.0289,1.1063
16.8,3.6989,1.9837,1.0514,1.2455
18.2,3.9557,1.8271,1.1231,1.4769
19.6,4.2513,1.6868,1.2953,1.807
21.0,4.6128,1.6685,1.6112,2.2419
