Field,Poly,0.4861,0.5876,0.6563
0.0,0.54309249,0.77155618,0.058124025,0.53494954
1.44,0.5439311,0.77191838,0.05918958,0.53378695
2.88,0.5464638,0.77296547,0.063173218,0.53035285
4.32,0.55074769,0.77458097,0.072027773,0.5248185
5.76,0.55690086,0.7765789,0.08779857,0.51750607
7.2,0.56514024,0.77872086,0.11176824,0.50895155
8.64,0.57584126,0.78075038,0.14457324,0.50000815
10.08,0.58962572,0.78245788,0.18674849,0.49200249
11.52,0.60748383,0.78379744,0.23908212,0.48694671
12.96,0.63093296,0.78508849,0.30276137,0.48777698
14.4,0.66220598,0.78735059,0.37944498,0.4985187
15.84,0.70444471,0.79282866,0.47133183,0.52420304
17.28,0.76185498,0.80574173,0.58124682,0.5704105
18.72,0.83977539,0.83316171,0.71274917,0.64261398
20.16,0.94464484,0.88563894,0.87026644,0.74579396
21.6,1.0839222,0.97690536,1.0592591,0.88463707
