Field,Poly,0.4861,0.5876,0.6563
0.0,2.9541,3.4266,1.9616,3.2543
1.4,2.9782,3.4749,1.9665,3.2533
2.8,3.0526,3.6239,1.9848,3.2512
4.2,3.1833,3.8839,2.0263,3.2507
5.6,3.376,4.2643,2.1028,3.2549
7.0,3.6332,4.7677,2.2223,3.265
8.4,3.9512,5.3866,2.3835,3.2789
9.8,4.3196,6.1039,2.5736,3.2879
11.2,4.7227,6.895,2.7696,3.2768
12.6,5.1422,7.7304,2.9416,3.2226
14.0,5.5616,8.5779,3.0564,3.0965
15.4,5.9713,9.4056,3.0837,2.8677
16.8,6.3786,10.1869,3.0081,2.5136
18.2,6.8214,10.908,2.8612,2.0582
19.6,7.3863,11.5818,2.7982,1.7241
21.0,8.2248,12.2706,3.1806,2.1449
