Field,Poly,0.4861,0.5876,0.6563
0.0,1.2834,1.436,1.1341,1.2621
1.53333,1.2611,1.4138,1.1114,1.2399
3.06667,1.196,1.3492,1.0446,1.1742
4.6,1.0934,1.25,0.9389,1.068
6.13333,0.9656,1.1326,0.8059,0.9277
7.66667,0.8384,1.0287,0.6728,0.7671
9.2,0.7633,0.9913,0.6002,0.6196
10.73333,0.8106,1.0792,0.6707,0.5602
12.26667,1.0104,1.3138,0.8973,0.6702
13.8,1.333,1.674,1.2305,0.9296
15.33333,1.7428,2.1323,1.6338,1.2785
16.86667,2.2202,2.672,2.0907,1.6852
18.4,2.7576,3.2869,2.5949,2.1371
19.93333,3.3549,3.9789,3.1461,2.6305
21.46667,4.0177,4.7566,3.7487,3.1672
23.0,4.7571,5.6351,4.4118,3.7534
