Field,Poly,0.4861,0.5876,0.6563
0.0,0.0104,0.003,0.0033,0.0174
1.4,0.014,0.0035,0.0042,0.0164
2.8,0.0223,0.0061,0.0074,0.0136
4.2,0.0333,0.0113,0.0128,0.01
5.6,0.0466,0.0185,0.0201,0.0091
7.0,0.0624,0.0274,0.0287,0.0142
8.4,0.0809,0.0381,0.0382,0.0226
9.8,0.1022,0.051,0.0485,0.0325
11.2,0.1271,0.0673,0.0599,0.0435
12.6,0.1564,0.089,0.0734,0.0566
14.0,0.1916,0.1187,0.0914,0.0733
15.4,0.2349,0.1595,0.1168,0.0962
16.8,0.2885,0.2144,0.1531,0.1284
18.2,0.3552,0.2862,0.2037,0.1728
19.6,0.4378,0.3779,0.2711,0.2321
21.0,0.539,0.4918,0.358,0.3086
