Field,Poly,0.4861,0.5876,0.6563
0.0,1.9183,0.5795,0.8351,3.1633
0.73333,4.4975,2.5315,1.9659,3.702
1.46667,8.5392,5.4298,4.0333,5.1982
2.2,13.0804,9.1873,6.8399,7.5335
2.93333,18.1944,14.0315,10.5276,10.7106
3.66667,24.0214,20.1234,15.2089,14.7814
4.4,30.7081,27.5905,20.9777,19.8128
5.13333,38.4026,36.5523,27.926,25.8812
5.86667,47.2574,47.1369,36.1556,33.075
6.6,57.4357,59.4923,45.785,41.4997
7.33333,69.1206,73.7967,56.958,51.2828
8.06667,82.5259,90.2724,69.8527,62.5828
8.8,97.914,109.2051,84.6967,75.6013
9.53333,115.6211,130.9741,101.7895,90.6028
10.26667,136.0985,156.1016,121.5394,107.9466
11.0,159.9805,185.3353,144.5256,128.1405
