Field,Poly,0.4861,0.5876,0.6563
0.0,0.6655,0.8131,0.2425,0.7801
1.33333,0.7469,0.8553,0.2906,0.8062
2.66667,0.9538,0.9819,0.4187,0.8872
4.0,1.2341,1.1955,0.6133,1.0303
5.33333,1.5657,1.5028,0.8786,1.2448
6.66667,1.9494,1.9161,1.2267,1.5419
8.0,2.4006,2.4533,1.6741,1.9347
9.33333,2.9458,3.1388,2.2416,2.4398
10.66667,3.6221,4.0038,2.955,3.0783
12.0,4.4758,5.0877,3.8464,3.8771
13.33333,5.563,6.4401,4.9555,4.8703
14.66667,6.9493,8.1221,6.3315,6.1005
16.0,8.711,10.2089,8.0349,7.6209
17.33333,10.9384,12.7929,10.14,9.4971
18.66667,13.7382,15.9863,12.7377,11.8098
20.0,17.2386,19.9261,15.9398,14.6586
