Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US06927926-1.ZMX
Title:	
Date:	11/7/2025 5:48:04 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000    -0.054234789    -0.054234789      0.00000000      0.00000000      0.00000000
     0.019246943    -0.054233636    -0.054235830      0.12266843      0.12266840  2.0785171E-005
     0.038493886    -0.054230929    -0.054238952      0.24533736      0.24533683  2.1655585E-004
     0.057740829    -0.054226656    -0.054244152      0.36800732      0.36800532  5.4287264E-004
     0.076987772    -0.054220792    -0.054251426      0.49067879      0.49067389  9.9971506E-004
     0.096234715    -0.054213306    -0.054260767      0.61335230      0.61334257  1.5871057E-003
      0.11548166    -0.054204155    -0.054272165      0.73602835      0.73601138  2.3050379E-003
      0.13472860    -0.054193288    -0.054285609      0.85870745      0.85868037  3.1535373E-003
      0.15397554    -0.054180643    -0.054301088      0.98139010      0.98134955  4.1326090E-003
      0.17322249    -0.054166153    -0.054318586       1.1040768       1.1040189  5.2422675E-003
      0.19246943    -0.054149735    -0.054338087       1.2267681       1.2266886  6.4825293E-003
      0.21171637    -0.054131303    -0.054359571       1.3494645       1.3493585  7.8534130E-003
      0.23096331    -0.054110757    -0.054383019       1.4721665       1.4720287  9.3549388E-003
      0.25021026    -0.054087990    -0.054408407       1.5948745       1.5946993     0.010987129
      0.26945720    -0.054062885    -0.054435711       1.7175892       1.7173702     0.012750008
      0.28870414    -0.054035315    -0.054464904       1.8403110       1.8400415     0.014643602
      0.30795109    -0.054005145    -0.054495959       1.9630404       1.9627133     0.016667939
      0.32719803    -0.053972228    -0.054528843       2.0857780       2.0853854     0.018823049
      0.34644497    -0.053936410    -0.054563526       2.2085242       2.2080581     0.021108964
      0.36569192    -0.053897527    -0.054599971       2.3312795       2.3307312     0.023525719
      0.38493886    -0.053855403    -0.054638143       2.4540446       2.4534049     0.026073349
      0.40418580    -0.053809857    -0.054678004       2.5768198       2.5760791     0.028751892
      0.42343274    -0.053760694    -0.054719512       2.6996057       2.6987539     0.031561388
      0.44267969    -0.053707712    -0.054762625       2.8224027       2.8214293     0.034501879
      0.46192663    -0.053650699    -0.054807300       2.9452115       2.9441053     0.037573409
      0.48117357    -0.053589433    -0.054853488       3.0680326       3.0667820     0.040776022
      0.50042052    -0.053523682    -0.054901143       3.1908663       3.1894594     0.044109768
      0.51966746    -0.053453204    -0.054950213       3.3137133       3.3121376     0.047574696
      0.53891440    -0.053377750    -0.055000646       3.4365741       3.4348164     0.051170857
      0.55816134    -0.053297058    -0.055052387       3.5594491       3.5574961     0.054898306
      0.57740829    -0.053210858    -0.055105380       3.6823389       3.6801765     0.058757097
      0.59665523    -0.053118869    -0.055159567       3.8052440       3.8028578     0.062747288
      0.61590217    -0.053020802    -0.055214886       3.9281649       3.9255399     0.066868939
      0.63514912    -0.052916356    -0.055271275       4.0511021       4.0482230     0.071122111
      0.65439606    -0.052805222    -0.055328670       4.1740562       4.1709069     0.075506868
      0.67364300    -0.052687079    -0.055387004       4.2970276       4.2935918     0.080023275
      0.69288994    -0.052561598    -0.055446208       4.4200169       4.4162776     0.084671401
      0.71213689    -0.052428440    -0.055506212       4.5430246       4.5389645     0.089451313
      0.73138383    -0.052287254    -0.055566942       4.6660512       4.6616523     0.094363084
      0.75063077    -0.052137681    -0.055628323       4.7890972       4.7843412     0.099406788
      0.76987772    -0.051979351    -0.055690280       4.9121631       4.9070312      0.10458250
      0.78912466    -0.051811883    -0.055752732       5.0352495       5.0297224      0.10989030
      0.80837160    -0.051634887    -0.055815600       5.1583569       5.1524146      0.11533026
      0.82761855    -0.051447963    -0.055878798       5.2814857       5.2751080      0.12090247
      0.84686549    -0.051250699    -0.055942244       5.4046366       5.3978026      0.12660700
      0.86611243    -0.051042675    -0.056005848       5.5278100       5.5204984      0.13244396
      0.88535937    -0.050823458    -0.056069522       5.6510064       5.6431955      0.13841341
      0.90460632    -0.050592608    -0.056133174       5.7742264       5.7658938      0.14451546
      0.92385326    -0.050349670    -0.056196711       5.8974705       5.8885934      0.15075019
      0.94310020    -0.050094183    -0.056260036       6.0207392       6.0112944      0.15711770
      0.96234715    -0.049825671    -0.056323053       6.1440331       6.1339967      0.16361809
      0.98159409    -0.049543652    -0.056385660       6.2673526       6.2567004      0.17025145
       1.0008410    -0.049247630    -0.056447757       6.3906982       6.3794056      0.17701787
       1.0200880    -0.048937099    -0.056509238       6.5140706       6.5021121      0.18391747
       1.0393349    -0.048611543    -0.056569997       6.6374703       6.6248201      0.19095035
       1.0585819    -0.048270433    -0.056629926       6.7608976       6.7475297      0.19811661
       1.0778288    -0.047913232    -0.056688914       6.8843533       6.8702407      0.20541636
       1.0970757    -0.047539390    -0.056746848       7.0078378       6.9929533      0.21284972
       1.1163227    -0.047148347    -0.056803613       7.1313516       7.1156675      0.22041678
       1.1355696    -0.046739531    -0.056859091       7.2548953       7.2383833      0.22811768
       1.1548166    -0.046312359    -0.056913164       7.3784694       7.3611007      0.23595252
       1.1740635    -0.045866238    -0.056965710       7.5020744       7.4838198      0.24392142
       1.1933105    -0.045400560    -0.057016605       7.6257109       7.6065405      0.25202451
       1.2125574    -0.044914711    -0.057065722       7.7493794       7.7292630      0.26026190
       1.2318043    -0.044408060    -0.057112934       7.8730803       7.8519873      0.26863372
       1.2510513    -0.043879970    -0.057158110       7.9968144       7.9747133      0.27714010
       1.2702982    -0.043329788    -0.057201117       8.1205820       8.0974411      0.28578117
       1.2895452    -0.042756850    -0.057241820       8.2443838       8.2201707      0.29455706
       1.3087921    -0.042160482    -0.057280082       8.3682202       8.3429022      0.30346790
       1.3280391    -0.041539997    -0.057315763       8.4920919       8.4656356      0.31251382
       1.3472860    -0.040894696    -0.057348721       8.6159992       8.5883709      0.32169497
       1.3665329    -0.040223869    -0.057378813       8.7399429       8.7111081      0.33101149
       1.3857799    -0.039526792    -0.057405891       8.8639233       8.8338473      0.34046351
       1.4050268    -0.038802730    -0.057429808       8.9879411       8.9565885      0.35005118
       1.4242738    -0.038050935    -0.057450411       9.1119968       9.0793317      0.35977465
       1.4435207    -0.037270649    -0.057467548       9.2360909       9.2020769      0.36963407
       1.4627677    -0.036461098    -0.057481063       9.3602241       9.3248243      0.37962958
       1.4820146    -0.035621498    -0.057490798       9.4843967       9.4475737      0.38976134
       1.5012615    -0.034751052    -0.057496591       9.6086094       9.5703253      0.40002950
       1.5205085    -0.033848948    -0.057498281       9.7328627       9.6930790      0.41043423
       1.5397554    -0.032914364    -0.057495702       9.8571572       9.8158350      0.42097568
       1.5590024    -0.031946463    -0.057488686       9.9814934       9.9385931      0.43165401
       1.5782493    -0.030944398    -0.057477064       10.105872       10.061353      0.44246939
       1.5974963    -0.029907304    -0.057460663       10.230293       10.184116      0.45342198
       1.6167432    -0.028834307    -0.057439307       10.354758       10.306881      0.46451195
       1.6359901    -0.027724518    -0.057412820       10.479266       10.429648      0.47573948
       1.6552371    -0.026577035    -0.057381022       10.603819       10.552418      0.48710473
       1.6744840    -0.025390939    -0.057343730       10.728417       10.675190      0.49860789
       1.6937310    -0.024165304    -0.057300760       10.853061       10.797965      0.51024912
       1.7129779    -0.022899184    -0.057251924       10.977751       10.920741      0.52202861
       1.7322249    -0.021591623    -0.057197033       11.102487       11.043521      0.53394654
       1.7514718    -0.020241648    -0.057135894       11.227271       11.166303      0.54600309
       1.7707187    -0.018848274    -0.057068312       11.352102       11.289087      0.55819846
       1.7899657    -0.017410501    -0.056994090       11.476982       11.411874      0.57053283
       1.8092126    -0.015927314    -0.056913028       11.601911       11.534663      0.58300639
       1.8284596    -0.014397684    -0.056824924       11.726890       11.657455      0.59561934
       1.8477065    -0.012820567    -0.056729571       11.851918       11.780250      0.60837188
       1.8669535    -0.011194905    -0.056626763       11.976997       11.903048      0.62126419
       1.8862004 -9.5196229E-003    -0.056516289       12.102127       12.025848      0.63429649
       1.9054473 -7.7936342E-003    -0.056397936       12.227309       12.148650      0.64746897
       1.9246943 -6.0158321E-003    -0.056271487       12.352544       12.271456      0.66078184

Table series: Data for wavelength : 0.587562 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     0.035644918     0.035644918      0.00000000      0.00000000      0.00000000
     0.019246943     0.035643795     0.035642831      0.12260948      0.12260940  6.5562521E-005
     0.038493886     0.035638839     0.035636570      0.24521946      0.24521882  2.6224194E-004
     0.057740829     0.035630062     0.035626138      0.36783047      0.36782830  5.9003771E-004
     0.076987772     0.035617488     0.035611540      0.49044301      0.49043786  1.0489532E-003
     0.096234715     0.035601148     0.035592783      0.61305758      0.61304753  1.6390000E-003
      0.11548166     0.035581084     0.035569875      0.73567471      0.73565735  2.3601879E-003
      0.13472860     0.035557346     0.035542827      0.85829490      0.85826732  3.2125290E-003
      0.15397554     0.035529992     0.035511651      0.98091865      0.98087749  4.1960350E-003
      0.17322249     0.035499092     0.035476363       1.1035465       1.1034879  5.3107178E-003
      0.19246943     0.035464723     0.035436977       1.2261789       1.2260985  6.5565951E-003
      0.21171637     0.035426972     0.035393514       1.3488164       1.3487094  7.9336884E-003
      0.23096331     0.035385935     0.035345991       1.4714596       1.4713207  9.4420161E-003
      0.25021026     0.035341717     0.035294433       1.5941089       1.5939322     0.011081600
      0.26945720     0.035294433     0.035238863       1.7167648       1.7165441     0.012852467
      0.28870414     0.035244206     0.035179307       1.8394278       1.8391564     0.014754643
      0.30795109     0.035191170     0.035115793       1.9620985       1.9617692     0.016788154
      0.32719803     0.035135466     0.035048351       2.0847774       2.0843823     0.018953034
      0.34644497     0.035077247     0.034977012       2.2074649       2.2069959     0.021249315
      0.36569192     0.035016672     0.034901811       2.3301617       2.3296101     0.023677031
      0.38493886     0.034953911     0.034822783       2.4528681       2.4522247     0.026236216
      0.40418580     0.034889146     0.034739966       2.5755848       2.5748399     0.028926912
      0.42343274     0.034822563     0.034653400       2.6983121       2.6974557     0.031749158
      0.44267969     0.034754361     0.034563125       2.8210508       2.8200721     0.034702997
      0.46192663     0.034684748     0.034469187       2.9438012       2.9426892     0.037788473
      0.48117357     0.034613941     0.034371629       3.0665638       3.0653069     0.041005632
      0.50042052     0.034542166     0.034270500       3.1893392       3.1879252     0.044354523
      0.51966746     0.034469659     0.034165849       3.3121280       3.3105444     0.047835197
      0.53891440     0.034396665     0.034057727       3.4349305       3.4331642     0.051447706
      0.55816134     0.034323439     0.033946188       3.5577474       3.5557848     0.055192103
      0.57740829     0.034250246     0.033831287       3.6805791       3.6784063     0.059068446
      0.59665523     0.034177359     0.033713082       3.8034261       3.8010285     0.063076793
      0.61590217     0.034105062     0.033591631       3.9262890       3.9236517     0.067217205
      0.63514912     0.034033649     0.033466996       4.0491683       4.0462757     0.071489744
      0.65439606     0.033963421     0.033339240       4.1720646       4.1689006     0.075894473
      0.67364300     0.033894693     0.033208428       4.2949782       4.2915265     0.080431461
      0.69288994     0.033827785     0.033074628       4.4179098       4.4141533     0.085100775
      0.71213689     0.033763031     0.032937909       4.5408598       4.5367811     0.089902486
      0.73138383     0.033700772     0.032798343       4.6638288       4.6594100     0.094836666
      0.75063077     0.033641360     0.032656002       4.7868173       4.7820399     0.099903390
      0.76987772     0.033585157     0.032510961       4.9098258       4.9046708      0.10510274
      0.78912466     0.033532534     0.032363299       5.0328548       5.0273029      0.11043478
      0.80837160     0.033483873     0.032213095       5.1559049       5.1499362      0.11589960
      0.82761855     0.033439565     0.032060429       5.2789766       5.2725705      0.12149729
      0.84686549     0.033400013     0.031905386       5.4020703       5.3952061      0.12722792
      0.86611243     0.033365628     0.031748050       5.5251867       5.5178429      0.13309159
      0.88535937     0.033336832     0.031588510       5.6483262       5.6404810      0.13908838
      0.90460632     0.033314057     0.031426855       5.7714894       5.7631203      0.14521839
      0.92385326     0.033297746     0.031263176       5.8946767       5.8857609      0.15148170
      0.94310020     0.033288351     0.031097568       6.0178888       6.0084028      0.15787842
      0.96234715     0.033286336     0.030930126       6.1411261       6.1310461      0.16440863
      0.98159409     0.033292173     0.030760948       6.2643892       6.2536908      0.17107244
       1.0008410     0.033306348     0.030590134       6.3876785       6.3763369      0.17786996
       1.0200880     0.033329354     0.030417787       6.5109947       6.4989844      0.18480127
       1.0393349     0.033361696     0.030244009       6.6343381       6.6216335      0.19186650
       1.0585819     0.033403891     0.030068908       6.7577095       6.7442839      0.19906574
       1.0778288     0.033456464     0.029892592       6.8811093       6.8669360      0.20639911
       1.0970757     0.033519954     0.029715172       7.0045379       6.9895895      0.21386671
       1.1163227     0.033594907     0.029536759       7.1279961       7.1122447      0.22146867
       1.1355696     0.033681883     0.029357470       7.2514842       7.2349014      0.22920509
       1.1548166     0.033781451     0.029177421       7.3750028       7.3575598      0.23707610
       1.1740635     0.033894193     0.028996731       7.4985525       7.4802199      0.24508182
       1.1933105     0.034020700     0.028815521       7.6221338       7.6028816      0.25322237
       1.2125574     0.034161575     0.028633915       7.7457472       7.7255451      0.26149787
