Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20200018936_Example01TCP.zmx
Title:	US 2020/0018936 Example 1 TC (Fujifilm Fujinon XF1.4X TC F2 WR)
Date:	11/7/2025 5:15:46 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       8.2109708       9.4471117       7.9047981       7.1081905
       1.0266667       8.2057939       9.4410401       7.8998278       7.1037590
       2.0533333       8.1913187       9.4240440       7.8859290       7.0913718
       3.0800000       8.1680049       9.3966588       7.8635391       7.0714178
       4.1066667       8.1351972       9.3581374       7.8320264       7.0433275
       5.1333333       8.0926751       9.3082373       7.7911780       7.0069060
       6.1600000       8.0408018       9.2473925       7.7413413       6.9624603
       7.1866667       7.9804056       9.1765783       7.6833117       6.9106982
       8.2133333       7.9126760       9.0971922       7.6182310       6.8526360
       9.2400000       7.8390298       9.0108986       7.5474560       6.7894807
       10.266667       7.7609627       8.9194521       7.4724144       6.7225009
       11.293333       7.6799617       8.8245905       7.3945218       6.6529552
       12.320000       7.5975763       8.7281121       7.3152575       6.5821639
       13.346667       7.5157106       8.6322101       7.2364539       6.5117719
       14.373333       7.4371180       8.5400455       7.1607749       6.4441776
       15.400000       7.3660185       8.4564627       7.0922995       6.3830505
