Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004545654_Example05P.zmx
Title:	US 4,545,654 Example 5 (Ricoh smc Pentax-A 400mm F2.8 ED [IF])
Date:	11/7/2025 4:59:43 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.3102418       1.3079885     0.083254085       1.8526833
       1.4400000       1.3135455       1.3072291     0.085521034       1.8526629
       2.8800000       1.3229840       1.3042699     0.090590946       1.8522736
       4.3200000       1.3371767       1.2970677     0.094290895       1.8505076
       5.7600000       1.3539644       1.2822490     0.091638397       1.8456143
       7.2000000       1.3707122       1.2553096     0.078524672       1.8350228
       8.6400000       1.3849960       1.2113788     0.061226321       1.8153146
       10.080000       1.3961757       1.1477111     0.093914913       1.7824117
       11.520000       1.4089626       1.0713407      0.20987443       1.7324139
       12.960000       1.4410129       1.0204978      0.40754882       1.6642442
       14.400000       1.5363342       1.1027831      0.71130543       1.5872202
       15.840000       1.7791191       1.4795866       1.1642049       1.5407401
       17.280000       2.2907951       2.2681410       1.8325499       1.6315859
       18.720000       3.2182699       3.5803086       2.8216481       2.0486748
       20.160000       4.7719502       5.6517447       4.3134398       3.0016925
       21.600000       7.3950154       9.0543498       6.6794588       4.7606376
