Results for:	Listing of Longitudinal Aberration Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003037426_Example01P.zmx
Title:	US 3,037,426 Example 1 (Kinoptik Tegea 5.7mm f/1.8)
Date:	11/7/2025 3:50:13 PM

0 message(s) in output.
1 series table(s) in output.

Table series: Units are Millimeters.
      Rel. Pupil          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------
      0.00000000    -0.012362682  4.8585472E-004     0.023422344
     0.010000000    -0.012436413  4.0240512E-004     0.023335216
     0.020000000    -0.012731218  6.8719163E-005     0.022986815
     0.030000000    -0.013222129 -4.8702410E-004     0.022406534
     0.040000000    -0.013908500 -1.2642241E-003     0.021594957
     0.050000000    -0.014789426 -2.2620388E-003     0.020552903
     0.060000000    -0.015863739 -3.4793835E-003     0.019281425
     0.070000000    -0.017130010 -4.9149295E-003     0.017781815
     0.080000000    -0.018586545 -6.5671021E-003     0.016055602
     0.090000000    -0.020231382 -8.4340780E-003     0.014104558
      0.10000000    -0.022062291    -0.010513783     0.011930697
      0.11000000    -0.024076765    -0.012803890  9.5362823E-003
      0.12000000    -0.026272025    -0.015301814  6.9238241E-003
      0.13000000    -0.028645008    -0.018004709  4.0960874E-003
      0.14000000    -0.031192366    -0.020909464  1.0560944E-003
      0.15000000    -0.033910462    -0.024012699 -2.1928712E-003
      0.16000000    -0.036795363    -0.027310760 -5.6472591E-003
      0.17000000    -0.039842836    -0.030799713 -9.3032476E-003
      0.18000000    -0.043048337    -0.034475337    -0.013156738
      0.19000000    -0.046407012    -0.038333123    -0.017203347
      0.20000000    -0.049913683    -0.042368260    -0.021438405
      0.21000000    -0.053562843    -0.046575634    -0.025856942
      0.22000000    -0.057348650    -0.050949818    -0.030453687
      0.23000000    -0.061264913    -0.055485062    -0.035223057
      0.24000000    -0.065305086    -0.060175289    -0.040159148
      0.25000000    -0.069462257    -0.065014082    -0.045255727
      0.26000000    -0.073729140    -0.069994673    -0.050506224
      0.27000000    -0.078098058    -0.075109938    -0.055903720
      0.28000000    -0.082560936    -0.080352382    -0.061440935
      0.29000000    -0.087109287    -0.085714128    -0.067110220
      0.30000000    -0.091734197    -0.091186904    -0.072903546
      0.31000000    -0.096426313    -0.096762031    -0.078812485
      0.32000000     -0.10117583     -0.10243041    -0.084828203
      0.33000000     -0.10597245     -0.10818251    -0.090941443
      0.34000000     -0.11080543     -0.11400833    -0.097142510
      0.35000000     -0.11566348     -0.11989743     -0.10342126
      0.36000000     -0.12053480     -0.12583887     -0.10976707
      0.37000000     -0.12540706     -0.13182121     -0.11616883
      0.38000000     -0.13026733     -0.13783247     -0.12261494
      0.39000000     -0.13510213     -0.14386015     -0.12909326
      0.40000000     -0.13989733     -0.14989119     -0.13559110
      0.41000000     -0.14463820     -0.15591191     -0.14209521
      0.42000000     -0.14930932     -0.16190806     -0.14859174
      0.43000000     -0.15389459     -0.16786472     -0.15506625
      0.44000000     -0.15837719     -0.17376633     -0.16150361
      0.45000000     -0.16273954     -0.17959661     -0.16788806
      0.46000000     -0.16696329     -0.18533859     -0.17420313
      0.47000000     -0.17102925     -0.19097454     -0.18043161
      0.48000000     -0.17491740     -0.19648591     -0.18655554
      0.49000000     -0.17860679     -0.20185337     -0.19255617
      0.50000000     -0.18207555     -0.20705670     -0.19841391
      0.51000000     -0.18530085     -0.21207480     -0.20410828
      0.52000000     -0.18825879     -0.21688561     -0.20961792
      0.53000000     -0.19092442     -0.22146609     -0.21492050
      0.54000000     -0.19327165     -0.22579215     -0.21999269
      0.55000000     -0.19527321     -0.22983865     -0.22481011
      0.56000000     -0.19690057     -0.23357927     -0.22934729
      0.57000000     -0.19812391     -0.23698651     -0.23357757
      0.58000000     -0.19891202     -0.24003161     -0.23747313
      0.59000000     -0.19923224     -0.24268449     -0.24100483
      0.60000000     -0.19905041     -0.24491369     -0.24414220
      0.61000000     -0.19833073     -0.24668625     -0.24685336
      0.62000000     -0.19703574     -0.24796771     -0.24910496
      0.63000000     -0.19512617     -0.24872196     -0.25086204
      0.64000000     -0.19256089     -0.24891118     -0.25208804
      0.65000000     -0.18929678     -0.24849575     -0.25274462
      0.66000000     -0.18528859     -0.24743414     -0.25279162
      0.67000000     -0.18048889     -0.24568278     -0.25218692
      0.68000000     -0.17484788     -0.24319599     -0.25088638
      0.69000000     -0.16831327     -0.23992583     -0.24884364
      0.70000000     -0.16083013     -0.23582198     -0.24601008
      0.71000000     -0.15234076     -0.23083155     -0.24233463
      0.72000000     -0.14278446     -0.22489902     -0.23776365
      0.73000000     -0.13209739     -0.21796597     -0.23224074
      0.74000000     -0.12021238     -0.20997098     -0.22570661
      0.75000000     -0.10705866     -0.20084943     -0.21809888
      0.76000000    -0.092561715     -0.19053324     -0.20935189
      0.77000000    -0.076642945     -0.17895073     -0.19939649
      0.78000000    -0.059219465     -0.16602633     -0.18815979
      0.79000000    -0.040203782     -0.15168032     -0.17556496
      0.80000000    -0.019503493     -0.13582858     -0.16153093
      0.81000000  2.9790618E-003     -0.11838228     -0.14597211
      0.82000000     0.027347166    -0.099247559     -0.12879810
      0.83000000     0.053710128    -0.078325140     -0.10991332
      0.84000000     0.082183720    -0.055509987    -0.089216666
      0.85000000      0.11289065    -0.030690867    -0.066601125
      0.86000000      0.14596109 -3.7498979E-003    -0.041953318
      0.87000000      0.18153323     0.025437946    -0.015153043
      0.88000000      0.21975390     0.057005375     0.013927239
      0.89000000      0.26077927     0.091093373     0.045422965
      0.90000000      0.30477554      0.12785185     0.079478083
      0.91000000      0.35191983      0.16744035      0.11624572
      0.92000000      0.40240102      0.21002881      0.15588892
      0.93000000      0.45642078      0.25579846      0.19858145
      0.94000000      0.51419461      0.30494272      0.24450871
      0.95000000      0.57595312      0.35766826      0.29386866
      0.96000000      0.64194332      0.41419617      0.34687296
      0.97000000      0.71243012      0.47476317      0.40374815
      0.98000000      0.78769797      0.53962311      0.46473697
      0.99000000      0.86805272      0.60904846      0.53009982
       1.0000000      0.95382370      0.68333208      0.60011641
