Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\WO2019-116563_Example03P.zmx
Title:	WO 2019/116563 Example 3 (Nikon AF-S Nikkor 105mm f/1.4E ED)
Date:	11/7/2025 5:16:40 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.0509151      0.49274010      0.35944325       1.7150147
       1.4420000       1.0430334      0.48769433      0.35133449       1.6928830
       2.8840000       1.0245067      0.49169086      0.34296192       1.6280918
       4.3260000       1.0120984      0.56015124      0.38290760       1.5259387
       5.7680000       1.0371291      0.75140175      0.52059836       1.3973803
       7.2100000       1.1442563       1.0874500      0.76487711       1.2643045
       8.6520000       1.3802264       1.5775887       1.1122002       1.1709601
       10.094000       1.7841425       2.2470655       1.5735974       1.1961176
       11.536000       2.3961172       3.1458347       2.1801824       1.4323208
       12.978000       3.2755401       4.3550455       2.9881555       1.9381977
       14.420000       4.5175545       5.9987813       4.0886662       2.7591984
       15.862000       6.2718719       8.2654213       5.6252317       3.9872002
       17.304000       8.7756006       11.447954       7.8260038       5.8017617
       18.746000       12.422266       16.027741       11.070790       8.5267257
       20.188000       17.930156       22.877296       16.053600       12.771394
       21.630000       26.857137       33.883861       24.276553       19.867158
