Results for:	Listing of Longitudinal Aberration Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\Imaging_Optics_Figure_7_19a.zmx
Title:	Petzval portrait lens (present-day glasses); Imaging Optics  p. 449
Date:	11/7/2025 3:44:01 PM

0 message(s) in output.
1 series table(s) in output.

Table series: Units are Millimeters.
      Rel. Pupil          0.5500
  --------------  --------------
      0.00000000      0.37800795
     0.010000000      0.37798399
     0.020000000      0.37788819
     0.030000000      0.37772856
     0.040000000      0.37750517
     0.050000000      0.37721813
     0.060000000      0.37686755
     0.070000000      0.37645359
     0.080000000      0.37597643
     0.090000000      0.37543628
      0.10000000      0.37483337
      0.11000000      0.37416797
      0.12000000      0.37344037
      0.13000000      0.37265089
      0.14000000      0.37179988
      0.15000000      0.37088773
      0.16000000      0.36991482
      0.17000000      0.36888161
      0.18000000      0.36778856
      0.19000000      0.36663617
      0.20000000      0.36542495
      0.21000000      0.36415546
      0.22000000      0.36282830
      0.23000000      0.36144406
      0.24000000      0.36000341
      0.25000000      0.35850702
      0.26000000      0.35695559
      0.27000000      0.35534987
      0.28000000      0.35369063
      0.29000000      0.35197868
      0.30000000      0.35021484
      0.31000000      0.34840001
      0.32000000      0.34653507
      0.33000000      0.34462097
      0.34000000      0.34265868
      0.35000000      0.34064922
      0.36000000      0.33859362
      0.37000000      0.33649296
      0.38000000      0.33434837
      0.39000000      0.33216100
      0.40000000      0.32993203
      0.41000000      0.32766269
      0.42000000      0.32535427
      0.43000000      0.32300806
      0.44000000      0.32062541
      0.45000000      0.31820771
      0.46000000      0.31575639
      0.47000000      0.31327293
      0.48000000      0.31075884
      0.49000000      0.30821568
      0.50000000      0.30564505
      0.51000000      0.30304861
      0.52000000      0.30042804
      0.53000000      0.29778510
      0.54000000      0.29512157
      0.55000000      0.29243930
      0.56000000      0.28974017
      0.57000000      0.28702612
      0.58000000      0.28429915
      0.59000000      0.28156130
      0.60000000      0.27881468
      0.61000000      0.27606143
      0.62000000      0.27330377
      0.63000000      0.27054398
      0.64000000      0.26778437
      0.65000000      0.26502733
      0.66000000      0.26227533
      0.67000000      0.25953086
      0.68000000      0.25679652
      0.69000000      0.25407493
      0.70000000      0.25136882
      0.71000000      0.24868095
      0.72000000      0.24601420
      0.73000000      0.24337146
      0.74000000      0.24075575
      0.75000000      0.23817013
      0.76000000      0.23561776
      0.77000000      0.23310186
      0.78000000      0.23062575
      0.79000000      0.22819281
      0.80000000      0.22580654
      0.81000000      0.22347049
      0.82000000      0.22118832
      0.83000000      0.21896378
      0.84000000      0.21680073
      0.85000000      0.21470309
      0.86000000      0.21267491
      0.87000000      0.21072034
      0.88000000      0.20884362
      0.89000000      0.20704911
      0.90000000      0.20534127
      0.91000000      0.20372468
      0.92000000      0.20220405
      0.93000000      0.20078419
      0.94000000      0.19947004
      0.95000000      0.19826667
      0.96000000      0.19717927
      0.97000000      0.19621319
      0.98000000      0.19537388
      0.99000000      0.19466695
       1.0000000      0.19409818
