Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20100149663_Example01P.zmx
Title:	US 2010/0149663 Example 1 (Samsung 30mm F2)
Date:	11/7/2025 5:13:08 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.7042979       2.4976387       1.3998147      0.71847998
      0.95000000       1.7157040       2.5118702       1.4107801      0.72857844
       1.9000000       1.7489950       2.5536140       1.4425648      0.75746269
       2.8500000       1.8016798       2.6202640       1.4921916      0.80157393
       3.8000000       1.8704408       2.7081996       1.5557026      0.85670681
       4.7500000       1.9520298       2.8136076       1.6291905      0.91943318
       5.7000000       2.0440956       2.9333082       1.7097089      0.98806185
       6.6500000       2.1459119       3.0655559       1.7960597       1.0632997
       7.6000000       2.2591466       3.2109409       1.8896565       1.1489561
       8.5500000       2.3889089       3.3736118       1.9957462       1.2529369
       9.5000000       2.5452552       3.5630101       2.1251722       1.3884821
       10.450000       2.7450660       3.7960541       2.2964770       1.5751180
       11.400000       3.0136353       4.0991168       2.5373784       1.8384211
       12.350000       3.3846428       4.5082086       2.8839361       2.2081068
       13.300000       3.8971321       5.0650236       3.3762568       2.7151767
       14.250000       4.5895819       5.8068680       4.0517977       3.3894808
