Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004493536_Example01P.zmx
Title:	US 4,493,536 Example 1 (Konica Minolta 28mm F2.8 MD v2)
Date:	11/7/2025 4:59:32 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.1250345      0.88350273       1.3187302       1.1302572
       1.4400000       1.1366626      0.89476172       1.3174267       1.1280346
       2.8800000       1.1705064      0.92883919       1.3144457       1.1224615
       4.3200000       1.2232118      0.98558399       1.3120356       1.1163153
       5.7600000       1.2885649       1.0620596       1.3121960       1.1125370
       7.2000000       1.3569618       1.1506688       1.3143746       1.1118773
       8.6400000       1.4152209       1.2389837       1.3131548       1.1103784
       10.080000       1.4470836       1.3116774       1.2969748       1.0977772
       11.520000       1.4351769       1.3553938       1.2488943       1.0577946
       12.960000       1.3668171       1.3698952       1.1509272      0.97124359
       14.400000       1.2514592       1.3928226      0.99806365      0.82607028
       15.840000       1.1707139       1.5364237      0.84921972      0.65852640
       17.280000       1.3433127       1.9712501      0.94334119      0.69131819
       18.720000       1.9691167       2.8132820       1.5139988       1.1843669
       20.160000       3.0494704       4.0957042       2.5113330       2.0623425
       21.600000       4.5499701       5.8314054       3.8860660       3.2702972
