Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\Imaging_Optics_Figure_7_6.zmx
Title:	Apochromatic doublet (0.425 to 1.5 micron wavelength), Imaging Optics p. 434
Date:	11/7/2025 5:24:17 PM

0 message(s) in output.
9 series table(s) in output.

Table series: Data for wavelength : 0.425000 µm.
        Y Height       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
      0.34000000     0.039622538     0.040677284      0.33985574      0.33985565  2.8569135E-005
      0.35000000     0.039501260     0.040619012      0.34985151      0.34985140  3.0274407E-005
      0.36000000     0.039376465     0.040559050      0.35984727      0.35984715  3.2029110E-005
      0.37000000     0.039248154     0.040497400      0.36984303      0.36984291  3.3833244E-005
      0.38000000     0.039116326     0.040434060      0.37983880      0.37983866  3.5686809E-005
      0.39000000     0.038980982     0.040369032      0.38983456      0.38983442  3.7589805E-005
      0.40000000     0.038842121     0.040302315      0.39983033      0.39983017  3.9542232E-005
      0.41000000     0.038699745     0.040233909      0.40982610      0.40982593  4.1544092E-005
      0.42000000     0.038553851     0.040163814      0.41982186      0.41982168  4.3595383E-005
      0.43000000     0.038404442     0.040092030      0.42981763      0.42981743  4.5696107E-005
      0.44000000     0.038251516     0.040018557      0.43981340      0.43981319  4.7846263E-005
      0.45000000     0.038095073     0.039943395      0.44980917      0.44980894  5.0045852E-005
      0.46000000     0.037935115     0.039866544      0.45980494      0.45980470  5.2294874E-005
      0.47000000     0.037771640     0.039788005      0.46980071      0.46980045  5.4593329E-005
      0.48000000     0.037604649     0.039707776      0.47979648      0.47979621  5.6941218E-005
      0.49000000     0.037434142     0.039625859      0.48979225      0.48979196  5.9338540E-005
      0.50000000     0.037260119     0.039542253      0.49978802      0.49978771  6.1785297E-005
      0.51000000     0.037082579     0.039456957      0.50978380      0.50978347  6.4281489E-005
      0.52000000     0.036901524     0.039369974      0.51977957      0.51977922  6.6827115E-005
      0.53000000     0.036716952     0.039281301      0.52977535      0.52977498  6.9422176E-005
      0.54000000     0.036528865     0.039190939      0.53977112      0.53977073  7.2066672E-005
      0.55000000     0.036337261     0.039098889      0.54976690      0.54976649  7.4760605E-005
      0.56000000     0.036142142     0.039005150      0.55976267      0.55976224  7.7503973E-005
      0.57000000     0.035943506     0.038909722      0.56975845      0.56975799  8.0296778E-005
      0.58000000     0.035741355     0.038812605      0.57975423      0.57975375  8.3139019E-005
      0.59000000     0.035535688     0.038713799      0.58975001      0.58974950  8.6030697E-005
      0.60000000     0.035326505     0.038613305      0.59974579      0.59974526  8.8971813E-005
      0.61000000     0.035113806     0.038511122      0.60974157      0.60974101  9.1962366E-005
      0.62000000     0.034897591     0.038407250      0.61973735      0.61973677  9.5002358E-005
      0.63000000     0.034677861     0.038301690      0.62973314      0.62973252  9.8091788E-005
      0.64000000     0.034454615     0.038194441      0.63972892      0.63972827  1.0123066E-004
      0.65000000     0.034227853     0.038085503      0.64972471      0.64972403  1.0441896E-004
      0.66000000     0.033997576     0.037974876      0.65972049      0.65971978  1.0765671E-004
      0.67000000     0.033763783     0.037862561      0.66971628      0.66971554  1.1094390E-004
      0.68000000     0.033526475     0.037748557      0.67971207      0.67971129  1.1428053E-004
      0.69000000     0.033285651     0.037632864      0.68970786      0.68970705  1.1766660E-004
      0.70000000     0.033041312     0.037515483      0.69970365      0.69970280  1.2110211E-004
      0.71000000     0.032793457     0.037396413      0.70969944      0.70969855  1.2458706E-004
      0.72000000     0.032542087     0.037275655      0.71969523      0.71969431  1.2812145E-004
      0.73000000     0.032287201     0.037153208      0.72969102      0.72969006  1.3170529E-004
      0.74000000     0.032028801     0.037029072      0.73968682      0.73968582  1.3533857E-004
      0.75000000     0.031766885     0.036903248      0.74968261      0.74968157  1.3902129E-004
      0.76000000     0.031501454     0.036775736      0.75967841      0.75967733  1.4275346E-004
      0.77000000     0.031232507     0.036646534      0.76967421      0.76967308  1.4653507E-004
      0.78000000     0.030960046     0.036515645      0.77967001      0.77966883  1.5036612E-004
      0.79000000     0.030684070     0.036383066      0.78966581      0.78966459  1.5424662E-004
      0.80000000     0.030404578     0.036248800      0.79966161      0.79966034  1.5817657E-004
      0.81000000     0.030121572     0.036112844      0.80965741      0.80965610  1.6215596E-004
      0.82000000     0.029835051     0.035975201      0.81965321      0.81965185  1.6618480E-004
      0.83000000     0.029545014     0.035835869      0.82964902      0.82964761  1.7026308E-004
      0.84000000     0.029251463     0.035694848      0.83964482      0.83964336  1.7439082E-004
      0.85000000     0.028954398     0.035552139      0.84964063      0.84963911  1.7856800E-004
      0.86000000     0.028653817     0.035407742      0.85963644      0.85963487  1.8279463E-004
      0.87000000     0.028349722     0.035261656      0.86963225      0.86963062  1.8707071E-004
      0.88000000     0.028042112     0.035113882      0.87962806      0.87962638  1.9139623E-004
      0.89000000     0.027730988     0.034964420      0.88962387      0.88962213  1.9577121E-004
      0.90000000     0.027416349     0.034813269      0.89961969      0.89961789  2.0019564E-004
      0.91000000     0.027098196     0.034660430      0.90961550      0.90961364  2.0466952E-004
      0.92000000     0.026776528     0.034505902      0.91961132      0.91960940  2.0919285E-004
      0.93000000     0.026451346     0.034349687      0.92960714      0.92960515  2.1376564E-004
      0.94000000     0.026122650     0.034191783      0.93960296      0.93960090  2.1838788E-004
      0.95000000     0.025790439     0.034032191      0.94959878      0.94959666  2.2305957E-004
      0.96000000     0.025454714     0.033870911      0.95959460      0.95959241  2.2778071E-004
      0.97000000     0.025115475     0.033707942      0.96959042      0.96958817  2.3255131E-004
      0.98000000     0.024772722     0.033543285      0.97958625      0.97958392  2.3737136E-004
      0.99000000     0.024426455     0.033376940      0.98958207      0.98957968  2.4224087E-004
       1.0000000     0.024076674     0.033208907      0.99957790      0.99957543  2.4715984E-004

Table series: Data for wavelength : 0.450000 µm.
        Y Height       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     0.028493128     0.028493128      0.00000000      0.00000000      0.00000000
     0.010000000     0.028491435     0.028492284  9.9955823E-003  9.9955823E-003  2.4566540E-008
     0.020000000     0.028486227     0.028489752     0.019991165     0.019991165  9.8266004E-008
     0.030000000     0.028477503     0.028485532     0.029986747     0.029986747  2.2109859E-007
     0.040000000     0.028465264     0.028479624     0.039982330     0.039982329  3.9306412E-007
     0.050000000     0.028449511     0.028472028     0.049977912     0.049977912  6.1416274E-007
     0.060000000     0.028430241     0.028462744     0.059973495     0.059973494  8.8439447E-007
     0.070000000     0.028407457     0.028451772     0.069969077     0.069969076  1.2037593E-006
     0.080000000     0.028381158     0.028439112     0.079964660     0.079964659  1.5722573E-006
     0.090000000     0.028351343     0.028424764     0.089960243     0.089960241  1.9898884E-006
      0.10000000     0.028318013     0.028408728     0.099955826     0.099955823  2.4566529E-006
      0.11000000     0.028281168     0.028391004      0.10995141      0.10995141  2.9725507E-006
      0.12000000     0.028240808     0.028371591      0.11994699      0.11994699  3.5375817E-006
      0.13000000     0.028196933     0.028350491      0.12994258      0.12994257  4.1517463E-006
      0.14000000     0.028149542     0.028327703      0.13993816      0.13993815  4.8150444E-006
      0.15000000     0.028098637     0.028303227      0.14993374      0.14993374  5.5274760E-006
      0.16000000     0.028044216     0.028277063      0.15992933      0.15992932  6.2890413E-006
      0.17000000     0.027986280     0.028249211      0.16992491      0.16992490  7.0997404E-006
      0.18000000     0.027924829     0.028219671      0.17992050      0.17992048  7.9595734E-006
      0.19000000     0.027859863     0.028188443      0.18991608      0.18991606  8.8685403E-006
      0.20000000     0.027791382     0.028155527      0.19991167      0.19991165  9.8266414E-006
      0.21000000     0.027719386     0.028120923      0.20990725      0.20990723  1.0833877E-005
      0.22000000     0.027643874     0.028084631      0.21990284      0.21990281  1.1890246E-005
      0.23000000     0.027564848     0.028046651      0.22989842      0.22989839  1.2995750E-005
      0.24000000     0.027482306     0.028006984      0.23989401      0.23989398  1.4150389E-005
      0.25000000     0.027396250     0.027965628      0.24988960      0.24988956  1.5354162E-005
      0.26000000     0.027306679     0.027922584      0.25988518      0.25988514  1.6607070E-005
      0.27000000     0.027213592     0.027877852      0.26988077      0.26988072  1.7909113E-005
      0.28000000     0.027116991     0.027831433      0.27987636      0.27987631  1.9260292E-005
      0.29000000     0.027016874     0.027783325      0.28987195      0.28987189  2.0660605E-005
      0.30000000     0.026913243     0.027733530      0.29986754      0.29986747  2.2110055E-005
      0.31000000     0.026806097     0.027682046      0.30986313      0.30986305  2.3608640E-005
      0.32000000     0.026695435     0.027628875      0.31985872      0.31985863  2.5156360E-005
      0.33000000     0.026581259     0.027574015      0.32985431      0.32985422  2.6753217E-005
      0.34000000     0.026463568     0.027517468      0.33984990      0.33984980  2.8399210E-005
      0.35000000     0.026342363     0.027459233      0.34984549      0.34984538  3.0094340E-005
      0.36000000     0.026217642     0.027399310      0.35984108      0.35984096  3.1838606E-005
      0.37000000     0.026089406     0.027337699      0.36983667      0.36983655  3.3632009E-005
      0.38000000     0.025957656     0.027274401      0.37983226      0.37983213  3.5474549E-005
      0.39000000     0.025822391     0.027209414      0.38982786      0.38982771  3.7366227E-005
      0.40000000     0.025683611     0.027142740      0.39982345      0.39982329  3.9307042E-005
      0.41000000     0.025541317     0.027074377      0.40981905      0.40981888  4.1296994E-005
      0.42000000     0.025395508     0.027004327      0.41981464      0.41981446  4.3336085E-005
      0.43000000     0.025246184     0.026932589      0.42981024      0.42981004  4.5424314E-005
      0.44000000     0.025093345     0.026859163      0.43980583      0.43980562  4.7561682E-005
      0.45000000     0.024936992     0.026784050      0.44980143      0.44980121  4.9748188E-005
      0.46000000     0.024777125     0.026707248      0.45979703      0.45979679  5.1983833E-005
      0.47000000     0.024613742     0.026628759      0.46979262      0.46979237  5.4268618E-005
      0.48000000     0.024446845     0.026548582      0.47978822      0.47978795  5.6602542E-005
      0.49000000     0.024276434     0.026466717      0.48978382      0.48978353  5.8985606E-005
      0.50000000     0.024102508     0.026383164      0.49977942      0.49977912  6.1417810E-005
      0.51000000     0.023925068     0.026297924      0.50977503      0.50977470  6.3899155E-005
      0.52000000     0.023744113     0.026210996      0.51977063      0.51977028  6.6429640E-005
      0.53000000     0.023559644     0.026122380      0.52976623      0.52976586  6.9009267E-005
      0.54000000     0.023371661     0.026032076      0.53976183      0.53976145  7.1638035E-005
      0.55000000     0.023180163     0.025940085      0.54975744      0.54975703  7.4315944E-005
      0.56000000     0.022985151     0.025846405      0.55975304      0.55975261  7.7042996E-005
      0.57000000     0.022786624     0.025751039      0.56974865      0.56974819  7.9819190E-005
      0.58000000     0.022584584     0.025653984      0.57974425      0.57974378  8.2644526E-005
      0.59000000     0.022379029     0.025555242      0.58973986      0.58973936  8.5519006E-005
      0.60000000     0.022169960     0.025454812      0.59973547      0.59973494  8.8442629E-005
      0.61000000     0.021957377     0.025352694      0.60973108      0.60973052  9.1415395E-005
      0.62000000     0.021741280     0.025248889      0.61972669      0.61972611  9.4437306E-005
      0.63000000     0.021521668     0.025143396      0.62972230      0.62972169  9.7508361E-005
      0.64000000     0.021298543     0.025036216      0.63971791      0.63971727  1.0062856E-004
      0.65000000     0.021071904     0.024927348      0.64971353      0.64971285  1.0379791E-004
      0.66000000     0.020841751     0.024816792      0.65970914      0.65970843  1.0701640E-004
      0.67000000     0.020608084     0.024704549      0.66970476      0.66970402  1.1028403E-004
      0.68000000     0.020370903     0.024590618      0.67970037      0.67969960  1.1360082E-004
      0.69000000     0.020130208     0.024475000      0.68969599      0.68969518  1.1696675E-004
      0.70000000     0.019885999     0.024357694      0.69969161      0.69969076  1.2038182E-004
      0.71000000     0.019638277     0.024238700      0.70968722      0.70968635  1.2384605E-004
      0.72000000     0.019387041     0.024118019      0.71968284      0.71968193  1.2735942E-004
      0.73000000     0.019132291     0.023995651      0.72967847      0.72967751  1.3092194E-004
      0.74000000     0.018874028     0.023871595      0.73967409      0.73967309  1.3453361E-004
      0.75000000     0.018612251     0.023745851      0.74966971      0.74966868  1.3819443E-004
      0.76000000     0.018346961     0.023618420      0.75966534      0.75966426  1.4190440E-004
      0.77000000     0.018078157     0.023489302      0.76966096      0.76965984  1.4566352E-004
      0.78000000     0.017805840     0.023358496      0.77965659      0.77965542  1.4947179E-004
      0.79000000     0.017530009     0.023226003      0.78965222      0.78965100  1.5332921E-004
      0.80000000     0.017250665     0.023091822      0.79964784      0.79964659  1.5723578E-004
      0.81000000     0.016967808     0.022955954      0.80964347      0.80964217  1.6119151E-004
      0.82000000     0.016681437     0.022818398      0.81963911      0.81963775  1.6519638E-004
      0.83000000     0.016391553     0.022679155      0.82963474      0.82963333  1.6925041E-004
      0.84000000     0.016098156     0.022538225      0.83963037      0.83962892  1.7335360E-004
      0.85000000     0.015801246     0.022395608      0.84962601      0.84962450  1.7750594E-004
      0.86000000     0.015500823     0.022251303      0.85962164      0.85962008  1.8170743E-004
      0.87000000     0.015196887     0.022105311      0.86961728      0.86961566  1.8595808E-004
      0.88000000     0.014889438     0.021957631      0.87961292      0.87961125  1.9025788E-004
      0.89000000     0.014578476     0.021808265      0.88960856      0.88960683  1.9460684E-004
      0.90000000     0.014264001     0.021657211      0.89960420      0.89960241  1.9900495E-004
      0.91000000     0.013946014     0.021504470      0.90959984      0.90959799  2.0345222E-004
      0.92000000     0.013624513     0.021350041      0.91959549      0.91959358  2.0794865E-004
      0.93000000     0.013299500     0.021193926      0.92959113      0.92958916  2.1249424E-004
      0.94000000     0.012970975     0.021036123      0.93958678      0.93958474  2.1708899E-004
      0.95000000     0.012638936     0.020876633      0.94958243      0.94958032  2.2173290E-004
      0.96000000     0.012303386     0.020715456      0.95957808      0.95957590  2.2642596E-004
      0.97000000     0.011964322     0.020552592      0.96957373      0.96957149  2.3116819E-004
      0.98000000     0.011621747     0.020388041      0.97956938      0.97956707  2.3595958E-004
      0.99000000     0.011275659     0.020221803      0.98956503      0.98956265  2.4080013E-004
       1.0000000     0.010926059     0.020053877      0.99956069      0.99955823  2.4568984E-004

Table series: Data for wavelength : 0.480000 µm.
        Y Height       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     0.026968479     0.026968479      0.00000000      0.00000000      0.00000000
     0.010000000     0.026966801     0.026967635  9.9954112E-003  9.9954112E-003  2.4420136E-008
     0.020000000     0.026961608     0.026965105     0.019990822     0.019990822  9.7680317E-008
     0.030000000     0.026952902     0.026960887     0.029986234     0.029986234  2.1978072E-007
     0.040000000     0.026940681     0.026954981     0.039981645     0.039981645  3.9072130E-007
     0.050000000     0.026924947     0.026947389     0.049977056     0.049977056  6.1050207E-007
     0.060000000     0.026905699     0.026938110     0.059972468     0.059972467  8.7912303E-007
     0.070000000     0.026882936     0.026927143     0.069967879     0.069967879  1.1965843E-006
     0.080000000     0.026856660     0.026914489     0.079963291     0.079963290  1.5628859E-006
     0.090000000     0.026826870     0.026900148     0.089958703     0.089958701  1.9780278E-006
      0.10000000     0.026793565     0.026884120     0.099954115     0.099954112  2.4420101E-006
      0.11000000     0.026756747     0.026866404      0.10994953      0.10994952  2.9548328E-006
      0.12000000     0.026716415     0.026847002      0.11994494      0.11994493  3.5164961E-006
      0.13000000     0.026672568     0.026825912      0.12994035      0.12994035  4.1269999E-006
      0.14000000     0.026625208     0.026803135      0.13993576      0.13993576  4.7863444E-006
      0.15000000     0.026574334     0.026778671      0.14993118      0.14993117  5.4945296E-006
      0.16000000     0.026519946     0.026752520      0.15992659      0.15992658  6.2515556E-006
      0.17000000     0.026462044     0.026724681      0.16992200      0.16992199  7.0574226E-006
      0.18000000     0.026400628     0.026695156      0.17991742      0.17991740  7.9121306E-006
      0.19000000     0.026335698     0.026663943      0.18991283      0.18991281  8.8156796E-006
      0.20000000     0.026267255     0.026631043      0.19990824      0.19990822  9.7680700E-006
      0.21000000     0.026195297     0.026596456      0.20990366      0.20990364  1.0769302E-005
      0.22000000     0.026119825     0.026560182      0.21989907      0.21989905  1.1819375E-005
      0.23000000     0.026040840     0.026522221      0.22989449      0.22989446  1.2918289E-005
      0.24000000     0.025958341     0.026482572      0.23988990      0.23988987  1.4066046E-005
      0.25000000     0.025872328     0.026441237      0.24988532      0.24988528  1.5262644E-005
      0.26000000     0.025782801     0.026398214      0.25988074      0.25988069  1.6508084E-005
      0.27000000     0.025689760     0.026353504      0.26987615      0.26987610  1.7802367E-005
      0.28000000     0.025593206     0.026307107      0.27987157      0.27987151  1.9145492E-005
      0.29000000     0.025493138     0.026259023      0.28986699      0.28986693  2.0537459E-005
      0.30000000     0.025389556     0.026209252      0.29986240      0.29986234  2.1978269E-005
      0.31000000     0.025282460     0.026157794      0.30985782      0.30985775  2.3467921E-005
      0.32000000     0.025171850     0.026104649      0.31985324      0.31985316  2.5006417E-005
      0.33000000     0.025057727     0.026049816      0.32984866      0.32984857  2.6593756E-005
      0.34000000     0.024940090     0.025993297      0.33984408      0.33984398  2.8229938E-005
      0.35000000     0.024818940     0.025935090      0.34983950      0.34983939  2.9914964E-005
      0.36000000     0.024694276     0.025875197      0.35983492      0.35983480  3.1648834E-005
      0.37000000     0.024566098     0.025813616      0.36983034      0.36983022  3.3431547E-005
      0.38000000     0.024434407     0.025750348      0.37982576      0.37982563  3.5263105E-005
      0.39000000     0.024299202     0.025685394      0.38982118      0.38982104  3.7143508E-005
      0.40000000     0.024160483     0.025618752      0.39981661      0.39981645  3.9072755E-005
      0.41000000     0.024018251     0.025550423      0.40981203      0.40981186  4.1050846E-005
      0.42000000     0.023872506     0.025480407      0.41980745      0.41980727  4.3077783E-005
      0.43000000     0.023723247     0.025408704      0.42980288      0.42980268  4.5153566E-005
      0.44000000     0.023570474     0.025335314      0.43979830      0.43979809  4.7278194E-005
      0.45000000     0.023414189     0.025260237      0.44979373      0.44979351  4.9451668E-005
      0.46000000     0.023254389     0.025183474      0.45978915      0.45978892  5.1673988E-005
      0.47000000     0.023091077     0.025105023      0.46978458      0.46978433  5.3945154E-005
      0.48000000     0.022924251     0.025024885      0.47978001      0.47977974  5.6265168E-005
      0.49000000     0.022753911     0.024943060      0.48977544      0.48977515  5.8634028E-005
      0.50000000     0.022580059     0.024859548      0.49977087      0.49977056  6.1051735E-005
      0.51000000     0.022402693     0.024774350      0.50976630      0.50976597  6.3518290E-005
      0.52000000     0.022221814     0.024687464      0.51976173      0.51976138  6.6033693E-005
      0.53000000     0.022037422     0.024598892      0.52975716      0.52975680  6.8597944E-005
      0.54000000     0.021849516     0.024508632      0.53975259      0.53975221  7.1211044E-005
      0.55000000     0.021658097     0.024416686      0.54974802      0.54974762  7.3872992E-005
      0.56000000     0.021463166     0.024323053      0.55974346      0.55974303  7.6583790E-005
      0.57000000     0.021264721     0.024227732      0.56973889      0.56973844  7.9343437E-005
      0.58000000     0.021062763     0.024130725      0.57973433      0.57973385  8.2151933E-005
      0.59000000     0.020857292     0.024032032      0.58972976      0.58972926  8.5009280E-005
      0.60000000     0.020648308     0.023931651      0.59972520      0.59972467  8.7915478E-005
      0.61000000     0.020435812     0.023829583      0.60972064      0.60972009  9.0870526E-005
      0.62000000     0.020219802     0.023725829      0.61971608      0.61971550  9.3874425E-005
      0.63000000     0.020000280     0.023620388      0.62971152      0.62971091  9.6927176E-005
      0.64000000     0.019777244     0.023513260      0.63970696      0.63970632  1.0002878E-004
      0.65000000     0.019550696     0.023404445      0.64970240      0.64970173  1.0317923E-004
      0.66000000     0.019320635     0.023293944      0.65969784      0.65969714  1.0637854E-004
      0.67000000     0.019087062     0.023181755      0.66969329      0.66969255  1.0962670E-004
      0.68000000     0.018849975     0.023067880      0.67968873      0.67968796  1.1292372E-004
      0.69000000     0.018609377     0.022952318      0.68968418      0.68968338  1.1626959E-004
      0.70000000     0.018365265     0.022835070      0.69967962      0.69967879  1.1966431E-004
      0.71000000     0.018117641     0.022716135      0.70967507      0.70967420  1.2310789E-004
      0.72000000     0.017866505     0.022595513      0.71967052      0.71966961  1.2660032E-004
      0.73000000     0.017611856     0.022473204      0.72966597      0.72966502  1.3014161E-004
      0.74000000     0.017353694     0.022349209      0.73966142      0.73966043  1.3373175E-004
      0.75000000     0.017092020     0.022223527      0.74965687      0.74965584  1.3737075E-004
      0.76000000     0.016826834     0.022096158      0.75965233      0.75965125  1.4105861E-004
      0.77000000     0.016558136     0.021967103      0.76964778      0.76964667  1.4479532E-004
      0.78000000     0.016285925     0.021836361      0.77964323      0.77964208  1.4858089E-004
      0.79000000     0.016010202     0.021703933      0.78963869      0.78963749  1.5241532E-004
      0.80000000     0.015730967     0.021569818      0.79963415      0.79963290  1.5629861E-004
      0.81000000     0.015448220     0.021434017      0.80962961      0.80962831  1.6023076E-004
      0.82000000     0.015161961     0.021296528      0.81962507      0.81962372  1.6421177E-004
      0.83000000     0.014872190     0.021157354      0.82962053      0.82961913  1.6824164E-004
      0.84000000     0.014578906     0.021016493      0.83961599      0.83961454  1.7232036E-004
      0.85000000     0.014282111     0.020873945      0.84961145      0.84960996  1.7644795E-004
      0.86000000     0.013981804     0.020729711      0.85960692      0.85960537  1.8062441E-004
      0.87000000     0.013677986     0.020583790      0.86960238      0.86960078  1.8484972E-004
      0.88000000     0.013370655     0.020436183      0.87959785      0.87959619  1.8912389E-004
      0.89000000     0.013059813     0.020286890      0.88959332      0.88959160  1.9344693E-004
      0.90000000     0.012745459     0.020135910      0.89958879      0.89958701  1.9781884E-004
      0.91000000     0.012427594     0.019983243      0.90958426      0.90958242  2.0223960E-004
      0.92000000     0.012106217     0.019828891      0.91957973      0.91957783  2.0670923E-004
      0.93000000     0.011781328     0.019672852      0.92957521      0.92957324  2.1122773E-004
      0.94000000     0.011452928     0.019515126      0.93957068      0.93956866  2.1579509E-004
      0.95000000     0.011121017     0.019355715      0.94956616      0.94956407  2.2041132E-004
      0.96000000     0.010785594     0.019194617      0.95956164      0.95955948  2.2507642E-004
      0.97000000     0.010446660     0.019031832      0.96955712      0.96955489  2.2979038E-004
      0.98000000     0.010104215     0.018867362      0.97955260      0.97955030  2.3455321E-004
      0.99000000  9.7582587E-003     0.018701205      0.98954808      0.98954571  2.3936491E-004
       1.0000000  9.4087913E-003     0.018533362      0.99954356      0.99954112  2.4422548E-004

Table series: Data for wavelength : 0.510000 µm.
        Y Height       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     0.033565363     0.033565363      0.00000000      0.00000000      0.00000000
     0.010000000     0.033563696     0.033564519  9.9952699E-003  9.9952699E-003  2.4298871E-008
     0.020000000     0.033558516     0.033561989     0.019990540     0.019990540  9.7195572E-008
     0.030000000     0.033549822     0.033557773     0.029985810     0.029985810  2.1869019E-007
     0.040000000     0.033537616     0.033551869     0.039981080     0.039981080  3.8878248E-007
     0.050000000     0.033521895     0.033544279     0.049976350     0.049976350  6.0747278E-007
     0.060000000     0.033502662     0.033535003     0.059971620     0.059971619  8.7476082E-007
     0.070000000     0.033479915     0.033524039     0.069966890     0.069966889  1.1906469E-006
     0.080000000     0.033453655     0.033511389     0.079962160     0.079962159  1.5551308E-006
     0.090000000     0.033423882     0.033497053     0.089957431     0.089957429  1.9682128E-006
      0.10000000     0.033390595     0.033481029     0.099952701     0.099952699  2.4298928E-006
      0.11000000     0.033353795     0.033463319      0.10994797      0.10994797  2.9401710E-006
      0.12000000     0.033313482     0.033443923      0.11994324      0.11994324  3.4990472E-006
      0.13000000     0.033269655     0.033422839      0.12993851      0.12993851  4.1065218E-006
      0.14000000     0.033222315     0.033400069      0.13993379      0.13993378  4.7625946E-006
      0.15000000     0.033171462     0.033375613      0.14992906      0.14992905  5.4672658E-006
      0.16000000     0.033117096     0.033349469      0.15992433      0.15992432  6.2205355E-006
      0.17000000     0.033059216     0.033321640      0.16991960      0.16991959  7.0224037E-006
      0.18000000     0.032997823     0.033292123      0.17991487      0.17991486  7.8728707E-006
      0.19000000     0.032932917     0.033260920      0.18991014      0.18991013  8.7719364E-006
      0.20000000     0.032864497     0.033228030      0.19990542      0.19990540  9.7196009E-006
      0.21000000     0.032792565     0.033193453      0.20990069      0.20990067  1.0715864E-005
      0.22000000     0.032717119     0.033157190      0.21989596      0.21989594  1.1760727E-005
      0.23000000     0.032638160     0.033119241      0.22989124      0.22989121  1.2854189E-005
      0.24000000     0.032555688     0.033079604      0.23988651      0.23988648  1.3996250E-005
      0.25000000     0.032469702     0.033038281      0.24988179      0.24988175  1.5186911E-005
      0.26000000     0.032380204     0.032995272      0.25987706      0.25987702  1.6426172E-005
