Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004457596_Example01_Tale33.zmx
Title:	Nikon "Pikaichi" L35AF 35mm f/2.8 (US 4,457,596 Example 1)
Date:	11/7/2025 4:59:26 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.4526712       1.8353674       1.3828486       1.0246545
       1.4000000       1.4580727       1.8422984       1.3861665       1.0298664
       2.8000000       1.4754438       1.8657663       1.3965421       1.0452562
       4.2000000       1.5079215       1.9129248       1.4150293       1.0700020
       5.6000000       1.5593636       1.9926380       1.4425306       1.1023136
       7.0000000       1.6322156       2.1111552       1.4783480       1.1386356
       8.4000000       1.7254983       2.2682797       1.5187115       1.1729386
       9.8000000       1.8348264       2.4569954       1.5568120       1.1972952
       11.200000       1.9559986       2.6679607       1.5861244       1.2053261
       12.600000       2.0923488       2.8979443       1.6085572       1.2005474
       14.000000       2.2644677       3.1602117       1.6483657       1.2118787
       15.400000       2.5180557       3.4938479       1.7676295       1.3107387
       16.800000       2.9214792       3.9663293       2.0621174       1.5962017
       18.200000       3.5481103       4.6630588       2.6185459       2.1352416
       19.600000       4.4562664       5.6671500       3.4796830       2.9444677
       21.000000       5.6853057       7.0455692       4.6598177       4.0252556
