Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20080212200_Example01P.zmx
Title:	US 2008/0212200 Example 1 (Tamron SP AF70-200mm F2.8 Di)
Date:	11/7/2025 5:12:59 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.68863354      0.85752591      0.81607001      0.14603942
       1.4400000      0.70314867      0.86417348      0.82021557      0.14537310
       2.8800000      0.74442499      0.88358007      0.83224483      0.14418962
       4.3200000      0.80671076      0.91414500      0.85092976      0.14468437
       5.7600000      0.88284585      0.95322657      0.87420955      0.14952392
       7.2000000      0.96573109      0.99718389      0.89918393      0.16032782
       8.6400000       1.0488193       1.0414431      0.92212305      0.17657418
       10.080000       1.1260701       1.0806029      0.93849994      0.19598865
       11.520000       1.1917996       1.1086162      0.94304814      0.21600554
       12.960000       1.2406612       1.1191403      0.92985526      0.23550418
       14.400000       1.2679161       1.1063029      0.89254039      0.25686481
       15.840000       1.2702680       1.0665686      0.82470577      0.28839521
       17.280000       1.2479409       1.0036697      0.72143540      0.34527755
       18.720000       1.2096861      0.94169788      0.58543170      0.44599654
       20.160000       1.1840717      0.95194578      0.45632307      0.60746375
       21.600000       1.2381428       1.1601416      0.49611345      0.84641851
