Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003862794_Example02P.zmx
Title:	US 3,862,794 Example 2 (Olympus 28mm f2 I Zuiko Auto-W)
Date:	11/7/2025 4:57:11 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.7993258       2.6330735       1.5242343      0.67553972
       1.4400000       1.7769244       2.5929798       1.4954992      0.66900568
       2.8800000       1.7158501       2.4751324       1.4162314      0.67100264
       4.3200000       1.6401159       2.2913789       1.3151331      0.74798160
       5.7600000       1.6085932       2.0807783       1.2678408      0.98037689
       7.2000000       1.7294739       1.9504714       1.4122232       1.4054810
       8.6400000       2.1233036       2.1083432       1.8666331       2.0302748
       10.080000       2.8513204       2.7432095       2.6505757       2.8656346
       11.520000       3.9244692       3.8796327       3.7517002       3.9330216
       12.960000       5.3525275       5.4833836       5.1769349       5.2619137
       14.400000       7.1608189       7.5529539       6.9525878       6.8876699
       15.840000       9.3890265       10.120072       9.1176731       8.8507238
       17.280000       12.089143       13.238621       11.720916       11.196870
       18.720000       15.326335       16.980996       14.820966       13.978631
       20.160000       19.183569       21.441264       18.489363       17.258059
       21.600000       23.771982       26.745594       22.817084       21.111853
