Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003584935_Example01P.zmx
Title:	US 3,584,935 Example 1 (Konica Minolta Varifocal Hexanon AR 35-100mm F2.8)
Date:	11/7/2025 4:16:28 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       2.9386808
       1.0800000      0.99956509       2.9393200
       2.1600000      0.99826128       2.9412389
       3.2400000      0.99609139       2.9444408
       4.3200000      0.99305992       2.9489315
       5.4000000      0.98917289       2.9547199
       6.4800000      0.98443851       2.9618163
       7.5600000      0.97886669       2.9702338
       8.6400000      0.97246887       2.9799883
       9.7200000      0.96525814       2.9910983
       10.800000      0.95724916       3.0035849
       11.880000      0.94845817       3.0174725
       12.960000      0.93289002       3.0425463
       14.040000      0.86853450       3.1532534
       15.120000      0.77888065       3.3297909
       16.200000      0.66691665       3.5984596
       17.280000      0.52623916       4.0509869
       18.360000      0.42137392       4.5270844
       19.440000      0.33131359       5.1054355
       20.520000      0.24622816       5.9222066
       21.600000      0.16485593       7.2376926
