Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US05737129-1.zmx
Title:	
Date:	11/7/2025 5:47:16 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     -0.17112876     -0.17112876      0.00000000      0.00000000      0.00000000
      0.16613237     -0.17116333     -0.17111379      0.19957377      0.19957346  1.5553199E-004
      0.33226473     -0.17124052     -0.17106887      0.39915347      0.39915028  8.0048637E-004
      0.49839710     -0.17136014     -0.17099396      0.59874504      0.59873381  1.8754701E-003
      0.66452947     -0.17152184     -0.17088901      0.79835439      0.79832741  3.3805901E-003
      0.83066183     -0.17172512     -0.17075395      0.99798748      0.99793443  5.3159373E-003
      0.99679420     -0.17196934     -0.17058868       1.1976502       1.1975582  7.6816904E-003
       1.1629266     -0.17225373     -0.17039308       1.3973486       1.3972022     0.010478047
       1.3290589     -0.17257735     -0.17016701       1.5970885       1.5968696     0.013705240
       1.4951913     -0.17293915     -0.16991031       1.7968759       1.7965640     0.017363539
       1.6613237     -0.17333790     -0.16962279       1.9967168       1.9962885     0.021453249
       1.8274560     -0.17377225     -0.16930425       2.1966171       2.1960467     0.025974712
       1.9935884     -0.17424068     -0.16895446       2.3965828       2.3958418     0.030928305
       2.1597208     -0.17474156     -0.16857317       2.5966198       2.5956772     0.036314442
       2.3258531     -0.17527307     -0.16816011       2.7967342       2.7955564     0.042133574
       2.4919855     -0.17583328     -0.16771498       2.9969320       2.9954826     0.048386186
       2.6581179     -0.17642008     -0.16723747       3.1972191       3.1954593     0.055072803
       2.8242502     -0.17703123     -0.16672724       3.3976016       3.3954898     0.062193983
       2.9903826     -0.17766435     -0.16618392       3.5980856       3.5955776     0.069750323
       3.1565150     -0.17831688     -0.16560714       3.7986769       3.7957260     0.077742455
       3.3226473     -0.17898613     -0.16499648       3.9993818       3.9959385     0.086171049
       3.4887797     -0.17966925     -0.16435151       4.2002063       4.1962183     0.095036813
       3.6549121     -0.18036324     -0.16367179       4.4011564       4.3965690      0.10434049
       3.8210444     -0.18106494     -0.16295682       4.6022382       4.5969939      0.11408286
       3.9871768     -0.18177103     -0.16220612       4.8034580       4.7974964      0.12426474
       4.1533092     -0.18247805     -0.16141915       5.0048218       4.9980800      0.13488700
       4.3194415     -0.18318237     -0.16059537       5.2063357       5.1987481      0.14595051
       4.4855739     -0.18388019     -0.15973421       5.4080059       5.3995041      0.15745622
       4.6517063     -0.18456757     -0.15883506       5.6098387       5.6003514      0.16940509
       4.8178386     -0.18524039     -0.15789730       5.8118402       5.8012936      0.18179813
       4.9839710     -0.18589438     -0.15692029       6.0140167       6.0023340      0.19463639
       5.1501034     -0.18652509     -0.15590335       6.2163744       6.2034761      0.20792095
       5.3162357     -0.18712791     -0.15484579       6.4189196       6.4047233      0.22165294
       5.4823681     -0.18769806     -0.15374688       6.6216585       6.6060792      0.23583351
