Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\DE01170157_Example01P.zmx
Title:	DE 1,170,157 Example 1 (Zeiss Planar f1.4 55mm)
Date:	11/7/2025 4:06:55 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       1.4777007
       1.0815000      0.99960907       1.4779897
       2.1630000      0.99843939       1.4788551
       3.2445000      0.99041903       1.4848309
       4.3260000      0.98716823       1.4872737
       5.4075000      0.97946469       1.4931110
       6.4890000      0.96957417       1.5007072
       7.5705000      0.95154340       1.5148589
       8.6520000      0.92264956       1.5383959
       9.7335000      0.88400084       1.5716656
       10.815000      0.86300682       1.5906674
       11.896500      0.80493963       1.6470426
       12.978000      0.74944743       1.7069308
       14.059500      0.69400884       1.7737973
       15.141000      0.65080982       1.8317215
       16.222500      0.58364643       1.9342454
       17.304000      0.51692520       2.0552878
       18.385500      0.47344969       2.1475811
       19.467000      0.41414297       2.2962086
       20.548500      0.33275966       2.5616581
       21.630000      0.23775758       3.0305350
