Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\Samy&Gao-2(220deg).zmx
Title:	Samy & Gao
Date:	11/7/2025 5:34:24 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     0.023265171     0.023265171      0.00000000      0.00000000      0.00000000
      0.89000000     0.023263558     0.023264794     0.023280673     0.023282546 -8.0444883E-003
       1.7800000     0.023258436     0.023263666     0.046561343     0.046576332    -0.032182790
       2.6700000     0.023249820     0.023261798     0.069842005     0.069892620    -0.072418454
       3.5600000     0.023237736     0.023259206     0.093122657     0.093242715     -0.12875922
       4.4500000     0.023222219     0.023255916      0.11640329      0.11663799     -0.20121595
       5.3400000     0.023203315     0.023251958      0.13968391      0.14008990     -0.28980259
       6.2300000     0.023181080     0.023247371      0.16296451      0.16361001     -0.39453623
       7.1200000     0.023155581     0.023242199      0.18624509      0.18721004     -0.51543710
       8.0100000     0.023126893     0.023236495      0.20952563      0.21090183     -0.65252855
       8.9000000     0.023095102     0.023230317      0.23280615      0.23469743     -0.80583711
       9.7900000     0.023060304     0.023223729      0.25608663      0.25860908     -0.97539251
       10.680000     0.023022606     0.023216805      0.27936707      0.28264928      -1.1612277
       11.570000     0.022982123     0.023209622      0.30264748      0.30683074      -1.3633787
       12.460000     0.022938982     0.023202266      0.32592783      0.33116651      -1.5818850
       13.350000     0.022893317     0.023194829      0.34920815      0.35566992      -1.8167893
       14.240000     0.022845273     0.023187408      0.37248841      0.38035467      -2.0681375
       15.130000     0.022795006     0.023180108      0.39576862      0.40523482      -2.3359790
       16.020000     0.022742680     0.023173039      0.41904877      0.43032486      -2.6203665
       16.910000     0.022688468     0.023166319      0.44232887      0.45563973      -2.9213561
       17.800000     0.022632554     0.023160070      0.46560890      0.48119484      -3.2390073
       18.690000     0.022575129     0.023154421      0.48888888      0.50700615      -3.5733833
       19.580000     0.022516395     0.023149506      0.51216878      0.53309018      -3.9245506
       20.470000     0.022456563     0.023145466      0.53544863      0.55946407      -4.2925795
       21.360000     0.022395850     0.023142447      0.55872840      0.58614562      -4.6775438
       22.250000     0.022334486     0.023140600      0.58200810      0.61315336      -5.0795210
       23.140000     0.022272707     0.023140081      0.60528774      0.64050658      -5.4985925
       24.030000     0.022210756     0.023141053      0.62856729      0.66822543      -5.9348433
       24.920000     0.022148888     0.023143681      0.65184678      0.69633092      -6.3883624
       25.810000     0.022087364     0.023148139      0.67512619      0.72484507      -6.8592428
       26.700000     0.022026452     0.023154602      0.69840553      0.75379093      -7.3475814
       27.590000     0.021966428     0.023163250      0.72168479      0.78319266      -7.8534793
       28.480000     0.021907578     0.023174270      0.74496397      0.81307566      -8.3770415
       29.370000     0.021850192     0.023187849      0.76824309      0.84346663      -8.9183777
       30.260000     0.021794569     0.023204182      0.79152212      0.87439367      -9.4776014
       31.150000     0.021741013     0.023223464      0.81480109      0.90588644      -10.054831
       32.040000     0.021689836     0.023245896      0.83807998      0.93797622      -10.650189
       32.930000     0.021641356     0.023271681      0.86135881      0.97069610      -11.263803
       33.820000     0.021595896     0.023301025      0.88463756       1.0040811      -11.895805
       34.710000     0.021553786     0.023334137      0.90791625       1.0381683      -12.546331
       35.600000     0.021515359     0.023371229      0.93119488       1.0729971      -13.215524
       36.490000     0.021480954     0.023412514      0.95447345       1.1086093      -13.903530
       37.380000     0.021450916     0.023458207      0.97775197       1.1450494      -14.610501
       38.270000     0.021425592     0.023508525       1.0010304       1.1823650      -15.336594
       39.160000     0.021405332     0.023563686       1.0243089       1.2206065      -16.081973
       40.050000     0.021390492     0.023623910       1.0475872       1.2598280      -16.846805
       40.940000     0.021381428     0.023689414       1.0708656       1.3000874      -17.631264
       41.830000     0.021378499     0.023760419       1.0941439       1.3414467      -18.435530
       42.720000     0.021382066     0.023837144       1.1174222       1.3839724      -19.259789
