Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003827781_Example01P.zmx
Title:	US 3,827,781 Example 1 (Olympus 600mm f6.5 F Zuiko Auto-T)
Date:	11/7/2025 4:57:00 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.42808304      0.25462807      0.18307374      0.67187336
       1.4400000      0.42960410      0.25428394      0.18293290      0.67190137
       2.8800000      0.43413249      0.25326175      0.18252700      0.67198482
       4.3200000      0.44156752      0.25159240      0.18190665      0.67212209
       5.7600000      0.45175286      0.24932859      0.18115843      0.67231076
       7.2000000      0.46449122      0.24654664      0.18040808      0.67254812
       8.6400000      0.47956059      0.24334908      0.17982429      0.67283180
       10.080000      0.49672968      0.23986825      0.17962224      0.67316073
       11.520000      0.51577104      0.23627068      0.18006562      0.67353631
       12.960000      0.53647110      0.23276217      0.18146524      0.67396394
       14.400000      0.55863730      0.22959326      0.18417222      0.67445485
       15.840000      0.58210286      0.22706386      0.18856438      0.67502848
       17.280000      0.60672975      0.22552583      0.19502646      0.67571517
       18.720000      0.63241068      0.22538120      0.20392705      0.67655964
       20.160000      0.65907053      0.22707393      0.21559787      0.67762483
       21.600000      0.68666770      0.23107378      0.23032101      0.67899672
