Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2019-023693_Example01P.zmx
Title:	JP 2019-023693 Example 1 (Olympus M.Zuiko ED 45mm F1.2 Pro)
Date:	11/7/2025 4:53:43 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.61583697      0.79381951      0.31528706      0.63891329
      0.72133333      0.62985036      0.80776412      0.32718394      0.62941303
       1.4426667      0.67172855      0.84970058      0.36292557      0.60145094
       2.1640000      0.74101205      0.91981231      0.42256931      0.55692806
       2.8853333      0.83695228       1.0180421      0.50594005      0.50011656
       3.6066667      0.95839783       1.1436943      0.61232313      0.43987031
       4.3280000       1.1035788       1.2951139      0.74013808      0.39321368
       5.0493333       1.2699748       1.4696703      0.88667987      0.38559141
       5.7706667       1.4546419       1.6645185       1.0481527      0.43494299
       6.4920000       1.6557551       1.8792261       1.2205233      0.53403302
       7.2133333       1.8770405       2.1227878       1.4024272      0.66398375
       7.9346667       2.1391263       2.4309702       1.6031622      0.81487410
       8.6560000       2.5081565       2.9081564       1.8635739       1.0025988
       9.3773333       3.1704453       3.8303658       2.3097678       1.3083415
       10.098667       4.6535730       5.9492961       3.2917044       1.9823544
       10.820000       8.7843663       11.922022       5.8222166       3.7275435
