Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US007656591_Example01P.zmx
Title:	US 7,656,591 Example 1 (Nikon PC-E Micro-Nikkor 45mm f/2.8D ED)
Date:	11/7/2025 5:01:24 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.90502275       1.2576240      0.86830576      0.34874844
       1.9533333      0.91393904       1.2492466      0.86285248      0.35014154
       3.9066667      0.93901913       1.2241290      0.84741181      0.35807853
       5.8600000      0.97578067       1.1822938      0.82482305      0.38262841
       7.8133333       1.0181861       1.1237522      0.80007206      0.43562190
       9.7666667       1.0601080       1.0486948      0.78058014      0.52432196
       11.720000       1.0969273      0.95854701      0.77636648      0.64952935
       13.673333       1.1279273      0.85989054      0.79988704      0.80901709
       15.626667       1.1609105      0.77666109      0.86583326       1.0015889
       17.580000       1.2206617      0.77595637      0.99209707       1.2301589
       19.533333       1.3591598      0.96689007       1.2029016       1.5049536
       21.486667       1.6544484       1.4192132       1.5328640       1.8475275
       23.440000       2.1885481       2.1583395       2.0294539       2.2949169
       25.393333       3.0311517       3.2276880       2.7531481       2.9020307
       27.346667       4.2487532       4.7010466       3.7766496       3.7405922
       29.300000       5.9177718       6.6754890       5.1841649       4.8951613
