Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004514051_Example01P.zmx
Title:	US 4,514,051 Example 1 (Nikon TC-14A)
Date:	11/7/2025 4:59:38 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.9633900       2.4626548       1.8029213       1.4998358
       1.0000000       2.0426595       2.5636167       1.8712372       1.5592266
       2.0000000       2.2799433       2.8641498       2.0774987       1.7383242
       3.0000000       2.6752849       3.3606609       2.4255645       2.0399932
       4.0000000       3.2320334       4.0540542       2.9217529       2.4692327
       5.0000000       3.9581625       4.9522905       3.5749666       3.0333956
       6.0000000       4.8663696       6.0702685       4.3970459       3.7424507
       7.0000000       5.9740454       7.4293027       5.4032960       4.6093510
       8.0000000       7.3036536       9.0572635       6.6131900       5.6505621
       9.0000000       8.8836445       10.989562       8.0513192       6.8868103
       10.000000       10.749970       13.271018       9.7487108       8.3441370
       11.000000       12.948383       15.958797       11.744708       10.055401
       12.000000       15.537896       19.126912       14.089730       12.062466
       13.000000       18.596161       22.873264       16.849466       14.419493
       14.000000       22.228170       27.331141       20.111509       17.198084
       15.000000       26.581164       32.689087       23.996413       20.495723
