Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\DE01250153_Example02P.zmx
Title:	DE 1 250 153 Example 2 (Zeiss Distagon T f2.8 25mm Contax)
Date:	11/7/2025 4:46:52 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.32627999      0.39767720      0.31944299      0.24327951
       1.4420000      0.38354524      0.42424605      0.36586793      0.32915523
       2.8840000      0.55425115      0.53493121      0.51795749      0.54065007
       4.3260000      0.84410279      0.78233939      0.79568196      0.85433427
       5.7680000       1.2705348       1.1969823       1.2170296       1.2858278
       7.2100000       1.8616988       1.8042051       1.8066167       1.8631768
       8.6520000       2.6583075       2.6441404       2.6016338       2.6241732
       10.094000       3.7183415       3.7794091       3.6567333       3.6205559
       11.536000       5.1247090       5.3029770       5.0512093       4.9251361
       12.978000       6.9971527       7.3512905       6.9002952       6.6423590
       14.420000       9.5103179       10.125282       9.3723500       8.9237935
       15.862000       12.919642       13.921285       12.713351       11.989770
       17.304000       17.594146       19.170872       17.277659       16.156236
       18.746000       24.048551       26.480261       23.557912       21.860661
       20.188000       32.958114       36.648539       32.198786       29.674047
       21.630000       45.137781       50.641547       43.977957       40.284889
