Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004673258_Example01P.zmx
Title:	US 4,673,258 Example 1 (Konica Minolta AF 100-200mm F4.5)
Date:	11/7/2025 4:59:56 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.79384286       1.1903288      0.65166467      0.22138199
       1.4400000      0.80538361       1.2020033      0.66237926      0.23628146
       2.8800000      0.83922599       1.2364776      0.69373499      0.27677980
       4.3200000      0.89329672       1.2922268      0.74366659      0.33506835
       5.7600000      0.96482915       1.3670528      0.80948450      0.40526742
       7.2000000       1.0509261       1.4584192      0.88844805      0.48400492
       8.6400000       1.1488789       1.5637060      0.97805212      0.56934891
       10.080000       1.2562558       1.6803436       1.0760731      0.65998523
       11.520000       1.3708565       1.8058498       1.1804953      0.75477770
       12.960000       1.4906199       1.9378040       1.2894054      0.85255123
       14.400000       1.6135260       2.0737941       1.4008926      0.95198496
       15.840000       1.7375097       2.2113508       1.5129655       1.0515555
       17.280000       1.8603862       2.3478794       1.6234831       1.1495001
       18.720000       1.9797863       2.4805904       1.7300924       1.2437841
       20.160000       2.0930957       2.6064286       1.8301703       1.3320673
       21.600000       2.1974003       2.7220034       1.9207668       1.4116651
