Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004487485_Example01P.zmx
Title:	US 4,487,485 Example 1 (Ricoh SMC Pentax 645 A 45mm f2.8)
Date:	11/7/2025 4:59:30 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.98257938       1.5792507      0.61166119      0.16800138
       2.5000000       1.0185179       1.5812657      0.63979058      0.26516707
       5.0000000       1.1176659       1.5879809      0.72098054      0.45065339
       7.5000000       1.2614431       1.6020081      0.84910105      0.66813170
       10.000000       1.4336783       1.6298119       1.0205808      0.91370355
       12.500000       1.6274425       1.6850598       1.2370113       1.1922906
       15.000000       1.8478357       1.7928099       1.5058372       1.5120278
       17.500000       2.1139329       1.9920790       1.8408577       1.8843298
       20.000000       2.4600774       2.3332444       2.2630296       2.3251807
       22.500000       2.9350667       2.8710873       2.8015854       2.8569381
       25.000000       3.5989001       3.6610696       3.4955416       3.5105463
       27.500000       4.5196770       4.7635536       4.3957819       4.3281642
       30.000000       5.7740862       6.2523228       5.5678661       5.3661838
       32.500000       7.4522124       8.2228887       7.0956121       6.6985774
       35.000000       9.6649372       10.799741       9.0854907       8.4205980
       37.500000       12.552512       14.143724       11.672106       10.653156
