Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP1997-297263_Example01P.zmx
Title:	JP 1997-297263 Example 1 (Phase One Mamiya AF 55mm f2.8)
Date:	11/7/2025 4:08:07 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       2.9246985
       1.7500000      0.98850319       2.9416572
       3.5000000      0.98497772       2.9469170
       5.2500000      0.97750447       2.9581604
       7.0000000      0.96241775       2.9812561
       8.7500000      0.93260333       3.0285352
       10.500000      0.87564082       3.1254899
       12.250000      0.84694168       3.1780033
       14.000000      0.76983454       3.3333614
       15.750000      0.73915913       3.4018262
       17.500000      0.67297900       3.5651708
       19.250000      0.64675768       3.6367237
       21.000000      0.60617542       3.7564874
       22.750000      0.56937458       3.8759848
       24.500000      0.50842466       4.1017369
       26.250000      0.44813758       4.3689333
       28.000000      0.41845856       4.5212120
       29.750000      0.38018591       4.7433273
       31.500000      0.34443650       4.9834088
       33.250000      0.29709345       5.3658010
       35.000000      0.26192050       5.7147384
