Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US05323270-5.zmx
Title:	
Date:	11/7/2025 5:46:49 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.34117778      0.34117778      0.00000000      0.00000000      0.00000000
     0.017349635      0.34117164      0.34118438      0.20909173      0.20909172  6.7394113E-006
     0.034699270      0.34115680      0.34120419      0.41818408      0.41818347  1.4485956E-004
     0.052048905      0.34113327      0.34123721      0.62727766      0.62727531  3.7528358E-004
     0.069398540      0.34110105      0.34128344      0.83637309      0.83636725  6.9784186E-004
     0.086748175      0.34106015      0.34134289       1.0454710       1.0454594  1.1126144E-003
      0.10409781      0.34101061      0.34141556       1.2545720       1.2545516  1.6195670E-003
      0.12144745      0.34095244      0.34150146       1.4636766       1.4636442  2.2187029E-003
      0.13879708      0.34088566      0.34160060       1.6727856       1.6727370  2.9100176E-003
      0.15614672      0.34081032      0.34171298       1.8818996       1.8818301  3.6935443E-003
      0.17349635      0.34072645      0.34183863       2.0910190       2.0909235  4.5692768E-003
      0.19084599      0.34063410      0.34197754       2.3001447       2.3000173  5.5372239E-003
      0.20819562      0.34053329      0.34212973       2.5092771       2.5091116  6.5973952E-003
      0.22554526      0.34042410      0.34229522       2.7184169       2.7182063  7.7498013E-003
      0.24289489      0.34030657      0.34247402       2.9275648       2.9273015  8.9944454E-003
      0.26024453      0.34018076      0.34266615       3.1367213       3.1363972     0.010331356
      0.27759416      0.34004674      0.34287163       3.3458870       3.3454936     0.011760531
      0.29494380      0.33990457      0.34309047       3.5550626       3.5545905     0.013282000
      0.31229343      0.33975432      0.34332270       3.7642487       3.7636881     0.014895771
      0.32964307      0.33959608      0.34356834       3.9734459       3.9727863     0.016601859
      0.34699270      0.33942992      0.34382742       4.1826548       4.1818854     0.018400282
      0.36434234      0.33925593      0.34409995       4.3918761       4.3909851     0.020291057
      0.38169197      0.33907421      0.34438596       4.6011103       4.6000857     0.022274204
      0.39904161      0.33888484      0.34468548       4.8103581       4.8091871     0.024349742
      0.41639124      0.33868792      0.34499854       5.0196202       5.0182894     0.026517693
      0.43374088      0.33848356      0.34532516       5.2288970       5.2273926     0.028778077
      0.45109051      0.33827187      0.34566539       5.4381892       5.4364968     0.031130918
      0.46844015      0.33805295      0.34601924       5.6474976       5.6456020     0.033576238
      0.48578978      0.33782693      0.34638676       5.8568226       5.8547082     0.036114063
      0.50313942      0.33759393      0.34676797       6.0661649       6.0638155     0.038744417
      0.52048905      0.33735407      0.34716292       6.2755251       6.2729239     0.041467328
      0.53783869      0.33710748      0.34757163       6.4849039       6.4820334     0.044282822
      0.55518832      0.33685430      0.34799415       6.6943018       6.6911442     0.047190927
      0.57253796      0.33659466      0.34843053       6.9037195       6.9002561     0.050191673
      0.58988759      0.33632872      0.34888078       7.1131576       7.1093694     0.053285090
      0.60723723      0.33605661      0.34934497       7.3226167       7.3184839     0.056471209
      0.62458686      0.33577850      0.34982314       7.5320975       7.5275998     0.059750061
      0.64193650      0.33549453      0.35031532       7.7416006       7.7367170     0.063121680
      0.65928613      0.33520487      0.35082156       7.9511265       7.9458357     0.066586099
      0.67663577      0.33490968      0.35134192       8.1606760       8.1549558     0.070143354
      0.69398540      0.33460914      0.35187644       8.3702496       8.3640775     0.073793479
      0.71133504      0.33430341      0.35242516       8.5798480       8.5732006     0.077536511
      0.72868467      0.33399268      0.35298814       8.7894718       8.7823254     0.081372489
      0.74603431      0.33367714      0.35356544       8.9991216       8.9914517     0.085301450
      0.76338394      0.33335696      0.35415710       9.2087980       9.2005797     0.089323435
      0.78073358      0.33303235      0.35476318       9.4185017       9.4097094     0.093438483
      0.79808321      0.33270349      0.35538374       9.6282333       9.6188408     0.097646636
      0.81543285      0.33237059      0.35601883       9.8379934       9.8279740      0.10194794
      0.83278248      0.33203386      0.35666851       10.047783       10.037109      0.10634243
      0.85013212      0.33169350      0.35733285       10.257602       10.246246      0.11083015
      0.86748175      0.33134974      0.35801189       10.467451       10.455384      0.11541116
      0.88483139      0.33100278      0.35870571       10.677332       10.664525      0.12008549
      0.90218102      0.33065285      0.35941437       10.887244       10.873668      0.12485320
      0.91953066      0.33030019      0.36013793       11.097188       11.082812      0.12971432
      0.93688029      0.32994501      0.36087647       11.307166       11.291959      0.13466892
      0.95422993      0.32958757      0.36163003       11.517176       11.501107      0.13971704
      0.97157956      0.32922809      0.36239871       11.727222       11.710258      0.14485873
      0.98892920      0.32886683      0.36318256       11.937302       11.919411      0.15009404
       1.0062788      0.32850404      0.36398165       12.147417       12.128566      0.15542303
       1.0236285      0.32813996      0.36479607       12.357568       12.337724      0.16084575
       1.0409781      0.32777487      0.36562588       12.567757       12.546883      0.16636225
       1.0583277      0.32740901      0.36647116       12.777982       12.756045      0.17197260
       1.0756774      0.32704267      0.36733198       12.988246       12.965209      0.17767684
       1.0930270      0.32667611      0.36820842       13.198548       13.174376      0.18347504
       1.1103766      0.32630961      0.36910057       13.408889       13.383545      0.18936726
       1.1277263      0.32594344      0.37000849       13.619270       13.592717      0.19535355
       1.1450759      0.32557790      0.37093229       13.829692       13.801891      0.20143397
       1.1624255      0.32521328      0.37187202       14.040155       14.011067      0.20760859
       1.1797752      0.32484987      0.37282779       14.250660       14.220246      0.21387747
       1.1971248      0.32448796      0.37379967       14.461207       14.429428      0.22024067
       1.2144745      0.32412786      0.37478776       14.671798       14.638612      0.22669827
       1.2318241      0.32376988      0.37579214       14.882432       14.847799      0.23325031
       1.2491737      0.32341433      0.37681289       15.093110       15.056989      0.23989688
       1.2665234      0.32306153      0.37785012       15.303834       15.266182      0.24663803
       1.2838730      0.32271180      0.37890391       15.514603       15.475377      0.25347385
       1.3012226      0.32236545      0.37997436       15.725418       15.684575      0.26040439
       1.3185723      0.32202283      0.38106155       15.936281       15.893776      0.26742972
       1.3359219      0.32168426      0.38216560       16.147191       16.102980      0.27454993
       1.3532715      0.32135009      0.38328658       16.358149       16.312187      0.28176508
       1.3706212      0.32102065      0.38442461       16.569156       16.521397      0.28907525
       1.3879708      0.32069630      0.38557978       16.780213       16.730610      0.29648050
       1.4053204      0.32037738      0.38675220       16.991320       16.939826      0.30398093
       1.4226701      0.32006425      0.38794196       17.202477       17.149045      0.31157660
       1.4400197      0.31975727      0.38914917       17.413686       17.358267      0.31926759
       1.4573693      0.31945680      0.39037393       17.624948       17.567493      0.32705398
       1.4747190      0.31916322      0.39161635       17.836262       17.776721      0.33493585
       1.4920686      0.31887689      0.39287655       18.047629       17.985953      0.34291329
       1.5094183      0.31859820      0.39415462       18.259051       18.195188      0.35098637
       1.5267679      0.31832752      0.39545068       18.470527       18.404427      0.35915517
       1.5441175      0.31806524      0.39676484       18.682059       18.613669      0.36741979
       1.5614672      0.31781176      0.39809721       18.893647       18.822914      0.37578031
       1.5788168      0.31756746      0.39944790       19.105292       19.032163      0.38423681
       1.5961664      0.31733275      0.40081704       19.316994       19.241415      0.39278938
       1.6135161      0.31710802      0.40220474       19.528754       19.450671      0.40143811
       1.6308657      0.31689370      0.40361112       19.740572       19.659931      0.41018308
       1.6482153      0.31669018      0.40503630       19.952450       19.869194      0.41902440
       1.6655650      0.31649788      0.40648039       20.164389       20.078460      0.42796215
       1.6829146      0.31631723      0.40794353       20.376387       20.287731      0.43699642
       1.7002642      0.31614865      0.40942583       20.588447       20.497005      0.44612731
       1.7176139      0.31599257      0.41092742       20.800570       20.706283      0.45535491
       1.7349635      0.31584942      0.41244842       21.012755       20.915564      0.46467932

Table series: Data for wavelength : 0.587562 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.23194622      0.23194622      0.00000000      0.00000000      0.00000000
     0.017349635      0.23193033      0.23194800      0.20887306      0.20887296  4.6575901E-005
     0.034699270      0.23187715      0.23195333      0.41774674      0.41774596  1.8630422E-004
     0.052048905      0.23178668      0.23196222      0.62662167      0.62661904  4.1913908E-004
     0.069398540      0.23165895      0.23197467      0.83549846      0.83549224  7.4509803E-004
     0.086748175      0.23149396      0.23199069       1.0443777       1.0443656  1.1641892E-003
      0.10409781      0.23129172      0.23201027       1.2532601       1.2532391  1.6764394E-003
      0.12144745      0.23105226      0.23203344       1.4621462       1.4621129  2.2818390E-003
