Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003502393_Example01P.zmx
Title:	US 3,502,393 Example 1 (Ricoh SMC Pentax 6x7 600mm f4)
Date:	11/7/2025 4:56:00 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       3.0365139       1.5692709       1.6423680       4.7435499
       2.9866667       3.0682592       1.6059664       1.6229056       4.7242710
       5.9733333       3.1660030       1.7251147       1.5696455       4.6667612
       8.9600000       3.3377943       1.9512569       1.5019738       4.5725534
       11.946667       3.5985843       2.3178947       1.4658272       4.4462736
       14.933333       3.9718533       2.8614957       1.5461868       4.2996003
       17.920000       4.4908166       3.6201717       1.8460553       4.1585742
       20.906667       5.1988043       4.6365612       2.4307193       4.0752483
       23.893333       6.1490586       5.9619186       3.3233406       4.1403269
       26.880000       7.4047901       7.6598276       4.5455365       4.4816224
       29.866667       9.0404235       9.8096790       6.1383003       5.2312548
       32.853333       11.144537       12.510525       8.1650925       6.4864466
       35.840000       13.824580       15.885782       10.712384       8.3122638
       38.826667       17.213137       20.088431       13.891810       10.774547
       41.813333       21.473822       25.302228       17.842582       13.964440
       44.800000       26.789634       31.703341       22.722544       18.002160
