Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2008-003108_Example01P.zmx
Title:	JP 2008-003108 Example 1 (Sigma 8mm F3.5 EX DG Circular Fisheye)
Date:	11/7/2025 4:48:12 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in degrees.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.54570902      0.65114307      0.59577146      0.33832542
       6.0003333      0.54957262      0.64819267      0.59415385      0.33718279
       12.000667      0.55984332      0.63866030      0.58879781      0.33341528
       18.001000      0.57303942      0.62059764      0.57824873      0.32606273
       24.001333      0.58471777      0.59113677      0.56030878      0.31380184
       30.001667      0.59102255      0.54733607      0.53254647      0.29568590
       36.002000      0.59057762      0.48825202      0.49345658      0.27303907
       42.002333      0.58712597      0.42047337      0.44512834      0.25381985
       48.002667      0.59296382      0.37229754      0.39928930      0.25885137
       54.003000      0.63040060      0.40591069      0.38670888      0.31553097
       60.003333      0.72414294      0.56035785      0.44926042      0.43255050
       66.003667      0.88539931      0.80885932      0.59721572      0.59896842
       72.004000       1.1046336       1.1119433      0.80458116      0.79783928
       78.004333       1.3557249       1.4288478       1.0352185       1.0064379
       84.004667       1.5997706       1.7044025       1.2458592       1.1915848
       90.005000       1.7961409       1.8643292       1.3875859       1.3118033
