Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2015-215560_Example01P.zmx
Title:	JP 2015-215560 Example 1 (Nikon AF-S Nikkor 500mm f/4E FL ED VR)
Date:	11/7/2025 4:48:43 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.0945742       1.4917807     0.068424302       1.1679840
       1.4420000       1.0963778       1.4914311     0.067747697       1.1673289
       2.8840000       1.1017311       1.4902830     0.065703158       1.1653107
       4.3260000       1.1104682       1.4880384     0.062289111       1.1617710
       5.7680000       1.1223348       1.4841992     0.057689752       1.1564491
       7.2100000       1.1370236       1.4780694     0.052752028       1.1489869
       8.6520000       1.1542261       1.4687635     0.050070213       1.1389420
       10.094000       1.1737076       1.4552318     0.054969083       1.1258104
       11.536000       1.1954113       1.4363157     0.072730979       1.1090699
       12.978000       1.2196023       1.4108595      0.10489265       1.0882564
       14.420000       1.2470631       1.3779235      0.15167328       1.0630977
       15.862000       1.2793518       1.3371796      0.21428811       1.0337422
       17.304000       1.3191198       1.2896363      0.29501950       1.0011482
       18.746000       1.3704633       1.2389298      0.39693896      0.96772290
       20.188000       1.4392324       1.1934786      0.52376142      0.93830758
       21.630000       1.5331727       1.1694590      0.67979823      0.92146116
