Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2019-144441_Example01P.zmx
Title:	JP 2019-144441 Example 1 (Sigma 70mm F2.8 DG Macro Art)
Date:	11/7/2025 4:14:28 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000      1.00000000       3.0425561
       1.0815000      0.99967049       3.0430575
       2.1630000      0.99244590       3.0541135
       3.2445000      0.99030077       3.0574195
       4.3260000      0.98474739       3.0660284
       5.4075000      0.96988223       3.0894352
       6.4890000      0.94679948       3.1268682
       7.5705000      0.90824202       3.1925506
       8.6520000      0.89263669       3.2203363
       9.7335000      0.87656246       3.2497291
       10.815000      0.84024066       3.3192254
       11.896500      0.79091647       3.4211591
       12.978000      0.77223143       3.4623012
       14.059500      0.75215353       3.5082080
       15.141000      0.72154308       3.5818505
       16.222500      0.67404879       3.7058934
       17.304000      0.61551601       3.8780992
       18.385500      0.58638782       3.9732520
       19.467000      0.55790106       4.0734275
       20.548500      0.51763901       4.2288773
       21.630000      0.43703408       4.6023637
