Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2019-144441_Example01P.zmx
Title:	JP 2019-144441 Example 1 (Sigma 70mm F2.8 DG Macro Art)
Date:	11/7/2025 4:53:47 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.33539947      0.36964008     0.084407780      0.44013629
       1.4420000      0.33700892      0.37121066     0.090206190      0.44038404
       2.8840000      0.34276271      0.37688740      0.10754779      0.44212635
       4.3260000      0.35542894      0.38961432      0.13653960      0.44835609
       5.7680000      0.37958501      0.41446173      0.17812499      0.46399547
       7.2100000      0.42154001      0.45879402      0.23498795      0.49564875
       8.6520000      0.48911920      0.53210624      0.31233383      0.55106643
       10.094000      0.59104274      0.64497212      0.41783936      0.63833193
       11.536000      0.73568013      0.80705304      0.56030556      0.76489477
       12.978000      0.92943227       1.0249676      0.74748440      0.93658117
       14.420000       1.1753162       1.3007862      0.98409772       1.1566889
       15.862000       1.4721065       1.6312394       1.2706412       1.4252869
       17.304000       1.8139199       2.0072581       1.6028366       1.7387337
       18.746000       2.1893480       2.4126350       1.9708016       2.0888735
       20.188000       2.5769603       2.8174892       2.3549330       2.4594868
       21.630000       2.9281481       3.1541706       2.7097620       2.8121910
