Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US07023628-1.ZMX
Title:	
Date:	11/7/2025 5:48:06 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     0.035589136     0.035589136      0.00000000      0.00000000      0.00000000
      0.89000000     0.035578336     0.035583676     0.025880163     0.025882262 -8.1086997E-003
       1.7800000     0.035547174     0.035567301     0.051760220     0.051777019    -0.032444304
       2.6700000     0.035495682     0.035540023     0.077640065     0.077696790    -0.073008708
       3.5600000     0.035423918     0.035501867      0.10351959      0.10365414     -0.12980951
       4.4500000     0.035331958     0.035452864      0.12939869      0.12966172     -0.20285736
       5.3400000     0.035219903     0.035393055      0.15527726      0.15573226     -0.29216595
       6.2300000     0.035087878     0.035322491      0.18115519      0.18187862     -0.39775207
       7.1200000     0.034936029     0.035241229      0.20703237      0.20811380     -0.51963556
       8.0100000     0.034764523     0.035149339      0.23290870      0.23445101     -0.65783938
       8.9000000     0.034573552     0.035046897      0.25878406      0.26090361     -0.81238961
       9.7900000     0.034363331     0.034933990      0.28465834      0.28748523     -0.98331544
       10.680000     0.034134095     0.034810712      0.31053144      0.31420973      -1.1706493
       11.570000     0.033886104     0.034677166      0.33640324      0.34109129      -1.3744266
       12.460000     0.033619640     0.034533465      0.36227362      0.36814437      -1.5946863
       13.350000     0.033335007     0.034379729      0.38814248      0.39538382      -1.8314703
       14.240000     0.033032535     0.034216087      0.41400970      0.42282485      -2.0848241
       15.130000     0.032712571     0.034042678      0.43987515      0.45048311      -2.3547961
       16.020000     0.032375492     0.033859647      0.46573872      0.47837469      -2.6414384
       16.910000     0.032021691     0.033667148      0.49160028      0.50651620      -2.9448065
       17.800000     0.031651590     0.033465344      0.51745971      0.53492478      -3.2649591
       18.690000     0.031265630     0.033254404      0.54331687      0.56361817      -3.6019586
       19.580000     0.030864277     0.033034507      0.56917165      0.59261472      -3.9558710
       20.470000     0.030448022     0.032805838      0.59502390      0.62193351      -4.3267657
       21.360000     0.030017375     0.032568590      0.62087348      0.65159430      -4.7147158
       22.250000     0.029572874     0.032322964      0.64672026      0.68161771      -5.1197983
       23.140000     0.029115079     0.032069169      0.67256408      0.71202518      -5.5420939
       24.030000     0.028644573     0.031807417      0.69840479      0.74283910      -5.9816869
       24.920000     0.028161966     0.031537932      0.72424223      0.77408284      -6.4386658
       25.810000     0.027667888     0.031260942      0.75007624      0.80578086      -6.9131230
       26.700000     0.027162998     0.030976682      0.77590665      0.83795879      -7.4051549
       27.590000     0.026647978     0.030685392      0.80173327      0.87064351      -7.9148621
       28.480000     0.026123534     0.030387320      0.82755593      0.90386322      -8.4423495
       29.370000     0.025590399     0.030082720      0.85337443      0.93764763      -8.9877259
       30.260000     0.025049331     0.029771850      0.87918856      0.97202797      -9.5511050
       31.150000     0.024501114     0.029454973      0.90499810       1.0070372      -10.132605
       32.040000     0.023946559     0.029132360      0.93080284       1.0427101      -10.732347
       32.930000     0.023386503     0.028804284      0.95660254       1.0790835      -11.350460
       33.820000     0.022821813     0.028471024      0.98239694       1.1161962      -11.987074
