Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,0.024143654,2.2427917E-003,0.076307781
0.010000000,0.024137695,2.2313292E-003,0.076294209
0.020000000,0.024113871,2.1854935E-003,0.076239937
0.030000000,0.024074212,2.1091518E-003,0.076149535
0.040000000,0.024018787,2.0023805E-003,0.076023083
0.050000000,0.023947696,1.8652868E-003,0.075860689
0.060000000,0.023861063,1.6980081E-003,0.075662495
0.070000000,0.023759044,1.5007124E-003,0.075428673
0.080000000,0.023641819,1.2735979E-003,0.075159426
0.090000000,0.023509597,1.0168927E-003,0.074854987
0.10000000,0.023362616,7.3085554E-004,0.074515622
0.11000000,0.023201137,4.1577375E-004,0.074141627
0.12000000,0.023025451,7.1965182E-005,0.073733326
0.13000000,0.022835875 -3.0022325E-004,0.073291076,
0.14000000,0.022632749 -7.0041556E-004,0.072815264,
0.15000000,0.022416442 -1.1282070E-003,0.072306304,
0.16000000,0.022187348 -1.5831643E-003,0.071764643,
0.17000000,0.021945884 -2.0648261E-003,0.071190756,
0.18000000,0.021692492 -2.5727033E-003,0.070585145,
0.19000000,0.021427639 -3.1062793E-003,0.069948342,
0.20000000,0.021151813 -3.6650107E-003,0.069280909,
0.21000000,0.020865526 -4.2483277E-003,0.068583432,
0.22000000,0.020569311 -4.8556344E-003,0.067856526,
0.23000000,0.020263724 -5.4863095E-003,0.067100835,
0.24000000,0.019949338 -6.1397072E-003,0.066317025,
0.25000000,0.019626750 -6.8151570E-003,0.065505791,
0.26000000,0.019296572 -7.5119653E-003,0.064667852,
0.27000000,0.018959435 -8.2294155E-003,0.063803952,
0.28000000,0.018615987 -8.9667690E-003,0.062914857,
0.29000000,0.018266892 -9.7232661E-003,0.062001359,
0.30000000,0.017912828,-0.010498126,0.061064270
0.31000000,0.017554487,-0.011290551,0.060104425
0.32000000,0.017192571,-0.012099721,0.059122678
0.33000000,0.016827796,-0.012924802,0.058119903
0.34000000,0.016460885,-0.013764942,0.057096994
0.35000000,0.016092571,-0.014619275,0.056054862
0.36000000,0.015723589,-0.015486920,0.054994434
0.37000000,0.015354683,-0.016366984,0.053916653
0.38000000,0.014986598,-0.017258565,0.052822473
0.39000000,0.014620078,-0.018160748,0.051712865
0.40000000,0.014255868,-0.019072614,0.050588807
0.41000000,0.013894709,-0.019993235,0.049451290
0.42000000,0.013537336,-0.020921680,0.048301309
0.43000000,0.013184474,-0.021857015,0.047139869
0.44000000,0.012836841,-0.022798308,0.045967977
0.45000000,0.012495138,-0.023744627,0.044786642
0.46000000,0.012160051,-0.024695044,0.043596874
0.47000000,0.011832248,-0.025648638,0.042399680
0.48000000,0.011512371,-0.026604500,0.041196063
0.49000000,0.011201039,-0.027561729,0.039987020
0.50000000,0.010898840,-0.028519442,0.038773535
0.51000000,0.010606329,-0.029476773,0.037556584
0.52000000,0.010324023,-0.030432879,0.036337123
0.53000000,0.010052398,-0.031386940,0.035116091
0.54000000,9.7918832E-003,-0.032338166,0.033894405
0.55000000,9.5428560E-003,-0.033285800,0.032672957
0.56000000,9.3056390E-003,-0.034229120,0.031452607
0.57000000,9.0804928E-003,-0.035167448,0.030234183
0.58000000,8.8676109E-003,-0.036100150,0.029018473
0.59000000,8.6671138E-003,-0.037026643,0.027806226
0.60000000,8.4790425E-003,-0.037946401,0.026598140
0.61000000,8.3033520E-003,-0.038858960,0.025394862
0.62000000,8.1399040E-003,-0.039763922,0.024196980
0.63000000,7.9884599E-003,-0.040660965,0.023005020
0.64000000,7.8486721E-003,-0.041549846,0.021819437
0.65000000,7.7200762E-003,-0.042430411,0.020640608
0.66000000,7.6020822E-003,-0.043302599,0.019468828
0.67000000,7.4939646E-003,-0.044166453,0.018304304
0.68000000,7.3948529E-003,-0.045022128,0.017147140
0.69000000,7.3037208E-003,-0.045869897,0.015997336
0.70000000,7.2193752E-003,-0.046710166,0.014854777
0.71000000,7.1404446E-003,-0.047543476,0.013719222
0.72000000,7.0653660E-003,-0.048370522,0.012590298
0.73000000,6.9923724E-003,-0.049192158,0.011467483
0.74000000,6.9194782E-003,-0.050009412,0.010350105
0.75000000,6.8444645E-003,-0.050823495,9.2373190E-003
0.76000000,6.7648636E-003,-0.051635822,8.1281052E-003
0.77000000,6.6779417E-003,-0.052448018,7.0212483E-003
0.78000000,6.5806819E-003,-0.053261935,5.9153239E-003
0.79000000,6.4697646E-003,-0.054079673,4.8086888E-003
0.80000000,6.3415484E-003,-0.054903589,3.6994610E-003
0.81000000,6.1920481E-003,-0.055736323,2.5855042E-003
0.82000000,6.0169127E-003,-0.056580812,1.4644096E-003
0.83000000,5.8114014E-003,-0.057440309,3.3347723E-004
0.84000000,5.5703581E-003,-0.058318412 -8.1030420E-004,
