Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,-0.047590060,-0.026562130,0.011471535
0.010000000,-0.047596985,-0.026572879,0.011459457
0.020000000,-0.047624662,-0.026615850,0.011411172
0.030000000,-0.047670720,-0.026687390,0.011330777
0.040000000,-0.047735049,-0.026787381,0.011218397
0.050000000,-0.047817499,-0.026915656,0.011074202
0.060000000,-0.047917876,-0.027072002,0.010898414
0.070000000,-0.048035943,-0.027256161,0.010691303
0.080000000,-0.048171421,-0.027467823,0.010453186
0.090000000,-0.048323988,-0.027706637,0.010184431
0.10000000,-0.048493281,-0.027972200,9.8854540E-003
0.11000000,-0.048678893,-0.028264065,9.5567199E-003
0.12000000,-0.048880377,-0.028581738,9.1987416E-003
0.13000000,-0.049097245,-0.028924679,8.8120804E-003
0.14000000,-0.049328967,-0.029292303,8.3973456E-003
0.15000000,-0.049574974,-0.029683976,7.9551948E-003
0.16000000,-0.049834656,-0.030099023,7.4863330E-003
0.17000000,-0.050107365,-0.030536720,6.9915127E-003
0.18000000,-0.050392414,-0.030996300,6.4715337E-003
0.19000000,-0.050689076,-0.031476951,5.9272426E-003
0.20000000,-0.050996590,-0.031977819,5.3595328E-003
0.21000000,-0.051314157,-0.032498005,4.7693436E-003
0.22000000,-0.051640941,-0.033036566,4.1576604E-003
0.23000000,-0.051976074,-0.033592519,3.5255136E-003
0.24000000,-0.052318653,-0.034164839,2.8739789E-003
0.25000000,-0.052667742,-0.034752457,2.2041760E-003
0.26000000,-0.053022375,-0.035354268,1.5172685E-003
0.27000000,-0.053381556,-0.035969126,8.1446308E-004
0.28000000,-0.053744259,-0.036595845,9.7008681E-005
0.29000000,-0.054109433,-0.037233204 -6.3380407E-004,
0.30000000,-0.054475999,-0.037879944 -1.3766438E-003,
0.31000000,-0.054842857,-0.038534771 -2.1301395E-003,
0.32000000,-0.055208885,-0.039196358 -2.8928812E-003,
0.33000000,-0.055572940,-0.039863345 -3.6634213E-003,
0.34000000,-0.055933863,-0.040534339 -4.4402761E-003,
0.35000000,-0.056290481,-0.041207922 -5.2219264E-003,
0.36000000,-0.056641607,-0.041882644 -6.0068196E-003,
0.37000000,-0.056986047,-0.042557032 -6.7933711E-003,
0.38000000,-0.057322599,-0.043229589 -7.5799661E-003,
0.39000000,-0.057650059,-0.043898795 -8.3649611E-003,
0.40000000,-0.057967224,-0.044563115 -9.1466867E-003,
0.41000000,-0.058272897,-0.045220994 -9.9234493E-003,
0.42000000,-0.058565888,-0.045870866,-0.010693533
0.43000000,-0.058845022,-0.046511156,-0.011455205
0.44000000,-0.059109143,-0.047140280,-0.012206714
0.45000000,-0.059357117,-0.047756654,-0.012946296
0.46000000,-0.059587842,-0.048358693,-0.013672181
0.47000000,-0.059800250,-0.048944820,-0.014382588
0.48000000,-0.059993318,-0.049513467,-0.015075739
0.49000000,-0.060166071,-0.050063081,-0.015749856
0.50000000,-0.060317593,-0.050592134,-0.016403169
0.51000000,-0.060447035,-0.051099123,-0.017033922
0.52000000,-0.060553622,-0.051582580,-0.017640377
0.53000000,-0.060636667,-0.052041078,-0.018220821
0.54000000,-0.060695578,-0.052473239,-0.018773570
0.55000000,-0.060729872,-0.052877744,-0.019296981
0.56000000,-0.060739187,-0.053253340,-0.019789459
0.57000000,-0.060723295,-0.053598853,-0.020249461
0.58000000,-0.060682120,-0.053913194,-0.020675511
0.59000000,-0.060615749,-0.054195376,-0.021066208
0.60000000,-0.060524456,-0.054444524,-0.021420235
0.61000000,-0.060408716,-0.054659892,-0.021736377
0.62000000,-0.060269226,-0.054840872,-0.022013528
0.63000000,-0.060106931,-0.054987017,-0.022250707
0.64000000,-0.059923047,-0.055098058,-0.022447078
0.65000000,-0.059719084,-0.055173919,-0.022601962
0.66000000,-0.059496881,-0.055214746,-0.022714857
0.67000000,-0.059258634,-0.055220922,-0.022785460
0.68000000,-0.059006930,-0.055193100,-0.022813687
0.69000000,-0.058744786,-0.055132225,-0.022799701
0.70000000,-0.058475690,-0.055039570,-0.022743932
0.71000000,-0.058203644,-0.054916763,-0.022647115
0.72000000,-0.057933215,-0.054765828,-0.022510312
0.73000000,-0.057669586,-0.054589223,-0.022334957
0.74000000,-0.057418616,-0.054389884,-0.022122883
0.75000000,-0.057186903,-0.054171271,-0.021876374
0.76000000,-0.056981854,-0.053937423,-0.021598205
0.77000000,-0.056811763,-0.053693013,-0.021291692
0.78000000,-0.056685894,-0.053443411,-0.020960752
0.79000000,-0.056614572,-0.053194755,-0.020609956
0.80000000,-0.056609289,-0.052954023,-0.020244606
0.81000000,-0.056682812,-0.052729124,-0.019870797
0.82000000,-0.056849310,-0.052528980,-0.019495508
0.83000000,-0.057124488,-0.052363639,-0.019126684
0.84000000,-0.057525737,-0.052244377,-0.018773342
0.85000000,-0.058072302,-0.052183829,-0.018445671
0.86000000,-0.058785467,-0.052196124,-0.018155160
0.87000000,-0.059688757,-0.052297037,-0.017914732
0.88000000,-0.060808165,-0.052504158,-0.017738887
0.89000000,-0.062172406,-0.052837080,-0.017643869
0.90000000,-0.063813196,-0.053317607,-0.017647852
0.91000000,-0.065765565,-0.053969987,-0.017771142
0.92000000,-0.068068207,-0.054821170,-0.018036402
0.93000000,-0.070763868,-0.055901098,-0.018468911
