Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,0.088651055,0.084823431,0.14989289
0.010000000,0.088640926,0.084808228,0.14987577
0.020000000,0.088600417,0.084747429,0.14980731
0.030000000,0.088532935,0.084646131,0.14969325
0.040000000,0.088438531,0.084504384,0.14953362
0.050000000,0.088317274,0.084322258,0.14932852
0.060000000,0.088169254,0.084099845,0.14907802
0.070000000,0.087994580,0.083837253,0.14878223
0.080000000,0.087793382,0.083534613,0.14844130
0.090000000,0.087565806,0.083192075,0.14805536
0.10000000,0.087312021,0.082809805,0.14762459
0.11000000,0.087032212,0.082387992,0.14714918
0.12000000,0.086726583,0.081926841,0.14662934
0.13000000,0.086395356,0.081426575,0.14606528
0.14000000,0.086038772,0.080887438,0.14545726
0.15000000,0.085657087,0.080309687,0.14480554
0.16000000,0.085250574,0.079693598,0.14411039
0.17000000,0.084819526,0.079039465,0.14337211
0.18000000,0.084364247,0.078347596,0.14259102
0.19000000,0.083885059,0.077618315,0.14176743
0.20000000,0.083382297,0.076851961,0.14090169
0.21000000,0.082856313,0.076048886,0.13999416
0.22000000,0.082307468,0.075209457,0.13904520
0.23000000,0.081736140,0.074334053,0.13805521
0.24000000,0.081142716,0.073423066,0.13702458
0.25000000,0.080527595,0.072476899,0.13595370
0.26000000,0.079891186,0.071495964,0.13484301
0.27000000,0.079233909,0.070480685,0.13369293
0.28000000,0.078556190,0.069431494,0.13250389
0.29000000,0.077858465,0.068348829,0.13127634
0.30000000,0.077141176,0.067233136,0.13001074
0.31000000,0.076404770,0.066084869,0.12870753
0.32000000,0.075649699,0.064904484,0.12736719
0.33000000,0.074876417,0.063692440,0.12599017
0.34000000,0.074085384,0.062449202,0.12457696
0.35000000,0.073277058,0.061175234,0.12312801
0.36000000,0.072451898,0.059870999,0.12164380
0.37000000,0.071610361,0.058536961,0.12012481
0.38000000,0.070752903,0.057173581,0.11857149
0.39000000,0.069879973,0.055781314,0.11698431
0.40000000,0.068992017,0.054360613,0.11536374
0.41000000,0.068089475,0.052911922,0.11371022
0.42000000,0.067172774,0.051435676,0.11202420
0.43000000,0.066242337,0.049932303,0.11030611
0.44000000,0.065298570,0.048402216,0.10855638
0.45000000,0.064341870,0.046845816,0.10677541
0.46000000,0.063372616,0.045263491,0.10496361
0.47000000,0.062391171,0.043655610,0.10312134
0.48000000,0.061397881,0.042022523,0.10124898
0.49000000,0.060393071,0.040364561,0.099346861
0.50000000,0.059377042,0.038682032,0.097415301
0.51000000,0.058350072,0.036975220,0.095454594
0.52000000,0.057312414,0.035244382,0.093465008
0.53000000,0.056264291,0.033489745,0.091446782
0.54000000,0.055205895,0.031711508,0.089400124
0.55000000,0.054137388,0.029909836,0.087325208
0.56000000,0.053058894,0.028084856,0.085222176
0.57000000,0.051970502,0.026236662,0.083091130
0.58000000,0.050872261,0.024365304,0.080932132
0.59000000,0.049764179,0.022470791,0.078745202
0.60000000,0.048646217,0.020553087,0.076530315
0.61000000,0.047518292,0.018612108,0.074287398
0.62000000,0.046380270,0.016647720,0.072016328
0.63000000,0.045231968,0.014659735,0.069716928
0.64000000,0.044073144,0.012647910,0.067388967
0.65000000,0.042903502,0.010611945,0.065032153
0.66000000,0.041722686,8.5514744E-003,0.062646134
0.67000000,0.040530276,6.4660722E-003,0.060230493
0.68000000,0.039325787,4.3552430E-003,0.057784743
0.69000000,0.038108666,2.2184216E-003,0.055308330
0.70000000,0.036878287,5.4968965E-005,0.052800624
0.71000000,0.035633954 -2.1358304E-003,0.050260918,
0.72000000,0.034374889 -4.3547718E-003,0.047688424,
0.73000000,0.033100236 -6.6027336E-003,0.045082272,
0.74000000,0.031809057 -8.8806806E-003,0.042441504,
0.75000000,0.030500326,-0.011189667,0.039765070
0.76000000,0.029172930,-0.013530840,0.037051829
0.77000000,0.027825660,-0.015905444,0.034300541
0.78000000,0.026457215,-0.018314821,0.031509866
0.79000000,0.025066196,-0.020760419,0.028678358
0.80000000,0.023651099,-0.023243789,0.025804465
0.81000000,0.022210320,-0.025766595,0.022886522
0.82000000,0.020742144,-0.028330614,0.019922750
0.83000000,0.019244748,-0.030937737,0.016911250
0.84000000,0.017716195,-0.033589980,0.013850003
0.85000000,0.016154431,-0.036289478,0.010736862
0.86000000,0.014557286,-0.039038495,7.5695518E-003
0.87000000,0.012922465,-0.041839425,4.3456639E-003
0.88000000,0.011247551,-0.044694795,1.0626538E-003
0.89000000,9.5300001E-003,-0.047607271 -2.2821626E-003,
0.90000000,7.7671394E-003,-0.050579654 -5.6916127E-003,
0.91000000,5.9561652E-003,-0.053614891 -9.1686697E-003,
0.92000000,4.0941406E-003,-0.056716073,-0.012716456
0.93000000,2.1779941E-003,-0.059886441,-0.016338248
0.94000000,2.0451805E-004,-0.063129383,-0.020037474
0.95000000 -1.8296330E-003,-0.066448442,-0.023817723,
0.96000000 -3.9279430E-003,-0.069847316,-0.027682742,
0.97000000 -6.0940352E-003,-0.073329859,-0.031636443,
0.98000000 -8.3316721E-003,-0.076900084,-0.035682900,
0.99000000,-0.010644756,-0.080562163,-0.039826354
1.0000000,-0.013037329,-0.084320427,-0.044071215
