Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,-0.086547188,4.4486824E-003,0.096484220
0.010000000,-0.086581124,4.4088710E-003,0.096442756
0.020000000,-0.086716786,4.2497065E-003,0.096276981
0.030000000,-0.086942603,3.9847199E-003,0.096000979
0.040000000,-0.087258146,3.6143427E-003,0.095615186
0.050000000,-0.087662813,3.1391791E-003,0.095120209
0.060000000,-0.088155831,2.5600056E-003,0.094516830
0.070000000,-0.088736256,1.8777713E-003,0.093806007
0.080000000,-0.089402973,1.0935978E-003,0.092988868
0.090000000,-0.090154692,2.0877905E-004,0.092066718
0.10000000,-0.090989957 -7.7521861E-004,0.091041035,
0.11000000,-0.091907136 -1.8567567E-003,0.089913468,
0.12000000,-0.092904430 -3.0340257E-003,0.088685843,
0.13000000,-0.093979867 -4.3050407E-003,0.087360160,
0.14000000,-0.095131305 -5.6676485E-003,0.085938589,
0.15000000,-0.096356432 -7.1195229E-003,0.084423476,
0.16000000,-0.097652767 -8.6581666E-003,0.082817338,
0.17000000,-0.099017659,-0.010280911,0.081122866
0.18000000,-0.10044829,-0.011984918,0.079342925
0.19000000,-0.10194167,-0.013767177,0.077480549
0.20000000,-0.10349464,-0.015624511,0.075538946
0.21000000,-0.10510389,-0.017553569,0.073521495
0.22000000,-0.10676592,-0.019550836,0.071431746
0.23000000,-0.10847709,-0.021612628,0.069273419
0.24000000,-0.11023357,-0.023735093,0.067050402
0.25000000,-0.11203139,-0.025914214,0.064766754
0.26000000,-0.11386641,-0.028145808,0.062426699
0.27000000,-0.11573433,-0.030425532,0.060034630
0.28000000,-0.11763068,-0.032748877,0.057595103
0.29000000,-0.11955087,-0.035111177,0.055112838
0.30000000,-0.12149011,-0.037507605,0.052592716
0.31000000,-0.12344350,-0.039933180,0.050039781
0.32000000,-0.12540596,-0.042382765,0.047459232
0.33000000,-0.12737229,-0.044851073,0.044856423
0.34000000,-0.12933713,-0.047332670,0.042236862
0.35000000,-0.13129500,-0.049821975,0.039606206
0.36000000,-0.13324025,-0.052313265,0.036970259
0.37000000,-0.13516715,-0.054800684,0.034334965
0.38000000,-0.13706981,-0.057278238,0.031706410
0.39000000,-0.13894224,-0.059739810,0.029090808
0.40000000,-0.14077832,-0.062179158,0.026494506
0.41000000,-0.14257185,-0.064589926,0.023923970
0.42000000,-0.14431649,-0.066965647,0.021385785
0.43000000,-0.14600587,-0.069299755,0.018886641
0.44000000,-0.14763348,-0.071585586,0.016433334
0.45000000,-0.14919277,-0.073816400,0.014032745
0.46000000,-0.15067714,-0.075985377,0.011691843
0.47000000,-0.15207992,-0.078085634,9.4176696E-003
0.48000000,-0.15339442,-0.080110238,7.2173247E-003
0.49000000,-0.15461391,-0.082052219,5.0979570E-003
0.50000000,-0.15573168,-0.083904584,3.0667489E-003
0.51000000,-0.15674102,-0.085660334,1.1309012E-003
0.52000000,-0.15763526,-0.087312479 -7.0238408E-004,
0.53000000,-0.15840778,-0.088854061 -2.4259219E-003,
0.54000000,-0.15905203,-0.090278173 -4.0325650E-003,
0.55000000,-0.15956156,-0.091577982 -5.5152247E-003,
0.56000000,-0.15993007,-0.092746759 -6.8669018E-003,
0.57000000,-0.16015140,-0.093777901 -8.0807044E-003,
0.58000000,-0.16021958,-0.094664965 -9.1498838E-003,
0.59000000,-0.16012888,-0.095401701,-0.010067865
