Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,3.2707495E-003,0.019739767,0.030394266
0.010000000,3.2702512E-003,0.019738067,0.030392133
0.020000000,3.2682540E-003,0.019731263,0.030383598
0.030000000,3.2649105E-003,0.019719905,0.030369355
0.040000000,3.2601985E-003,0.019703968,0.030349375
0.050000000,3.2540871E-003,0.019683414,0.030323621
0.060000000,3.2465365E-003,0.019658198,0.030292043
0.070000000,3.2374982E-003,0.019628262,0.030254580
0.080000000,3.2269149E-003,0.019593538,0.030211161
0.090000000,3.2147208E-003,0.019553949,0.030161703
0.10000000,3.2008415E-003,0.019509408,0.030106114
0.11000000,3.1851943E-003,0.019459815,0.030044289
0.12000000,3.1676878E-003,0.019405064,0.029976115
0.13000000,3.1482227E-003,0.019345038,0.029901467
0.14000000,3.1266913E-003,0.019279607,0.029820209
0.15000000,3.1029782E-003,0.019208637,0.029732196
0.16000000,3.0769598E-003,0.019131979,0.029637273
0.17000000,3.0485050E-003,0.019049479,0.029535273
0.18000000,3.0174753E-003,0.018960971,0.029426023
0.19000000,2.9837246E-003,0.018866281,0.029309336
0.20000000,2.9470999E-003,0.018765227,0.029185017
0.21000000,2.9074409E-003,0.018657616,0.029052864
0.22000000,2.8645809E-003,0.018543250,0.028912664
0.23000000,2.8183466E-003,0.018421919,0.028764193
0.24000000,2.7685585E-003,0.018293408,0.028607222
0.25000000,2.7150309E-003,0.018157493,0.028441512
0.26000000,2.6575728E-003,0.018013942,0.028266816
0.27000000,2.5959873E-003,0.017862516,0.028082878
0.28000000,2.5300728E-003,0.017702971,0.027889435
0.29000000,2.4596228E-003,0.017535053,0.027686218
0.30000000,2.3844263E-003,0.017358505,0.027472949
0.31000000,2.3042682E-003,0.017173062,0.027249344
0.32000000,2.2189298E-003,0.016978454,0.027015114
0.33000000,2.1281891E-003,0.016774405,0.026769961
0.34000000,2.0318213E-003,0.016560635,0.026513585
0.35000000,1.9295990E-003,0.016336860,0.026245677
0.36000000,1.8212930E-003,0.016102790,0.025965926
0.37000000,1.7066724E-003,0.015858135,0.025674015
0.38000000,1.5855057E-003,0.015602597,0.025369625
0.39000000,1.4575607E-003,0.015335880,0.025052430
0.40000000,1.3226053E-003,0.015057683,0.024722106
0.41000000,1.1804084E-003,0.014767705,0.024378323
0.42000000,1.0307400E-003,0.014465644,0.024020749
0.43000000,8.7337221E-004,0.014151196,0.023649053
0.44000000,7.0807981E-004,0.013824058,0.023262903
0.45000000,5.3464099E-004,0.013483931,0.022861964
0.46000000,3.5283812E-004,0.013130513,0.022445907
0.47000000,1.6245851E-004,0.012763507,0.022014398
0.48000000 -3.6704881E-005,0.012382618,0.021567111,
0.49000000 -2.4485195E-004,0.011987558,0.021103721,
0.50000000 -4.6217554E-004,0.011578039,0.020623904,
0.51000000 -6.8885977E-004,0.011153783,0.020127345,
0.52000000 -9.2507919E-004,0.010714515,0.019613731,
0.53000000 -1.1709977E-003,0.010259972,0.019082758,
0.54000000 -1.4267678E-003,9.7898943E-003,0.018534128,
0.55000000 -1.6925281E-003,9.3040374E-003,0.017967552,
0.56000000 -1.9684040E-003,8.8021645E-003,0.017382752,
0.57000000 -2.2545049E-003,8.2840518E-003,0.016779459,
0.58000000 -2.5509236E-003,7.7494890E-003,0.016157418,
0.59000000 -2.8577344E-003,7.1982807E-003,0.015516385,
0.60000000 -3.1749918E-003,6.6302474E-003,0.014856133,
0.61000000 -3.5027288E-003,6.0452278E-003,0.014176450,
0.62000000 -3.8409551E-003,5.4430795E-003,0.013477144,
0.63000000 -4.1896557E-003,4.8236814E-003,0.012758041,
0.64000000 -4.5487884E-003,4.1869350E-003,0.012018986,
0.65000000 -4.9182821E-003,3.5327667E-003,0.011259851,
0.66000000 -5.2980349E-003,2.8611293E-003,0.010480532,
0.67000000 -5.6879113E-003,2.1720044E-003,9.6809494E-003,
0.68000000 -6.0877402E-003,1.4654046E-003,8.8610558E-003,
0.69000000 -6.4973124E-003,7.4137593E-004,8.0208340E-003,
0.70000000 -6.9163776E-003 -1.5115935E-015,7.1603007E-003,,
0.71000000 -7.3446419E-003 -7.5860295E-004,6.2795093E-003,,
0.72000000 -7.7817645E-003 -1.5342714E-003,5.3785525E-003,,
0.73000000 -8.2273547E-003 -2.3267997E-003,4.4575648E-003,,
0.74000000 -8.6809684E-003 -3.1359345E-003,3.5167263E-003,,
0.75000000 -9.1421045E-003 -3.9613719E-003,2.5562654E-003,,
0.76000000 -9.6102010E-003 -4.8027534E-003,1.5764625E-003,,
0.77000000,-0.010084631 -5.6596623E-003,5.7765397E-004,
