0.39000000,7.7931910E-003,-0.021227700 -9.2667765E-003,
0.40000000,8.3664096E-003,-0.020855506 -8.9697061E-003,
0.41000000,8.9604990E-003,-0.020467924 -8.6592942E-003,
0.42000000,9.5759529E-003,-0.020064490 -8.3350890E-003,
0.43000000,0.010213279,-0.019644729 -7.9966258E-003,
0.44000000,0.010873001,-0.019208149 -7.6434263E-003,
0.45000000,0.011555655,-0.018754248 -7.2749991E-003,
0.46000000,0.012261794,-0.018282507 -6.8908391E-003,
0.47000000,0.012991984,-0.017792394 -6.4904276E-003,
0.48000000,0.013746808,-0.017283364 -6.0732319E-003,
0.49000000,0.014526864,-0.016754857 -5.6387052E-003,
0.50000000,0.015332765,-0.016206296 -5.1862866E-003,
0.51000000,0.016165140,-0.015637093 -4.7154007E-003,
0.52000000,0.017024634,-0.015046641 -4.2254575E-003,
0.53000000,0.017911909,-0.014434322 -3.7158521E-003,
0.54000000,0.018827642,-0.013799500 -3.1859647E-003,
0.55000000,0.019772529,-0.013141523 -2.6351601E-003,
0.56000000,0.020747281,-0.012459725 -2.0627878E-003,
0.57000000,0.021752626,-0.011753422 -1.4681816E-003,
0.58000000,0.022789311,-0.011021916 -8.5065946E-004,
0.59000000,0.023858100,-0.010264489 -2.0952304E-004,
0.60000000,0.024959774 -9.4804105E-003,4.5594223E-004,
0.61000000,0.026095133 -8.6689295E-003,1.1464676E-003,
0.62000000,0.027264997 -7.8292791E-003,1.8628010E-003,
0.63000000,0.028470202 -6.9606749E-003,2.6057079E-003,
0.64000000,0.029711605 -6.0623141E-003,3.3759707E-003,
0.65000000,0.030990082 -5.1333763E-003,4.1743898E-003,
0.66000000,0.032306529 -4.1730222E-003,5.0017834E-003,
0.67000000,0.033661861 -3.1803941E-003,5.8589880E-003,
0.68000000,0.035057014 -2.1546151E-003,6.7468585E-003,
0.69000000,0.036492945 -1.0947890E-003,7.6662690E-003,
0.70000000,0.037970632 -9.7547127E-015,8.6181125E-003,
0.71000000,0.039491075,1.1306879E-003,9.6033014E-003
0.72000000,0.041055294,2.2982309E-003,0.010622768
0.73000000,0.042664332,3.5036061E-003,0.011677465
0.74000000,0.044319257,4.7478113E-003,0.012768366
0.75000000,0.046021155,6.0318661E-003,0.013896464
0.76000000,0.047771140,7.3568117E-003,0.015062774
0.77000000,0.049570348,8.7237117E-003,0.016268334
0.78000000,0.051419938,0.010133652,0.017514201
0.79000000,0.053321096,0.011587742,0.018801458
0.80000000,0.055275032,0.013087114,0.020131208
0.81000000,0.057282982,0.014632925,0.021504579
0.82000000,0.059346207,0.016226355,0.022922721
0.83000000,0.061465996,0.017868611,0.024386809
0.84000000,0.063643664,0.019560922,0.025898044
0.85000000,0.065880554,0.021304545,0.027457650
0.86000000,0.068178039,0.023100764,0.029066877
0.87000000,0.070537517,0.024950888,0.030727002
0.88000000,0.072960418,0.026856253,0.032439327
0.89000000,0.075448202,0.028818225,0.034205182
0.90000000,0.078002358,0.030838197,0.036025925
0.91000000,0.080624407,0.032917590,0.037902942
0.92000000,0.083315901,0.035057856,0.039837646
0.93000000,0.086078426,0.037260477,0.041831482
0.94000000,0.088913600,0.039526966,0.043885924
0.95000000,0.091823074,0.041858866,0.046002474
0.96000000,0.094808534,0.044257753,0.048182670
0.97000000,0.097871702,0.046725237,0.050428077
0.98000000,0.10101434,0.049262957,0.052740296
0.99000000,0.10423823,0.051872592,0.055120959
1.0000000,0.10754521,0.054555852,0.057571733
