Rel. Pupil,0.4700,0.5100,0.5550,0.6100,0.6500
0.00000000,0.015281855,0.020297720,0.045283550,0.086811280,0.11985727
0.010000000,0.015290108,0.020304631,0.045290007,0.086817931,0.11986433
0.020000000,0.015322946,0.020332106,0.045315668,0.086844368,0.11989243
0.030000000,0.015377073,0.020377302,0.045357848,0.086887848,0.11993869
0.040000000,0.015451584,0.020439328,0.045415668,0.086947504,0.12000224
0.050000000,0.015545224,0.020516947,0.045487906,0.087022130,0.12008189
0.060000000,0.015656397,0.020608583,0.045573008,0.087110189,0.12017611
0.070000000,0.015783172,0.020712336,0.045669097,0.087209831,0.12028308
0.080000000,0.015923306,0.020825993,0.045773988,0.087318898,0.12040064
0.090000000,0.016074254,0.020947044,0.045885207,0.087434949,0.12052637
0.10000000,0.016233189,0.021072706,0.046000005,0.087555271,0.12065760
0.11000000,0.016397029,0.021199939,0.046115385,0.087676907,0.12079137
0.12000000,0.016562453,0.021325471,0.046228120,0.087796675,0.12092454
0.13000000,0.016725932,0.021445828,0.046334782,0.087911195,0.12105376
0.14000000,0.016883758,0.021557353,0.046431769,0.088016915,0.12117551
0.15000000,0.017032068,0.021656246,0.046515331,0.088110143,0.12128613
0.16000000,0.017166883,0.021738586,0.046581607,0.088187074,0.12138185
0.17000000,0.017284135,0.021800369,0.046626654,0.088243827,0.12145882
0.18000000,0.017379705,0.021837542,0.046646480,0.088276475,0.12151317
0.19000000,0.017449461,0.021846037,0.046637084,0.088281083,0.12154100
0.20000000,0.017489289,0.021821812,0.046594487,0.088253742,0.12153844
0.21000000,0.017495137,0.021760880,0.046514773,0.088190609,0.12150170
0.22000000,0.017463050,0.021659357,0.046394126,0.088087941,0.12142708
0.23000000,0.017389214,0.021513494,0.046228868,0.087942136,0.12131103
0.24000000,0.017269988,0.021319721,0.046015498,0.087749772,0.12115018
0.25000000,0.017101950,0.021074679,0.045750731,0.087507640,0.12094137
0.26000000,0.016881933,0.020775268,0.045431533,0.087212789,0.12068171
0.27000000,0.016607066,0.020418674,0.045055164,0.086862559,0.12036859
0.28000000,0.016274807,0.020002417,0.044619209,0.086454616,0.11999973
0.29000000,0.015882983,0.019524376,0.044121619,0.085986992,0.11957322
0.30000000,0.015429824,0.018982834,0.043560738,0.085458112,0.11908755
0.31000000,0.014913999,0.018376501,0.042935341,0.084866833,0.11854163
0.32000000,0.014334639,0.017704550,0.042244659,0.084212466,0.11793482
0.33000000,0.013691374,0.016966642,0.041488411,0.083494806,0.11726699
0.34000000,0.012984353,0.016162950,0.040666821,0.082714156,0.11653849
0.35000000,0.012214267,0.015294184,0.039780647,0.081871348,0.11575021
