Rel. Pupil,0.4330,0.4830,0.5580,0.6340,0.6850
0.00000000,-0.30014130,-0.24622306,-0.13488433,-0.027458404,0.037676407
0.010000000,-0.30014055,-0.24622051,-0.13487810,-0.027448617,0.037688367
0.020000000,-0.30013747,-0.24621022,-0.13485310,-0.027409380,0.037736296
0.030000000,-0.30013204,-0.24619276,-0.13481112,-0.027343663,0.037816506
0.040000000,-0.30012378,-0.24616767,-0.13475169,-0.027250983,0.037929486
0.050000000,-0.30011208,-0.24613432,-0.13467415,-0.027130668,0.038075919
0.060000000,-0.30009610,-0.24609188,-0.13457766,-0.026981857,0.038256681
0.070000000,-0.30007487,-0.24603935,-0.13446121,-0.026803503,0.038472834
0.080000000,-0.30004720,-0.24597556,-0.13432359,-0.026594378,0.038725626
0.090000000,-0.30001178,-0.24589917,-0.13416343,-0.026353076,0.039016486
0.10000000,-0.29996710,-0.24580869,-0.13397920,-0.026078021,0.039347017
0.11000000,-0.29991151,-0.24570244,-0.13376919,-0.025767467,0.039718993
0.12000000,-0.29984322,-0.24557863,-0.13353156,-0.025419509,0.040134352
0.13000000,-0.29976028,-0.24543529,-0.13326430,-0.025032088,0.040595187
0.14000000,-0.29966059,-0.24527032,-0.13296525,-0.024602998,0.041103743
0.15000000,-0.29954196,-0.24508151,-0.13263214,-0.024129896,0.041662404
0.16000000,-0.29940204,-0.24486651,-0.13226257,-0.023610310,0.042273688
0.17000000,-0.29923840,-0.24462286,-0.13185402,-0.023041645,0.042940235
0.18000000,-0.29904849,-0.24434801,-0.13140385,-0.022421199,0.043664799
0.19000000,-0.29882968,-0.24403932,-0.13090936,-0.021746170,0.044450237
0.20000000,-0.29857926,-0.24369404,-0.13036773,-0.021013666,0.045299496
0.21000000,-0.29829444,-0.24330939,-0.12977610,-0.020220719,0.046215606
0.22000000,-0.29797239,-0.24288252,-0.12913152,-0.019364297,0.047201662
0.23000000,-0.29761023,-0.24241053,-0.12843102,-0.018441315,0.048260815
0.24000000,-0.29720506,-0.24189051,-0.12767158,-0.017448651,0.049396259
0.25000000,-0.29675394,-0.24131950,-0.12685015,-0.016383156,0.050611213
0.26000000,-0.29625395,-0.24069456,-0.12596371,-0.015241673,0.051908914
0.27000000,-0.29570218,-0.24001278,-0.12500922,-0.014021045,0.053292595
0.28000000,-0.29509574,-0.23927124,-0.12398367,-0.012718138,0.054765476
0.29000000,-0.29443178,-0.23846708,-0.12288408,-0.011329850,0.056330746
0.30000000,-0.29370752,-0.23759751,-0.12170754 -9.8531280E-003,0.057991545,
0.31000000,-0.29292025,-0.23665980,-0.12045121 -8.2849866E-003,0.059750953,
0.32000000,-0.29206733,-0.23565130,-0.11911233 -6.6225211E-003,0.061611971,
0.33000000,-0.29114626,-0.23456950,-0.11768824 -4.8629254E-003,0.063577507,
0.34000000,-0.29015463,-0.23341198,-0.11617641 -3.0035075E-003,0.065650355,
0.35000000,-0.28909019,-0.23217648,-0.11457443 -1.0417065E-003,0.067833183,
0.36000000,-0.28795084,-0.23086088,-0.11288007,1.0248912E-003,0.070128517
0.37000000,-0.28673463,-0.22946324,-0.11109124,3.1985359E-003,0.072538721
0.38000000,-0.28543983,-0.22798182,-0.10920604,5.4812983E-003,0.075065983
0.39000000,-0.28406489,-0.22641506,-0.10722279,7.8750539E-003,0.077712302
0.40000000,-0.28260847,-0.22476163,-0.10514000,0.010381468,0.080479469
0.41000000,-0.28106949,-0.22302044,-0.10295643,0.013001980,0.083369053
0.42000000,-0.27944709,-0.22119064,-0.10067107,0.015737791,0.086382389
0.43000000,-0.27774068,-0.21927164,-0.098283188,0.018589849,0.089520563
