Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,-0.056376218 -4.0464643E-005,0.037780759,
0.010000000,-0.056386993 -5.7207565E-005,0.037761727,
0.020000000,-0.056430054 -1.2414136E-004,0.037685636,
0.030000000,-0.056501681 -2.3556273E-004,0.037558951,
0.040000000,-0.056601665 -3.9126957E-004,0.037381870,
0.050000000,-0.056729708 -5.9097834E-004,0.037154673,
0.060000000,-0.056885432 -8.3432412E-004,0.036877718,
0.070000000,-0.057068370 -1.1208602E-003,0.036551446,
0.080000000,-0.057277971 -1.4500578E-003,0.036176376,
0.090000000,-0.057513597 -1.8213055E-003,0.035753111,
0.10000000,-0.057774526 -2.2339084E-003,0.035282333,
0.11000000,-0.058059945 -2.6870883E-003,0.034764810,
0.12000000,-0.058368954 -3.1799819E-003,0.034201390,
0.13000000,-0.058700566 -3.7116409E-003,0.033593007,
0.14000000,-0.059053701 -4.2810309E-003,0.032940678,
0.15000000,-0.059427192 -4.8870301E-003,0.032245509,
0.16000000,-0.059819777 -5.5284287E-003,0.031508689,
0.17000000,-0.060230102 -6.2039276E-003,0.030731496,
0.18000000,-0.060656719 -6.9121371E-003,0.029915300,
0.19000000,-0.061098085 -7.6515760E-003,0.029061556,
0.20000000,-0.061552559 -8.4206696E-003,0.028171816,
0.21000000,-0.062018401 -9.2177488E-003,0.027247722,
0.22000000,-0.062493771,-0.010041048,0.026291011
0.23000000,-0.062976730,-0.010888705,0.025303518
0.24000000,-0.063465231,-0.011758756,0.024287174
0.25000000,-0.063957125,-0.012649137,0.023244011
0.26000000,-0.064450151,-0.013557679,0.022176163
0.27000000,-0.064941943,-0.014482111,0.021085867
0.28000000,-0.065430020,-0.015420050,0.019975469
0.29000000,-0.065911787,-0.016369006,0.018847418
0.30000000,-0.066384532,-0.017326374,0.017704280
0.31000000,-0.066845423,-0.018289436,0.016548731
0.32000000,-0.067291506,-0.019255355,0.015383562
0.33000000,-0.067719701,-0.020221174,0.014211685
0.34000000,-0.068126799,-0.021183812,0.013036134
0.35000000,-0.068509461,-0.022140060,0.011860066
0.36000000,-0.068864212,-0.023086582,0.010686768
0.37000000,-0.069187437,-0.024019907,9.5196571E-003
0.38000000,-0.069475380,-0.024936425,8.3622858E-003
0.39000000,-0.069724139,-0.025832388,7.2183457E-003
0.40000000,-0.069929659,-0.026703902,6.0916709E-003
0.41000000,-0.070087734,-0.027546924,4.9862423E-003
0.42000000,-0.070193995,-0.028357258,3.9061919E-003
0.43000000,-0.070243912,-0.029130550,2.8558073E-003
0.44000000,-0.070232785,-0.029862284,1.8395360E-003
0.45000000,-0.070155739,-0.030547775,8.6199125E-004
0.46000000,-0.070007723,-0.031182168 -7.2044708E-005,
0.47000000,-0.069783496,-0.031760424 -9.5761094E-004,
0.48000000,-0.069477631,-0.032277328 -1.7895682E-003,
0.49000000,-0.069084501,-0.032727468 -2.5625888E-003,
0.50000000,-0.068598276,-0.033105241 -3.2711517E-003,
0.51000000,-0.068012916,-0.033404837 -3.9095359E-003,
0.52000000,-0.067322163,-0.033620240 -4.4718134E-003,
0.53000000,-0.066519535,-0.033745215 -4.9518426E-003,
0.54000000,-0.065598316,-0.033773302 -5.3432605E-003,
0.55000000,-0.064551549,-0.033697810 -5.6394750E-003,
0.56000000,-0.063372030,-0.033511808 -5.8336562E-003,
0.57000000,-0.062052295,-0.033208114 -5.9187288E-003,
0.58000000,-0.060584611,-0.032779288 -5.8873624E-003,
0.59000000,-0.058960971,-0.032217623 -5.7319622E-003,
0.60000000,-0.057173075,-0.031515133 -5.4446593E-003,
0.61000000,-0.055212329,-0.030663544 -5.0172998E-003,
0.62000000,-0.053069825,-0.029654282 -4.4414346E-003,
0.63000000,-0.050736336,-0.028478463 -3.7083072E-003,
0.64000000,-0.048202299,-0.027126878 -2.8088422E-003,
0.65000000,-0.045457802,-0.025589984 -1.7336326E-003,
0.66000000,-0.042492572,-0.023857885 -4.7292622E-004,
0.67000000,-0.039295961,-0.021920326,9.8338790E-004
0.68000000,-0.035856929,-0.019766671,2.6457944E-003
0.69000000,-0.032164027,-0.017385889,4.5251669E-003
0.70000000,-0.028205383,-0.014766540,6.6327845E-003
0.71000000,-0.023968683,-0.011896756,8.9803484E-003
0.72000000,-0.019441150 -8.7642238E-003,0.011580000,
0.73000000,-0.014609527 -5.3561632E-003,0.014444342,
0.74000000 -9.4600572E-003 -1.6593098E-003,0.017586453,,
0.75000000 -3.9784581E-003,2.3401078E-003,0.021019915,
0.76000000,1.8500986E-003,6.6563900E-003,0.024758832
0.77000000,8.0410124E-003,0.011304390,0.028817853
0.78000000,0.014610279,0.016299540,0.033212200
0.79000000,0.021574520,0.021657875,0.037957691
0.80000000,0.028951006,0.027396064,0.043070768
0.81000000,0.036757695,0.033531436,0.048568528
0.82000000,0.045013258,0.040082014,0.054468755
0.83000000,0.053737115,0.047066549,0.060789947
0.84000000,0.062949471,0.054504552,0.067551357
0.85000000,0.072671355,0.062416331,0.074773027
0.86000000,0.082924661,0.070823033,0.082475828
0.87000000,0.093732187,0.079746686,0.090681499
0.88000000,0.10511768,0.089210241,0.099412694
0.89000000,0.11710590,0.099237618,0.10869303
0.90000000,0.12972265,0.10985376,0.11854712
0.91000000,0.14299483,0.12108469,0.12900066
0.92000000,0.15695052,0.13295754,0.14008045
0.93000000,0.17161901,0.14550067,0.15181447
0.94000000,0.18703090,0.15874365,0.16423195
0.95000000,0.20321814,0.17271742,0.17736343
0.96000000,0.22021412,0.18745428,0.19124081
0.97000000,0.23805373,0.20298802,0.20589748
0.98000000,0.25677347,0.21935397,0.22136834
0.99000000,0.27641158,0.23658917,0.23768998
1.0000000,0.29700802,0.25473233,0.25490064
