Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,-0.017649390,7.7543923E-004,0.043955621
0.010000000,-0.017674163,7.3377723E-004,0.043907621
0.020000000,-0.017773179,5.6719421E-004,0.043715681
0.030000000,-0.017937930,2.8978542E-004,0.043395995
0.040000000,-0.018168004 -9.8103950E-005,0.042948883,
0.050000000,-0.018462822 -5.9598989E-004,0.042374794,
0.060000000,-0.018821638 -1.2032485E-003,0.041674309,
0.070000000,-0.019243538 -1.9191149E-003,0.040848138,
0.080000000,-0.019727435 -2.7426815E-003,0.039897125,
0.090000000,-0.020272072 -3.6728969E-003,0.038822247,
0.10000000,-0.020876018 -4.7085630E-003,0.037624616,
0.11000000,-0.021537663 -5.8483335E-003,0.036305485,
0.12000000,-0.022255217 -7.0907108E-003,0.034866245,
0.13000000,-0.023026706 -8.4340436E-003,0.033308431,
0.14000000,-0.023849970 -9.8765232E-003,0.031633724,
0.15000000,-0.024722655,-0.011416180,0.029843956
0.16000000,-0.025642214,-0.013050881,0.027941109
0.17000000,-0.026605897,-0.014778324,0.025927326
0.18000000,-0.027610747,-0.016596032,0.023804907
0.19000000,-0.028653598,-0.018501353,0.021576322
0.20000000,-0.029731065,-0.020491449,0.019244207
0.21000000,-0.030839537,-0.022563296,0.016811378
0.22000000,-0.031975172,-0.024713673,0.014280831
0.23000000,-0.033133891,-0.026939158,0.011655750
0.24000000,-0.034311364,-0.029236121,8.9395123E-003
0.25000000,-0.035503008,-0.031600716,6.1356976E-003
0.26000000,-0.036703975,-0.034028875,3.2480932E-003
0.27000000,-0.037909139,-0.036516297,2.8070283E-004
0.28000000,-0.039113093,-0.039058440 -2.7622450E-003,
0.29000000,-0.040310130,-0.041650513 -5.8762885E-003,
0.30000000,-0.041494237,-0.044287464 -9.0567228E-003,
0.31000000,-0.042659080,-0.046963970,-0.012298590
0.32000000,-0.043797989,-0.049674428,-0.015596670
0.33000000,-0.044903949,-0.052412937,-0.018945466
0.34000000,-0.045969581,-0.055173294,-0.022339196
0.35000000,-0.046987124,-0.057948971,-0.025771778
0.36000000,-0.047948426,-0.060733108,-0.029236817
0.37000000,-0.048844918,-0.063518495,-0.032727592
0.38000000,-0.049667598,-0.066297554,-0.036237039
0.39000000,-0.050407015,-0.069062327,-0.039757737
0.40000000,-0.051053239,-0.071804453,-0.043281888
0.41000000,-0.051595846,-0.074515151,-0.046801304
0.42000000,-0.052023891,-0.077185200,-0.050307383
0.43000000,-0.052325881,-0.079804914,-0.053791092
0.44000000,-0.052489752,-0.082364127,-0.057242943
0.45000000,-0.052502835,-0.084852158,-0.060652974
0.46000000,-0.052351832,-0.087257796,-0.064010720
0.47000000,-0.052022776,-0.089569265,-0.067305194
0.48000000,-0.051501004,-0.091774197,-0.070524853
0.49000000,-0.050771115,-0.093859604,-0.073657575
0.50000000,-0.049816934,-0.095811840,-0.076690622
0.51000000,-0.048621470,-0.097616574,-0.079610616
0.52000000,-0.047166871,-0.099258747,-0.082403501
0.53000000,-0.045434378,-0.10072253,-0.085054505
0.54000000,-0.043404278,-0.10199130,-0.087548096
0.55000000,-0.041055847,-0.10304756,-0.089867954
0.56000000,-0.038367295,-0.10387294,-0.091996918
0.57000000,-0.035315707,-0.10444811,-0.093916940
0.58000000,-0.031876977,-0.10475272,-0.095609039
0.59000000,-0.028025741,-0.10476540,-0.097053245
0.60000000,-0.023735305,-0.10446362,-0.098228542
0.61000000,-0.018977566,-0.10382370,-0.099112812
0.62000000,-0.013722932,-0.10282069,-0.099682767
0.63000000 -7.9402150E-003,-0.10142831,-0.099913886,
0.64000000 -1.5965696E-003,-0.099618876,-0.099780334,
0.65000000,5.3426341E-003,-0.097363229,-0.099254893
0.66000000,0.012913911,-0.094630620,-0.098308875
0.67000000,0.021155767,-0.091388633,-0.096912036
0.68000000,0.030108864,-0.087603067,-0.095032476
0.69000000,0.039816102,-0.083237842,-0.092636544
0.70000000,0.050322789,-0.078254875,-0.089688729
0.71000000,0.061676793,-0.072613952,-0.086151541
0.72000000,0.073928705,-0.066272600,-0.081985391
0.73000000,0.087132016,-0.059185934,-0.077148454
0.74000000,0.10134331,-0.051306511,-0.071596532
0.75000000,0.11662248,-0.042584157,-0.065282897
0.76000000,0.13303291,-0.032965793,-0.058158130
0.77000000,0.15064178,-0.022395239,-0.050169942
0.78000000,0.16952026,-0.010813012,-0.041262989
0.79000000,0.18974382,1.8439024E-003,-0.031378669
0.80000000,0.21139253,0.015642283,-0.020454897
0.81000000,0.23455139,0.030652935 -8.4258783E-003,
0.82000000,0.25931065,0.046950967,4.7781495E-003
0.83000000,0.28576623,0.064616095,0.019231189
0.84000000,0.31402012,0.083732959,0.035011774
0.85000000,0.34418080,0.10439148,0.052203294
0.86000000,0.37636379,0.12668724,0.070894328
0.87000000,0.41069210,0.15072190,0.091179022
0.88000000,0.44729687,0.17660360,0.11315749
0.89000000,0.48631797,0.20444753,0.13693623
0.90000000,0.52790469,0.23437635,0.16262863
0.91000000,0.57221648,0.26652083,0.19035543
0.92000000,0.61942376,0.30102046,0.22024531
0.93000000,0.66970883,0.33802407,0.25243547
0.94000000,0.72326689,0.37769066,0.28707230
0.95000000,0.78030687,0.42018999,0.32431198
0.96000000,0.84105303,0.46570376,0.36432145
0.97000000,0.90574591,0.51442630,0.40727907
0.98000000,0.97464388,0.56656573,0.45337558
0.99000000,1.0480247,0.62234501,0.50281508
1.0000000,1.1261871,0.68200324,0.55581612
