Rel. Pupil,0.4250,0.4500,0.4800,0.5100,0.5550,0.6000,0.8000,1.1000,1.5000
0.00000000,0.041650657,0.028489555,0.026964272,0.033560649,0.049862143,0.068115066,0.12914614,0.15155219,0.10180069
0.010000000,0.041641554,0.028478389,0.026951127,0.033545917,0.049845547,0.068097032,0.12912427,0.15152731,0.10177266
0.020000000,0.041605158,0.028433736,0.026898559,0.033487003,0.049779173,0.068024907,0.12903683,0.15142778,0.10166057
0.030000000,0.041544542,0.028359359,0.026810986,0.033388854,0.049668591,0.067904739,0.12889114,0.15126194,0.10147379
0.040000000,0.041459773,0.028255322,0.026688474,0.033251532,0.049513861,0.067736587,0.12868725,0.15102984,0.10121236
0.050000000,0.041350943,0.028121715,0.026531110,0.033075125,0.049315068,0.067520535,0.12842524,0.15073156,0.10087637
0.060000000,0.041218172,0.027958655,0.026339009,0.032859745,0.049072322,0.067256690,0.12810521,0.15036719,0.10046591
0.070000000,0.041061606,0.027766286,0.026112310,0.032605528,0.048785756,0.066945185,0.12772730,0.14993686,0.099981092
0.080000000,0.040881418,0.027544775,0.025851178,0.032312636,0.048455530,0.066586174,0.12729164,0.14944070,0.099422054
0.090000000,0.040677807,0.027294318,0.025555803,0.031981256,0.048081825,0.066179838,0.12679842,0.14887890,0.098788954
0.10000000,0.040451000,0.027015136,0.025226402,0.031611600,0.047664849,0.065726380,0.12624781,0.14825162,0.098081972
0.11000000,0.040201250,0.026707476,0.024863216,0.031203906,0.047204835,0.065226028,0.12564005,0.14755908,0.097301307
0.12000000,0.039928838,0.026371612,0.024466513,0.030758436,0.046702039,0.064679034,0.12497537,0.14680151,0.096447182
0.13000000,0.039634070,0.026007844,0.024036586,0.030275478,0.046156742,0.064085676,0.12425404,0.14597916,0.095519839
0.14000000,0.039317281,0.025616499,0.023573755,0.029755346,0.045569251,0.063446253,0.12347634,0.14509232,0.094519544
0.15000000,0.038978833,0.025197930,0.023078364,0.029198378,0.044939897,0.062761093,0.12264258,0.14414128,0.093446582
0.16000000,0.038619115,0.024752517,0.022550786,0.028604938,0.044269038,0.062030545,0.12175310,0.14312635,0.092301261
0.17000000,0.038238544,0.024280668,0.021991418,0.027975418,0.043557054,0.061254985,0.12080825,0.14204789,0.091083912
0.18000000,0.037837563,0.023782815,0.021400684,0.027310234,0.042804353,0.060434812,0.11980842,0.14090626,0.089794885
0.19000000,0.037416647,0.023259422,0.020779035,0.026609828,0.042011368,0.059570452,0.11875401,0.13970185,0.088434554
0.20000000,0.036976293,0.022710975,0.020126948,0.025874668,0.041178557,0.058662355,0.11764546,0.13843508,0.087003316
0.21000000,0.036517032,0.022137992,0.019444929,0.025105250,0.040306403,0.057710997,0.11648321,0.13710638,0.085501588
0.22000000,0.036039419,0.021541016,0.018733508,0.024302096,0.039395418,0.056716880,0.11526774,0.13571620,0.083929812
0.23000000,0.035544040,0.020920618,0.017993243,0.023465753,0.038446137,0.055680529,0.11399955,0.13426504,0.082288450
0.24000000,0.035031509,0.020277399,0.017224722,0.022596798,0.037459123,0.054602499,0.11267918,0.13275340,0.080577988
0.25000000,0.034502469,0.019611986,0.016428558,0.021695832,0.036434966,0.053483368,0.11130718,0.13118181,0.078798935
0.26000000,0.033957591,0.018925036,0.015605393,0.020763485,0.035374280,0.052323741,0.10988411,0.12955083,0.076951823
0.27000000,0.033397578,0.018217234,0.014755895,0.019800414,0.034277709,0.051124249,0.10841059,0.12786103,0.075037208
0.28000000,0.032823160,0.017489294,0.013880764,0.018807305,0.033145923,0.049885552,0.10688724,0.12611302,0.073055669
0.29000000,0.032235099,0.016741959,0.012980725,0.017784870,0.031979619,0.048608335,0.10531471,0.12430742,0.071007807
0.30000000,0.031634185,0.015976003,0.012056534,0.016733852,0.030779521,0.047293310,0.10369369,0.12244490,0.068894250
0.31000000,0.031021240,0.015192227,0.011108976,0.015655019,0.029546385,0.045941217,0.10202488,0.12052613,0.066715648
0.32000000,0.030397116,0.014391465,0.010138863,0.014549170,0.028280989,0.044552823,0.10030901,0.11855181,0.064472676
0.33000000,0.029762697,0.013574579,9.1470394E-003,0.013417134,0.026984143,0.043128925,0.098546843,0.11652267,0.062166034
0.34000000,0.029118897,0.012742462,8.1343782E-003,0.012259767,0.025656687,0.041670346,0.096739161,0.11443947,0.059796445
0.35000000,0.028466663,0.011896039,7.1017827E-003,0.011077955,0.024299487,0.040177938,0.094886777,0.11230300,0.057364660
0.36000000,0.027806972,0.011036265,6.0501869E-003,9.8726165E-003,0.022913439,0.038652582,0.092990532,0.11011405,0.054871454
0.37000000,0.027140836,0.010164128,4.9805556E-003,8.6446973E-003,0.021499470,0.037095188,0.091051295,0.10787346,0.052317626
0.38000000,0.026469296,9.2806458E-003,3.8938847E-003,7.3951754E-003,0.020058536,0.035506697,0.089069960,0.10558210,0.049704004
0.39000000,0.025793430,8.3868703E-003,2.7912017E-003,6.1250591E-003,0.018591623,0.033888078,0.087047454,0.10324085,0.047031440
0.40000000,0.025114347,7.4838854E-003,1.6735662E-003,4.8353886E-003,0.017099749,0.032240329,0.084984728,0.10085064,0.044300814
0.41000000,0.024433191,6.5728079E-003,5.4206970E-004,3.5272355E-003,0.015583962,0.030564482,0.082882766,0.098412402,0.041513032
0.42000000,0.023751138,5.6547883E-003 -6.0216320E-004,2.2017034E-003,0.014045340,0.028861598,0.080742579,0.095927115,0.038669026,
0.43000000,0.023069402,4.7310107E-003 -1.7579751E-003,8.5992859E-004,0.012484996,0.027132767,0.078565209,0.093395780,0.035769759,
0.44000000,0.022389229,3.8026937E-003 -2.9241749E-003 -4.9691989E-004,0.010904073,0.025379115,0.076351728,0.090819428,0.032816218,,
0.45000000,0.021711902,2.8710905E-003 -4.0995377E-003 -1.8676396E-003,9.3037469E-003,0.023601797,0.074103238,0.088199119,0.029809422,,
0.46000000,0.021038741,1.9374893E-003 -5.2828043E-003 -3.2509944E-003,7.6852268E-003,0.021802002,0.071820872,0.085535945,0.026750415,,
0.47000000,0.020371100,1.0032141E-003 -6.4726804E-003 -4.6457139E-003,6.0497553E-003,0.019980950,0.069505796,0.082831025,0.023640272,,
0.48000000,0.019710372,6.9625065E-005 -7.6678367E-003 -6.0504932E-003,4.3986087E-003,0.018139896,0.067159206,0.080085512,0.020480098,,
0.49000000,0.019057986 -8.6188124E-004 -8.8669079E-003 -7.4639920E-003,2.7330980E-003,0.016280129,0.064782331,0.077300586,0.017271026,,,
0.50000000,0.018415410 -1.7898710E-003,-0.010068493 -8.8848347E-003,1.0545687E-003,0.014402971,0.062376432,0.074477462,0.014014220,,
0.51000000,0.017784150 -2.7128729E-003,-0.011271152,-0.010311609 -6.3559790E-004,0.012509779,0.059942805,0.071617386,0.010710876,,
0.52000000,0.017165751 -3.6293772E-003,-0.012473412,-0.011742867 -2.3359851E-003,0.010601946,0.057482777,0.068721635,7.3622187E-003,,
0.53000000,0.016561798 -4.5378358E-003,-0.013673757,-0.013177123 -4.0451395E-003,8.6809010E-003,0.054997712,0.065791522,3.9695063E-003,,
0.54000000,0.015973916 -5.4366609E-003,-0.014870636,-0.014612852 -5.7615709E-003,6.7481079E-003,0.052489006,0.062828389,5.3402820E-004,,
0.55000000,0.015403772 -6.3242251E-003,-0.016062459,-0.016048494 -7.4837517E-003,4.8050686E-003,0.049958093,0.059833616 -2.9428935E-003,,,
0.56000000,0.014853071 -7.1988603E-003,-0.017247594,-0.017482448 -9.2101159E-003,2.8533220E-003,0.047406439,0.056808616 -6.4599036E-003,,,
0.57000000,0.014323564 -8.0588574E-003,-0.018424370,-0.018913072,-0.010939059,8.9444521E-004,0.044835551,0.053754835,-0.010015613,
0.58000000,0.013817043 -8.9024654E-003,-0.019591077,-0.020338688,-0.012668938 -1.0699463E-003,0.042246968,0.050673757,-0.013608600,,
0.59000000,0.013335343 -9.7278910E-003,-0.020745961,-0.021757574,-0.014398068 -3.0381976E-003,0.039642270,0.047566901,-0.017237406,,
0.60000000,0.012880344,-0.010533298,-0.021887226,-0.023167967,-0.016124726 -5.0086142E-003,0.037023074,0.044435823,-0.020900539,
0.61000000,0.012453971,-0.011316805,-0.023013035,-0.024568064,-0.017847147 -6.9794608E-003,0.034391036,0.041282117,-0.024596470,
0.62000000,0.012058194,-0.012076489,-0.024121506,-0.025956016,-0.019563523 -8.9489612E-003,0.031747849,0.038107412,-0.028323635,
0.63000000,0.011695029,-0.012810378,-0.025210712,-0.027329932,-0.021272004,-0.010915297,0.029095249,0.034913380,-0.032080432
0.64000000,0.011366539,-0.013516457,-0.026278683,-0.028687879,-0.022970698,-0.012876608,0.026435011,0.031701728,-0.035865221
0.65000000,0.011074836,-0.014192662,-0.027323402,-0.030027875,-0.024657668,-0.014830990,0.023768953,0.028474204,-0.039676324
0.66000000,0.010822080,-0.014836884,-0.028342806,-0.031347894,-0.026330931,-0.016776494,0.021098932,0.025232598,-0.043512026
0.67000000,0.010610482,-0.015446963,-0.029334783,-0.032645866,-0.027988461,-0.018711129,0.018426851,0.021978740,-0.047370570
0.68000000,0.010442300,-0.016020690,-0.030297175,-0.033919669,-0.029628184,-0.020632855,0.015754655,0.018714503,-0.051250160
0.69000000,0.010319846,-0.016555807,-0.031227773,-0.035167137,-0.031247979,-0.022539588,0.013084333,0.015441800,-0.055148957
0.70000000,0.010245485,-0.017050005,-0.032124320,-0.036386051,-0.032845676,-0.024429197,0.010417919,0.012162590,-0.059065083
0.71000000,0.010221633,-0.017500922,-0.032984507,-0.037574146,-0.034419060,-0.026299500,7.7574946E-003,8.8788755E-003,-0.062996617
0.72000000,0.010250761,-0.017906143,-0.033805972,-0.038729104,-0.035965861,-0.028148269,5.1051866E-003,5.5927046E-003,-0.066941592
0.73000000,0.010335395,-0.018263200,-0.034586304,-0.039848554,-0.037483762,-0.029973225,2.4631699E-003,2.3061703E-003,-0.070898000
0.74000000,0.010478119,-0.018569570,-0.035323033,-0.040930076,-0.038970393,-0.031772039 -1.6633214E-004 -9.7858700E-004,-0.074863787,,
0.75000000,0.010681570,-0.018822673,-0.036013640,-0.041971192,-0.040423332,-0.033542329 -2.7810467E-003 -4.2593795E-003,-0.078836853,,
0.76000000,0.010948447,-0.019019873,-0.036655546,-0.042969372,-0.041840102,-0.035281661 -5.3786506E-003 -7.5339710E-003,-0.082815052,,
0.77000000,0.011281508,-0.019158476,-0.037246116,-0.043922030,-0.043218173,-0.036987547 -7.9567693E-003,-0.010800075,-0.086796188,
0.78000000,0.011683571,-0.019235728,-0.037782660,-0.044826522,-0.044554958,-0.038657445,-0.010512976,-0.014055357,-0.090778021
0.79000000,0.012157514,-0.019248815,-0.038262424,-0.045680147,-0.045847815,-0.040288757,-0.013044791,-0.017297427,-0.094758258
0.80000000,0.012706280,-0.019194862,-0.038682599,-0.046480144,-0.047094043,-0.041878827,-0.015549679,-0.020523847,-0.098734556
0.81000000,0.013332877,-0.019070931,-0.039040310,-0.047223693,-0.048290881,-0.043424943,-0.018025051,-0.023732122,-0.10270452
0.82000000,0.014040375,-0.018874020,-0.039332624,-0.047907911,-0.049435511,-0.044924331,-0.020468260,-0.026919705,-0.10666571
0.83000000,0.014831914,-0.018601062,-0.039556540,-0.048529854,-0.050525050,-0.046374160,-0.022876602,-0.030083993,-0.11061562
0.84000000,0.015710701,-0.018248922,-0.039708995,-0.049086513,-0.051556554,-0.047771534,-0.025247314,-0.033222325,-0.11455170
0.85000000,0.016680011,-0.017814400,-0.039786857,-0.049574814,-0.052527017,-0.049113498,-0.027577574,-0.036331983,-0.11847135
0.86000000,0.017743192,-0.017294223,-0.039786929,-0.049991616,-0.053433364,-0.050397030,-0.029864496,-0.039410190,-0.12237188
0.87000000,0.018903664,-0.016685052,-0.039705943,-0.050333711,-0.054272456,-0.051619043,-0.032105135,-0.042454108,-0.12625058
0.88000000,0.020164919,-0.015983470,-0.039540560,-0.050597821,-0.055041087,-0.052776384,-0.034296480,-0.045460840,-0.13010467
0.89000000,0.021530526,-0.015185993,-0.039287372,-0.050780597,-0.055735979,-0.053865833,-0.036435455,-0.048427423,-0.13393130
0.90000000,0.023004130,-0.014289056,-0.038942893,-0.050878620,-0.056353786,-0.054884097,-0.038518918,-0.051350832,-0.13772757
0.91000000,0.024589456,-0.013289020,-0.038503565,-0.050888393,-0.056891087,-0.055827815,-0.040543659,-0.054227975,-0.14149050
0.92000000,0.026290308,-0.012182167,-0.037965753,-0.050806347,-0.057344390,-0.056693552,-0.042506399,-0.057055695,-0.14521707
0.93000000,0.028110571,-0.010964700,-0.037325742,-0.050628836,-0.057710125,-0.057477801,-0.044403789,-0.059830765,-0.14890418
0.94000000,0.030054216 -9.6327391E-003,-0.036579739,-0.050352133,-0.057984648,-0.058176976,-0.046232404,-0.062549890,-0.15254866,
0.95000000,0.032125298 -8.1823205E-003,-0.035723868,-0.049972434,-0.058164233,-0.058787416,-0.047988749,-0.065209702,-0.15614728,
0.96000000,0.034327959 -6.6093958E-003,-0.034754171,-0.049485849,-0.058245077,-0.059305380,-0.049669252,-0.067806761,-0.15969674,
0.97000000,0.036666432 -4.9098288E-003,-0.033666601,-0.048888407,-0.058223293,-0.059727047,-0.051270264,-0.070337552,-0.16319366,
0.98000000,0.039145039 -3.0793946E-003,-0.032457028,-0.048176051,-0.058094910,-0.060048513,-0.052788057,-0.072798485,-0.16663458,
0.99000000,0.041768197 -1.1137768E-003,-0.031121230,-0.047344636,-0.057855872,-0.060265790,-0.054218822,-0.075185892,-0.17001599,
1.0000000,0.044540417,9.9143412E-004,-0.029654896,-0.046389927,-0.057502035,-0.060374803,-0.055558668,-0.077496026,-0.17333430
