Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,0.010837833,2.0155545E-003,0.026616357
0.010000000,0.010763829,1.9430624E-003,0.026544690
0.020000000,0.010496045,1.6811773E-003,0.026286047
0.030000000,0.010106631,1.3013094E-003,0.025911473
0.040000000,9.6380134E-003,8.4570427E-004,0.025463148
0.050000000,9.1285394E-003,3.5256650E-004,0.024979227
0.060000000,8.6121582E-003 -1.4425736E-004,0.024493525,
0.070000000,8.1181984E-003 -6.1550669E-004,0.024035286,
0.080000000,7.6712420E-003 -1.0366357E-003,0.023629048,
0.090000000,7.2910873E-003 -1.3878529E-003,0.023294612,
0.10000000,6.9927999E-003 -1.6540734E-003,0.023047077,
0.11000000,6.7868461E-003 -1.8247880E-003,0.022896978,
0.12000000,6.6793009E-003 -1.8938579E-003,0.022850485,
0.13000000,6.6721242E-003 -1.8592407E-003,0.022909680,
0.14000000,6.7634973E-003 -1.7226564E-003,0.023072884,
0.15000000,6.9482098E-003 -1.4892027E-003,0.023335049,
0.16000000,7.2180883E-003 -1.1669277E-003,0.023688177,
0.17000000,7.5624582E-003 -7.6637017E-004,0.024121785,
0.18000000,7.9686277E-003 -3.0007671E-004,0.024623383,
0.19000000,8.4223858E-003,2.1789502E-004,0.025178974
0.20000000,8.9085036E-003,7.7247684E-004,0.025773551
0.21000000,9.4112306E-003,1.3480856E-003,0.026391597
0.22000000,9.9147766E-003,1.9291045E-003,0.027017562
0.23000000,0.010403770,2.5003416E-003,0.027636323
0.24000000,0.010863686,3.0474575E-003,0.028233614
0.25000000,0.011281233,3.5573540E-003,0.028796413
0.26000000,0.011644701,4.0185177E-003,0.029313287
0.27000000,0.011944245,4.4213118E-003,0.029774682
0.28000000,0.012172125,4.7582111E-003,0.030173164
0.29000000,0.012322877,5.0239756E-003,0.030503587
0.30000000,0.012393423,5.2157602E-003,0.030763206
0.31000000,0.012383110,5.3331579E-003,0.030951721
0.32000000,0.012293687,5.3781765E-003,0.031071255
0.33000000,0.012129215,5.3551481E-003,0.031126261
0.34000000,0.011895910,5.2705759E-003,0.031123372
0.35000000,0.011601931,5.1329191E-003,0.031071187
0.36000000,0.011257102,4.9523231E-003,0.030979998
0.37000000,0.010872598,4.7403000E-003,0.030861473
0.38000000,0.010460581,4.5093678E-003,0.030728296
0.39000000,0.010033805,4.2726572E-003,0.030593774
0.40000000,9.6052016E-003,4.0434960E-003,0.030471418
0.41000000,9.1874498E-003,3.8349818E-003,0.030374520
0.42000000,8.7925512E-003,3.6595558E-003,0.030315725
0.43000000,8.4314148E-003,3.5285888E-003,0.030306617
0.44000000,8.1134677E-003,3.4519925E-003,0.030357328
0.45000000,7.8463042E-003,3.4378676E-003,0.030476191
0.46000000,7.6353819E-003,3.4922023E-003,0.030669432
0.47000000,7.4837815E-003,3.6186299E-003,0.030940933
0.48000000,7.3920343E-003,3.8182577E-003,0.031292057
0.49000000,7.3580290E-003,4.0895741E-003,0.031721557
0.50000000,7.3770054E-003,4.4284420E-003,0.032225569
0.51000000,7.4416367E-003,4.8281822E-003,0.032797694
0.52000000,7.5422054E-003,5.2797498E-003,0.033429177
0.53000000,7.6668708E-003,5.7720023E-003,0.034109175
0.54000000,7.8020252E-003,6.2920576E-003,0.034825115
0.55000000,7.9327333E-003,6.8257345E-003,0.035563135
0.56000000,8.0432435E-003,7.3580661E-003,0.036308599
0.57000000,8.1175606E-003,7.8738763E-003,0.037046677
0.58000000,8.1400617E-003,8.3583968E-003,0.037762961
0.59000000,8.0961384E-003,8.7979135E-003,0.038444113
0.60000000,7.9728410E-003,9.1804158E-003,0.039078521
0.61000000,7.7595025E-003,9.4962240E-003,0.039656922
0.62000000,7.4483137E-003,9.7385707E-003,0.040172994
0.63000000,7.0348224E-003,9.9041050E-003,0.040623855
0.64000000,6.5183275E-003,9.9932935E-003,0.041010476
0.65000000,5.9021395E-003,0.010010688,0.041337943
0.66000000,5.1936818E-003,9.9650333E-003,0.041615578
0.67000000,4.4044078E-003,9.8691923E-003,0.041856858
0.68000000,3.5495151E-003,9.7398689E-003,0.042079148
0.69000000,2.6474466E-003,9.5971165E-003,0.042303212
0.70000000,1.7191706E-003,9.4636275E-003,0.042552505
0.71000000,7.8725039E-004,9.3638112E-003,0.042852253
0.72000000 -1.2528205E-004,9.3226765E-003,0.043228343,
0.73000000 -9.9621453E-004,9.3645525E-003,0.043706044,
0.74000000 -1.8055604E-003,9.5116916E-003,0.044308614,
0.75000000 -2.5370198E-003,9.7828177E-003,0.045055852,
0.76000000 -3.1794208E-003,0.010191695,0.045962671,
