Rel. Pupil,0.5500
0.00000000,0.017604783
0.010000000,0.017584565
0.020000000,0.017503713
0.030000000,0.017369020
0.040000000,0.017180580
0.050000000,0.016938522
0.060000000,0.016643015
0.070000000,0.016294263
0.080000000,0.015892509
0.090000000,0.015438036
0.10000000,0.014931163
0.11000000,0.014372252
0.12000000,0.013761703
0.13000000,0.013099955
0.14000000,0.012387491
0.15000000,0.011624836
0.16000000,0.010812556
0.17000000,9.9512627E-003
0.18000000,9.0416120E-003
0.19000000,8.0843059E-003
0.20000000,7.0800934E-003
0.21000000,6.0297719E-003
0.22000000,4.9341885E-003
0.23000000,3.7942413E-003
0.24000000,2.6108810E-003
0.25000000,1.3851125E-003
0.26000000,1.1799660E-004
0.27000000 -1.1893483E-003,
0.28000000 -2.5357441E-003,
0.29000000 -3.9199513E-003,
0.30000000 -5.3406665E-003,
0.31000000 -6.7965203E-003,
0.32000000 -8.2860749E-003,
0.33000000 -9.8078216E-003,
0.34000000,-0.011360178
0.35000000,-0.012941485
0.36000000,-0.014550006
0.37000000,-0.016183918
0.38000000,-0.017841315
0.39000000,-0.019520202
0.40000000,-0.021218489
0.41000000,-0.022933990
0.42000000,-0.024664417
0.43000000,-0.026407379
0.44000000,-0.028160371
0.45000000,-0.029920778
0.46000000,-0.031685860
0.47000000,-0.033452756
0.48000000,-0.035218472
0.49000000,-0.036979878
0.50000000,-0.038733697
0.51000000,-0.040476507
0.52000000,-0.042204728
0.53000000,-0.043914617
0.54000000,-0.045602253
0.55000000,-0.047263540
0.56000000,-0.048894191
0.57000000,-0.050489721
0.58000000,-0.052045437
0.59000000,-0.053556426
0.60000000,-0.055017550
0.61000000,-0.056423426
0.62000000,-0.057768417
0.63000000,-0.059046625
0.64000000,-0.060251868
0.65000000,-0.061377672
0.66000000,-0.062417254
0.67000000,-0.063363503
0.68000000,-0.064208967
0.69000000,-0.064945832
0.70000000,-0.065565905
0.71000000,-0.066060589
0.72000000,-0.066420866
0.73000000,-0.066637271
0.74000000,-0.066699869
0.75000000,-0.066598226
0.76000000,-0.066321385
0.77000000,-0.065857832
0.78000000,-0.065195467
0.79000000,-0.064321571
0.80000000,-0.063222766
0.81000000,-0.061884983
0.82000000,-0.060293413
0.83000000,-0.058432470
0.84000000,-0.056285742
0.85000000,-0.053835940
0.86000000,-0.051064847
0.87000000,-0.047953251
0.88000000,-0.044480902
0.89000000,-0.040626430
0.90000000,-0.036367282
0.91000000,-0.031679642
0.92000000,-0.026538354
0.93000000,-0.020916831
0.94000000,-0.014786964
0.95000000 -8.1190159E-003,
0.96000000 -8.8151661E-004,
0.97000000,6.9588594E-003
0.98000000,0.015437405
0.99000000,0.024591554
1.0000000,0.034460998
