Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,0.12388651,3.5098556E-003 -6.2887662E-003,
0.010000000,0.12389077,3.5218734E-003 -6.2733276E-003,
0.020000000,0.12390773,3.5698771E-003 -6.2116398E-003,
0.030000000,0.12393575,3.6496431E-003 -6.1090639E-003,
0.040000000,0.12397446,3.7608115E-003 -5.9659550E-003,
0.050000000,0.12402333,3.9028798E-003 -5.7828089E-003,
0.060000000,0.12408170,4.0752039E-003 -5.5602614E-003,
0.070000000,0.12414877,4.2769996E-003 -5.2990861E-003,
0.080000000,0.12422357,4.5073443E-003 -5.0001933E-003,
0.090000000,0.12430501,4.7651793E-003 -4.6646273E-003,
0.10000000,0.12439186,5.0493122E-003 -4.2935643E-003,
0.11000000,0.12448274,5.3584200E-003 -3.8883093E-003,
0.12000000,0.12457616,5.6910515E-003 -3.4502931E-003,
0.13000000,0.12467048,6.0456315E-003 -2.9810688E-003,
0.14000000,0.12476394,6.4204644E-003 -2.4823078E-003,
0.15000000,0.12485467,6.8137378E-003 -1.9557961E-003,
0.16000000,0.12494067,7.2235278E-003 -1.4034295E-003,
0.17000000,0.12501983,7.6478029E-003 -8.2720889E-004,
0.18000000,0.12508993,8.0844297E-003 -2.2923529E-004,
0.19000000,0.12514866,8.5311778E-003,3.8829572E-004
0.20000000,0.12519359,8.9857259E-003,1.0230996E-003
0.21000000,0.12522223,9.4456674E-003,1.6728091E-003
0.22000000,0.12523198,9.9085172E-003,2.3349803E-003
0.23000000,0.12522018,0.010371718,3.0070995E-003
0.24000000,0.12518407,0.010832647,3.6865902E-003
0.25000000,0.12512088,0.011288624,4.3708202E-003
0.26000000,0.12502772,0.011736919,5.0571094E-003
0.27000000,0.12490170,0.012174756,5.7427375E-003
0.28000000,0.12473986,0.012599330,6.4249522E-003
0.29000000,0.12453922,0.013007805,7.1009778E-003
0.30000000,0.12429679,0.013397330,7.7680234E-003
0.31000000,0.12400953,0.013765045,8.4232929E-003
0.32000000,0.12367443,0.014108092,9.0639933E-003
0.33000000,0.12328846,0.014423621,9.6873447E-003
0.34000000,0.12284861,0.014708805,0.010290590
0.35000000,0.12235190,0.014960845,0.010871006
0.36000000,0.12179538,0.015176982,0.011425911
0.37000000,0.12117613,0.015354510,0.011952679
0.38000000,0.12049131,0.015490784,0.012448747
0.39000000,0.11973812,0.015583230,0.012911628
0.40000000,0.11891386,0.015629361,0.013338924
0.41000000,0.11801589,0.015626781,0.013728333
0.42000000,0.11704171,0.015573205,0.014077663
0.43000000,0.11598888,0.015466464,0.014384846
0.44000000,0.11485512,0.015304522,0.014647945
0.45000000,0.11363828,0.015085483,0.014865173
0.46000000,0.11233633,0.014807607,0.015034897
0.47000000,0.11094745,0.014469324,0.015155659
0.48000000,0.10946993,0.014069240,0.015226182
0.49000000,0.10790230,0.013606158,0.015245386
0.50000000,0.10624326,0.013079084,0.015212402
0.51000000,0.10449171,0.012487243,0.015126580
0.52000000,0.10264680,0.011830091,0.014987507
0.53000000,0.10070789,0.011107331,0.014795020
0.54000000,0.098674607,0.010318920,0.014549213
0.55000000,0.096546834,9.4650890E-003,0.014250460
0.56000000,0.094324728,8.5463514E-003,0.013899418
0.57000000,0.092008731,7.5635176E-003,0.013497048
0.58000000,0.089599591,6.5177078E-003,0.013044622
0.59000000,0.087098367,5.4103652E-003,0.012543742
0.60000000,0.084506444,4.2432690E-003,0.011996348
0.61000000,0.081825546,3.0185467E-003,0.011404733
0.62000000,0.079057751,1.7386872E-003,0.010771555
0.63000000,0.076205499,4.0655285E-004,0.010099850
0.64000000,0.073271608 -9.7460790E-004,9.3930445E-003,
0.65000000,0.070259282 -2.4011487E-003,8.6549668E-003,
0.66000000,0.067172128 -3.8690136E-003,7.8898589E-003,
0.67000000,0.064014163 -5.3737254E-003,7.1023885E-003,
0.68000000,0.060789826 -6.9103745E-003,6.2976596E-003,
0.69000000,0.057503993 -8.4736085E-003,5.4812238E-003,
0.70000000,0.054161978,-0.010057621,4.6590899E-003
0.71000000,0.050769555,-0.011656144,3.8377345E-003
0.72000000,0.047332957,-0.013262435,3.0241109E-003
