Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,0.014981208,0.029449701,0.045649828
0.010000000,0.014977048,0.029444285,0.045643936
0.020000000,0.014960413,0.029422624,0.045620370
0.030000000,0.014932698,0.029386532,0.045581104
0.040000000,0.014893918,0.029336023,0.045526149
0.050000000,0.014844094,0.029271117,0.045455527
0.060000000,0.014783253,0.029191838,0.045369260
0.070000000,0.014711430,0.029098218,0.045267379
0.080000000,0.014628663,0.028990294,0.045149921
0.090000000,0.014534998,0.028868108,0.045016925
0.10000000,0.014430487,0.028731708,0.044868438
0.11000000,0.014315187,0.028581148,0.044704513
0.12000000,0.014189163,0.028416486,0.044525207
0.13000000,0.014052484,0.028237789,0.044330583
0.14000000,0.013905227,0.028045127,0.044120710
0.15000000,0.013747475,0.027838577,0.043895663
0.16000000,0.013579316,0.027618221,0.043655521
0.17000000,0.013400845,0.027384148,0.043400370
0.18000000,0.013212164,0.027136451,0.043130302
0.19000000,0.013013380,0.026875232,0.042845414
0.20000000,0.012804608,0.026600595,0.042545808
0.21000000,0.012585968,0.026312654,0.042231593
0.22000000,0.012357587,0.026011525,0.041902883
0.23000000,0.012119598,0.025697333,0.041559799
0.24000000,0.011872142,0.025370207,0.041202468
0.25000000,0.011615364,0.025030285,0.040831020
0.26000000,0.011349418,0.024677708,0.040445594
0.27000000,0.011074464,0.024312625,0.040046335
0.28000000,0.010790667,0.023935190,0.039633392
0.29000000,0.010498203,0.023545565,0.039206921
0.30000000,0.010197249,0.023143918,0.038767086
0.31000000,9.8879937E-003,0.022730421,0.038314054
0.32000000,9.5706307E-003,0.022305255,0.037848001
0.33000000,9.2453607E-003,0.021868607,0.037369108
0.34000000,8.9123918E-003,0.021420670,0.036877563
0.35000000,8.5719389E-003,0.020961645,0.036373560
0.36000000,8.2242243E-003,0.020491738,0.035857299
0.37000000,7.8694776E-003,0.020011163,0.035328987
0.38000000,7.5079355E-003,0.019520139,0.034788840
0.39000000,7.1398424E-003,0.019018895,0.034237076
0.40000000,6.7654501E-003,0.018507665,0.033673924
0.41000000,6.3850178E-003,0.017986689,0.033099618
0.42000000,5.9988125E-003,0.017456217,0.032514399
0.43000000,5.6071091E-003,0.016916503,0.031918515
0.44000000,5.2101900E-003,0.016367812,0.031312222
0.45000000,4.8083453E-003,0.015810414,0.030695781
0.46000000,4.4018743E-003,0.015244586,0.030069465
0.47000000,3.9910833E-003,0.014670614,0.029433548
0.48000000,3.5762870E-003,0.014088792,0.028788317
0.49000000,3.1578085E-003,0.013499419,0.028134063
0.50000000,2.7359794E-003,0.012902806,0.027471086
0.51000000,2.3111397E-003,0.012299269,0.026799694
0.52000000,1.8836380E-003,0.011689132,0.026120203
0.53000000,1.4538318E-003,0.011072729,0.025432935
0.54000000,1.0220874E-003,0.010450402,0.024738223
0.55000000,5.8878002E-004,9.8224990E-003,0.024036406
0.56000000,1.5429352E-004,9.1893790E-003,0.023327832
0.57000000 -2.8097766E-004,8.5514099E-003,0.022612858,
0.58000000 -7.1663098E-004,7.9089668E-003,0.021891849,
0.59000000 -1.1522540E-003,7.2624343E-003,0.021165178,
0.60000000 -1.5874248E-003,6.6122062E-003,0.020433229,
0.61000000 -2.0217115E-003,5.9586852E-003,0.019696392,
0.62000000 -2.4546724E-003,5.3022836E-003,0.018955069,
0.63000000 -2.8858558E-003,4.6434227E-003,0.018209667,
0.64000000 -3.3147998E-003,3.9825339E-003,0.017460608,
0.65000000 -3.7410321E-003,3.3200579E-003,0.016708319,
0.66000000 -4.1640700E-003,2.6564454E-003,0.015953238,
0.67000000 -4.5834201E-003,1.9921573E-003,0.015195813,
0.68000000 -4.9985782E-003,1.3276644E-003,0.014436502,
0.69000000 -5.4090289E-003,6.6344806E-004,0.013675772,
0.70000000 -5.8142460E-003 -6.9420526E-015,0.012914103,,
0.71000000 -6.2136916E-003 -6.6217731E-004,0.012151983,,
0.72000000 -6.6068167E-003 -1.3225706E-003,0.011389909,,
0.73000000 -6.9930602E-003 -1.9806554E-003,0.010628394,,
0.74000000 -7.3718494E-003 -2.6358964E-003,9.8679567E-003,,
0.75000000 -7.7425994E-003 -3.2877466E-003,9.1091297E-003,,
0.76000000 -8.1047131E-003 -3.9356476E-003,8.3524562E-003,,
0.77000000 -8.4575807E-003 -4.5790290E-003,7.5984908E-003,,
0.78000000 -8.8005802E-003 -5.2173087E-003,6.8477999E-003,,
0.79000000 -9.1330762E-003 -5.8498923E-003,6.1009618E-003,,
0.80000000 -9.4544206E-003 -6.4761732E-003,5.3585668E-003,,
0.81000000 -9.7639518E-003 -7.0955319E-003,4.6212176E-003,,
0.82000000,-0.010060995 -7.7073363E-003,3.8895292E-003,
0.83000000,-0.010344860 -8.3109414E-003,3.1641296E-003,
0.84000000,-0.010614846 -8.9056888E-003,2.4456593E-003,
0.85000000,-0.010870234 -9.4909067E-003,1.7347725E-003,
0.86000000,-0.011110294,-0.010065909,1.0321364E-003
0.87000000,-0.011334278,-0.010629998,3.3843204E-004
0.88000000,-0.011541426,-0.011182458 -3.4564584E-004,
0.89000000,-0.011730962,-0.011722561 -1.0193882E-003,
0.90000000,-0.011902092,-0.012249566 -1.6820718E-003,
0.91000000,-0.012054010,-0.012762713 -2.3329587E-003,
0.92000000,-0.012185891,-0.013261231 -2.9712959E-003,
0.93000000,-0.012296896,-0.013744331 -3.5963155E-003,
0.94000000,-0.012386166,-0.014211207 -4.2072340E-003,
0.95000000,-0.012452830,-0.014661041 -4.8032523E-003,
0.96000000,-0.012495995,-0.015092995 -5.3835551E-003,
0.97000000,-0.012514754,-0.015506216 -5.9473105E-003,
0.98000000,-0.012508179,-0.015899835 -6.4936716E-003,
0.99000000,-0.012475327,-0.016272962 -7.0217726E-003,
1.0000000,-0.012415235,-0.016624694 -7.5307315E-003,
