Rel. Pupil,0.5500
0.00000000,-9.9231171E-003
0.010000000,-9.9245270E-003
0.020000000,-9.9301656E-003
0.030000000,-9.9395593E-003
0.040000000,-9.9527021E-003
0.050000000,-9.9695853E-003
0.060000000,-9.9901977E-003
0.070000000,-0.010014525
0.080000000,-0.010042549
0.090000000,-0.010074250
0.10000000,-0.010109602
0.11000000,-0.010148576
0.12000000,-0.010191139
0.13000000,-0.010237252
0.14000000,-0.010286869
0.15000000,-0.010339942
0.16000000,-0.010396412
0.17000000,-0.010456216
0.18000000,-0.010519282
0.19000000,-0.010585530
0.20000000,-0.010654871
0.21000000,-0.010727207
0.22000000,-0.010802431
0.23000000,-0.010880424
0.24000000,-0.010961056
0.25000000,-0.011044189
0.26000000,-0.011129669
0.27000000,-0.011217331
0.28000000,-0.011306999
0.29000000,-0.011398483
0.30000000,-0.011491578
0.31000000,-0.011586070
0.32000000,-0.011681726
0.33000000,-0.011778304
0.34000000,-0.011875546
0.35000000,-0.011973181
0.36000000,-0.012070925
0.37000000,-0.012168481
0.38000000,-0.012265538
0.39000000,-0.012361775
0.40000000,-0.012456858
0.41000000,-0.012550444
0.42000000,-0.012642178
0.43000000,-0.012731699
0.44000000,-0.012818634
0.45000000,-0.012902608
0.46000000,-0.012983239
0.47000000,-0.013060141
0.48000000,-0.013132928
0.49000000,-0.013201214
0.50000000,-0.013264613
0.51000000,-0.013322746
0.52000000,-0.013375240
0.53000000,-0.013421732
0.54000000,-0.013461868
0.55000000,-0.013495313
0.56000000,-0.013521747
0.57000000,-0.013540872
0.58000000,-0.013552413
0.59000000,-0.013556126
0.60000000,-0.013551794
0.61000000,-0.013539237
0.62000000,-0.013518313
0.63000000,-0.013488926
0.64000000,-0.013451021
0.65000000,-0.013404599
0.66000000,-0.013349715
0.67000000,-0.013286481
0.68000000,-0.013215076
0.69000000,-0.013135746
0.70000000,-0.013048810
0.71000000,-0.012954664
0.72000000,-0.012853788
0.73000000,-0.012746744
0.74000000,-0.012634188
0.75000000,-0.012516870
0.76000000,-0.012395637
0.77000000,-0.012271442
0.78000000,-0.012145342
0.79000000,-0.012018508
0.80000000,-0.011892221
0.81000000,-0.011767882
0.82000000,-0.011647011
0.83000000,-0.011531252
0.84000000,-0.011422372
0.85000000,-0.011322267
0.86000000,-0.011232961
0.87000000,-0.011156607
0.88000000,-0.011095488
0.89000000,-0.011052019
0.90000000,-0.011028745
0.91000000,-0.011028338
0.92000000,-0.011053602
0.93000000,-0.011107466
0.94000000,-0.011192983
0.95000000,-0.011313330
0.96000000,-0.011471801
0.97000000,-0.011671809
0.98000000,-0.011916879
0.99000000,-0.012210646
1.0000000,-0.012556852
