Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,0.036406640,4.5317726E-004,0.038168596
0.010000000,0.036394509,4.4124103E-004,0.038157219
0.020000000,0.036346001,3.9351124E-004,0.038111725
0.030000000,0.036265214,3.1401495E-004,0.038035953
0.040000000,0.036152239,2.0283184E-004,0.037929979
0.050000000,0.036007199,6.0072513E-005,0.037793909
0.060000000,0.035830255,-1.1412236E-004,0.037627876
0.070000000,0.035621596,-3.1958318E-004,0.037432043
0.080000000,0.035381447,-5.5611282E-004,0.037206598
0.090000000,0.035110060,-8.2348828E-004,0.036951753
0.10000000,0.034807716,-1.1214625E-003,0.036667743
0.11000000,0.034474722,-1.4497665E-003,0.036354823
0.12000000,0.034111409,-1.8081115E-003,0.036013269
0.13000000,0.033718128,-2.1961919E-003,0.035643368
0.14000000,0.033295248,-2.6136873E-003,0.035245425
0.15000000,0.032843155,-3.0602661E-003,0.034819751
0.16000000,0.032362245,-3.5355879E-003,0.034366668
0.17000000,0.031852925,-4.0393071E-003,0.033886498
0.18000000,0.031315607,-4.5710764E-003,0.033379567
0.19000000,0.030750705,-5.1305497E-003,0.032846196
0.20000000,0.030158631,-5.7173863E-003,0.032286701
0.21000000,0.029539793,-6.3312541E-003,0.031701385
0.22000000,0.028894589,-6.9718336E-003,0.031090542
0.23000000,0.028223405,-7.6388217E-003,0.030454443
0.24000000,0.027526609,-8.3319352E-003,0.029793342
0.25000000,0.026804551,-9.0509152E-003,0.029107466
0.26000000,0.026057555,-9.7955302E-003,0.028397011
0.27000000,0.025285917,-0.010565580,0.027662144
0.28000000,0.024489901,-0.011360901,0.026902993
0.29000000,0.023669738,-0.012181365,0.026119646
0.30000000,0.022825618,-0.013026890,0.025312149
0.31000000,0.021957689,-0.013897436,0.024480500
0.32000000,0.021066055,-0.014793014,0.023624649
0.33000000,0.020150773,-0.015713685,0.022744490
0.34000000,0.019211846,-0.016659565,0.021839864
0.35000000,0.018249228,-0.017630824,0.020910555
0.36000000,0.017262817,-0.018627692,0.019956286
0.37000000,0.016252454,-0.019650460,0.018976719
0.38000000,0.015217923,-0.020699477,0.017971453
0.39000000,0.014158950,-0.021775157,0.016940025
0.40000000,0.013075203,-0.022877973,0.015881907
0.41000000,0.011966291,-0.024008463,0.014796510
0.42000000,0.010831768,-0.025167225,0.013683178
0.43000000,9.6711307E-003,-0.026354914,0.012541198
0.44000000,8.4838229E-003,-0.027572246,0.011369796
0.45000000,7.2692388E-003,-0.028819990,0.010168142
0.46000000,6.0267255E-003,-0.030098966,8.9353524E-003
0.47000000,4.7555887E-003,-0.031410042,7.6704952E-003
0.48000000,3.4550960E-003,-0.032754129,6.3725940E-003
0.49000000,2.1244894E-003,-0.034132166,5.0406390E-003
0.50000000,7.6298349E-004,-0.035545128,3.6735854E-003
0.51000000,-6.3022050E-004,-0.036994009,2.2703665E-003
0.52000000,-2.0559246E-003,-0.038479810,8.2990441E-004
0.53000000,-3.5149276E-003,-0.040003540,-6.4888507E-004
0.54000000,-5.0080057E-003,-0.041566187,-2.1670730E-003
0.55000000,-6.5359081E-003,-0.043168724,-3.7257134E-003
0.56000000,-8.0993372E-003,-0.044812081,-5.3258244E-003
0.57000000,-9.6989340E-003,-0.046497138,-6.9683739E-003
0.58000000,-0.011335261,-0.048224703,-8.6542629E-003
0.59000000,-0.013008781,-0.049995497,-0.010384308
0.60000000,-0.014719842,-0.051810131,-0.012159219
0.61000000,-0.016468647,-0.053669087,-0.013979582
0.62000000,-0.018255238,-0.055572693,-0.015845831
0.63000000,-0.020079465,-0.057521101,-0.017758230
0.64000000,-0.021940959,-0.059514253,-0.019716837
0.65000000,-0.023839105,-0.061551860,-0.021721485
0.66000000,-0.025773007,-0.063633367,-0.023771742
0.67000000,-0.027741458,-0.065757925,-0.025866891
0.68000000,-0.029742900,-0.067924346,-0.028005882
0.69000000,-0.031775386,-0.070131075,-0.030187301
0.70000000,-0.033836542,-0.072376147,-0.032409332
0.71000000,-0.035923524,-0.074657143,-0.034669714
0.72000000,-0.038032965,-0.076971149,-0.036965694
0.73000000,-0.040160942,-0.079314712,-0.039293989
0.74000000,-0.042302909,-0.081683782,-0.041650729
0.75000000,-0.044453649,-0.084073664,-0.044031404
0.76000000,-0.046607222,-0.086478964,-0.046430817
0.77000000,-0.048756897,-0.088893528,-0.048843018
0.78000000,-0.050895095,-0.091310384,-0.051261251
0.79000000,-0.053013320,-0.093721674,-0.053677884
0.80000000,-0.055102091,-0.096118589,-0.056084345
0.81000000,-0.057150868,-0.098491299,-0.058471051
0.82000000,-0.059147975,-0.10082887,-0.060827335
0.83000000,-0.061080520,-0.10311921,-0.063141367
0.84000000,-0.062934310,-0.10534895,-0.065400075
0.85000000,-0.064693766,-0.10750338,-0.067589058
0.86000000,-0.066341824,-0.10956637,-0.069692497
0.87000000,-0.067859844,-0.11152026,-0.071693063
0.88000000,-0.069227505,-0.11334575,-0.073571820
0.89000000,-0.070422699,-0.11502183,-0.075308119
0.90000000,-0.071421421,-0.11652563,-0.076879497
0.91000000,-0.072197651,-0.11783236,-0.078261558
0.92000000,-0.072723233,-0.11891514,-0.079427864
0.93000000,-0.072967745,-0.11974491,-0.080349803
0.94000000,-0.072898366,-0.12029026,-0.080996471
0.95000000,-0.072479738,-0.12051737,-0.081334529
0.96000000,-0.071673814,-0.12038979,-0.081328068
0.97000000,-0.070439705,-0.11986831,-0.080938455
0.98000000,-0.068733528,-0.11891085,-0.080124189
0.99000000,-0.066508215,-0.11747222,-0.078840726
1.0000000,-0.063713353,-0.11550403,-0.077040319
