Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,-0.023433110,9.7370492E-003,0.043320211
0.010000000,-0.023439883,9.7280765E-003,0.043310560
0.020000000,-0.023466997,9.6921667E-003,0.043271935
0.030000000,-0.023512266,9.6322483E-003,0.043207496
0.040000000,-0.023575809,9.5482190E-003,0.043117147
0.050000000,-0.023657788,9.4399362E-003,0.043000754
0.060000000,-0.023758414,9.3072187E-003,0.042858146
0.070000000,-0.023877939,9.1498478E-003,0.042689119
0.080000000,-0.024016661,8.9675689E-003,0.042493435
0.090000000,-0.024174913,8.7600932E-003,0.042270824
0.10000000,-0.024353072,8.5271007E-003,0.042020987
0.11000000,-0.024551547,8.2682419E-003,0.041743600
0.12000000,-0.024770783,7.9831410E-003,0.041438315
0.13000000,-0.025011254,7.6713991E-003,0.041104761
0.14000000,-0.025273461,7.3325972E-003,0.040742554
0.15000000,-0.025557930,6.9663001E-003,0.040351295
0.16000000,-0.025865206,6.5720602E-003,0.039930574
0.17000000,-0.026195851,6.1494214E-003,0.039479979
0.18000000,-0.026550441,5.6979240E-003,0.038999095
0.19000000,-0.026929556,5.2171089E-003,0.038487514
0.20000000,-0.027333782,4.7065224E-003,0.037944833
0.21000000,-0.027763703,4.1657217E-003,0.037370666
0.22000000,-0.028219896,3.5942795E-003,0.036764647
0.23000000,-0.028702929,2.9917899E-003,0.036126434
0.24000000,-0.029213350,2.3578742E-003,0.035455717
0.25000000,-0.029751687,1.6921860E-003,0.034752221
0.26000000,-0.030318441,9.9441799E-004,0.034015717
0.27000000,-0.030914076,2.6430736E-004,0.033246023
0.28000000,-0.031539022 -4.9835760E-004,0.032443015,
0.29000000,-0.032193660 -1.2937313E-003,0.031606629,
0.30000000,-0.032878324 -2.1219044E-003,0.030736871,
0.31000000,-0.033593288 -2.9828975E-003,0.029833823,
0.32000000,-0.034338765 -3.8766543E-003,0.028897649,
0.33000000,-0.035114900 -4.8030354E-003,0.027928601,
0.34000000,-0.035921761 -5.7618114E-003,0.026927029,
0.35000000,-0.036759339 -6.7526567E-003,0.025893384,
0.36000000,-0.037627537 -7.7751429E-003,0.024828227,
0.37000000,-0.038526165 -8.8287322E-003,0.023732235,
0.38000000,-0.039454939 -9.9127714E-003,0.022606209,
0.39000000,-0.040413467,-0.011026485,0.021451076
0.40000000,-0.041401255,-0.012168972,0.020267901
0.41000000,-0.042417691,-0.013339194,0.019057892
0.42000000,-0.043462048,-0.014535977,0.017822400
0.43000000,-0.044533477,-0.015758000,0.016562933
0.44000000,-0.045631002,-0.017003795,0.015281157
0.45000000,-0.046753518,-0.018271738,0.013978900
0.46000000,-0.047899786,-0.019560048,0.012658160
0.47000000,-0.049068435,-0.020866782,0.011321106
0.48000000,-0.050257952,-0.022189829,9.9700832E-003
0.49000000,-0.051466689,-0.023526914,8.6076167E-003
0.50000000,-0.052692855,-0.024875588,7.2364152E-003
0.51000000,-0.053934522,-0.026233233,5.8593682E-003
0.52000000,-0.055189621,-0.027597056,4.4795518E-003
0.53000000,-0.056455949,-0.028964098,3.1002258E-003
0.54000000,-0.057731160,-0.030331217,1.7248405E-003
0.55000000,-0.059012786,-0.031695112,3.5702591E-004
0.56000000,-0.060298225,-0.033052309 -9.9940480E-004,
0.57000000,-0.061584757,-0.034399173 -2.3404598E-003,
0.58000000,-0.062869549,-0.035731912 -3.6619728E-003,
0.59000000,-0.064149661,-0.037046580 -4.9596091E-003,
0.60000000,-0.065422057,-0.038339090 -6.2288721E-003,
0.61000000,-0.066683617,-0.039605217 -7.4651119E-003,
0.62000000,-0.067931152,-0.040840614 -8.6635348E-003,
0.63000000,-0.069161414,-0.042040823 -9.8192153E-003,
0.64000000,-0.070371120,-0.043201285,-0.010927109
0.65000000,-0.071556963,-0.044317363,-0.011982068
0.66000000,-0.072715642,-0.045384353,-0.012978855
0.67000000,-0.073843876,-0.046397512,-0.013912171
0.68000000,-0.074938435,-0.047352072,-0.014776664
0.69000000,-0.075996174,-0.048243268,-0.015566961
0.70000000,-0.077014053,-0.049066370,-0.016277695
0.71000000,-0.077989182,-0.049816707,-0.016903530
0.72000000,-0.078918852,-0.050489703,-0.017439193
0.73000000,-0.079800580,-0.051080913,-0.017879510
0.74000000,-0.080632150,-0.051586063,-0.018219445
0.75000000,-0.081411666,-0.052001087,-0.018454136
0.76000000,-0.082137601,-0.052322184,-0.018578947
0.77000000,-0.082808856,-0.052545858,-0.018589510
0.78000000,-0.083424819,-0.052668978,-0.018481780
0.79000000,-0.083985432,-0.052688834,-0.018252091
0.80000000,-0.084491264,-0.052603201,-0.017897215
0.81000000,-0.084943584,-0.052410404,-0.017414429
0.82000000,-0.085344444,-0.052109393,-0.016801583
0.83000000,-0.085696766,-0.051699819,-0.016057176
0.84000000,-0.086004439,-0.051182112,-0.015180431
0.85000000,-0.086272412,-0.050557577,-0.014171383
0.86000000,-0.086506809,-0.049828480,-0.013030971
0.87000000,-0.086715037,-0.048998148,-0.011761126
0.88000000,-0.086905909,-0.048071079,-0.010364877
0.89000000,-0.087089772,-0.047053045 -8.8464588E-003,
0.90000000,-0.087278646,-0.045951215 -7.2114173E-003,
0.91000000,-0.087486367,-0.044774277 -5.4667352E-003,
0.92000000,-0.087728743,-0.043532565 -3.6209519E-003,
0.93000000,-0.088023713,-0.042238199 -1.6842942E-003,
0.94000000,-0.088391524,-0.040905226,3.3118825E-004
0.95000000,-0.088854914,-0.039549769,2.4114813E-003
0.96000000,-0.089439301,-0.038190183,4.5404603E-003
0.97000000,-0.090172988,-0.036847216,6.6997394E-003
0.98000000,-0.091087384,-0.035544178,8.8685050E-003
0.99000000,-0.092217223,-0.034307114,0.011023375
1.0000000,-0.093600816,-0.033164983,0.013138217
