Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,-0.032614463 -6.7653902E-004,0.061197171,
0.010000000,-0.032609873 -6.7551201E-004,0.061196735,
0.020000000,-0.032591511 -6.7140111E-004,0.061194992,
0.030000000,-0.032560900 -6.6453927E-004,0.061192099,
0.040000000,-0.032518028 -6.5491108E-004,0.061188073,
0.050000000,-0.032462878 -6.4249507E-004,0.061182937,
0.060000000,-0.032395431 -6.2726382E-004,0.061176723,
0.070000000,-0.032315661 -6.0918416E-004,0.061169466,
0.080000000,-0.032223539 -5.8821731E-004,0.061161210,
0.090000000,-0.032119032 -5.6431914E-004,0.061152003,
0.10000000,-0.032002105 -5.3744039E-004,0.061141902,
0.11000000,-0.031872716 -5.0752702E-004,0.061130966,
0.12000000,-0.031730825 -4.7452046E-004,0.061119261,
0.13000000,-0.031576385 -4.3835805E-004,0.061106858,
0.14000000,-0.031409350 -3.9897340E-004,0.061093830,
0.15000000,-0.031229671 -3.5629683E-004,0.061080258,
0.16000000,-0.031037298 -3.1025585E-004,0.061066224,
0.17000000,-0.030832180 -2.6077570E-004,0.061051813,
0.18000000,-0.030614267 -2.0777983E-004,0.061037112,
0.19000000,-0.030383509 -1.5119057E-004,0.061022213,
0.20000000,-0.030139857 -9.0929709E-005,0.061007206,
0.21000000,-0.029883266 -2.6919196E-005,0.060992184,
0.22000000,-0.029613690,4.0918177E-005,0.060977237
0.23000000,-0.029331090,1.1265800E-004,0.060962457
0.24000000,-0.029035430,1.8837346E-004,0.060947934
0.25000000,-0.028726679,2.6813449E-004,0.060933755
0.26000000,-0.028404813,3.5200689E-004,0.060920004
0.27000000,-0.028069814,4.4005139E-004,0.060906760
0.28000000,-0.027721674,5.3232267E-004,0.060894098
0.29000000,-0.027360392,6.2886833E-004,0.060882087
0.30000000,-0.026985981,7.2972781E-004,0.060870788
0.31000000,-0.026598461,8.3493128E-004,0.060860255
0.32000000,-0.026197870,9.4449841E-004,0.060850530
0.33000000,-0.025784256,1.0584372E-003,0.060841647
0.34000000,-0.025357685,1.1767425E-003,0.060833628
0.35000000,-0.024918240,1.2993950E-003,0.060826480
0.36000000,-0.024466020,1.4263595E-003,0.060820196
0.37000000,-0.024001149,1.5575835E-003,0.060814754
0.38000000,-0.023523768,1.6929957E-003,0.060810114
0.39000000,-0.023034044,1.8325044E-003,0.060806215
0.40000000,-0.022532169,1.9759959E-003,0.060802979
0.41000000,-0.022018362,2.1233324E-003,0.060800302
0.42000000,-0.021492871,2.2743506E-003,0.060798057
0.43000000,-0.020955976,2.4288595E-003,0.060796092
0.44000000,-0.020407989,2.5866386E-003,0.060794225
0.45000000,-0.019849258,2.7474354E-003,0.060792244
0.46000000,-0.019280170,2.9109639E-003,0.060789907
0.47000000,-0.018701151,3.0769018E-003,0.060786936
0.48000000,-0.018112670,3.2448883E-003,0.060783015
0.49000000,-0.017515242,3.4145216E-003,0.060777791
0.50000000,-0.016909431,3.5853563E-003,0.060770869
0.51000000,-0.016295849,3.7569010E-003,0.060761809
0.52000000,-0.015675165,3.9286151E-003,0.060750124
0.53000000,-0.015048106,4.0999058E-003,0.060735277
0.54000000,-0.014415456,4.2701258E-003,0.060716679
0.55000000,-0.013778066,4.4385688E-003,0.060693685
0.56000000,-0.013136856,4.6044672E-003,0.060665590
0.57000000,-0.012492812,4.7669885E-003,0.060631626
0.58000000,-0.011847002,4.9252310E-003,0.060590960
0.59000000,-0.011200569,5.0782206E-003,0.060542690
0.60000000,-0.010554741,5.2249065E-003,0.060485836
0.61000000 -9.9108351E-003,5.3641570E-003,0.060419345,
0.62000000 -9.2702619E-003,5.4947550E-003,0.060342079,
0.63000000 -8.6345295E-003,5.6153937E-003,0.060252813,
0.64000000 -8.0052497E-003,5.7246713E-003,0.060150233,
0.65000000 -7.3841436E-003,5.8210863E-003,0.060032927,
0.66000000 -6.7730470E-003,5.9030319E-003,0.059899381,
0.67000000 -6.1739166E-003,5.9687908E-003,0.059747975,
0.68000000 -5.5888365E-003,6.0165285E-003,0.059576977,
