Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,-0.027917781 -2.6311795E-003,0.042858194,
0.010000000,-0.027941930 -2.6604472E-003,0.042827477,
0.020000000,-0.028038479 -2.7774761E-003,0.042704649,
0.030000000,-0.028199240 -2.9723744E-003,0.042500085,
0.040000000,-0.028423980 -3.2449163E-003,0.042214011,
0.050000000,-0.028712373 -3.5947863E-003,0.041846741,
0.060000000,-0.029064002 -4.0215779E-003,0.041398682,
0.070000000,-0.029478354 -4.5247944E-003,0.040870328,
0.080000000,-0.029954823 -5.1038475E-003,0.040262268,
0.090000000,-0.030492709 -5.7580580E-003,0.039575179,
0.10000000,-0.031091216 -6.4866545E-003,0.038809831,
0.11000000,-0.031749455 -7.2887738E-003,0.037967085,
0.12000000,-0.032466438 -8.1634596E-003,0.037047896,
0.13000000,-0.033241085 -9.1096628E-003,0.036053310,
0.14000000,-0.034072215,-0.010126240,0.034984469
0.15000000,-0.034958551,-0.011211954,0.033842606
0.16000000,-0.035898717,-0.012365471,0.032629053
0.17000000,-0.036891239,-0.013585363,0.031345233
0.18000000,-0.037934539,-0.014870105,0.029992669
0.19000000,-0.039026943,-0.016218073,0.028572979
0.20000000,-0.040166669,-0.017627546,0.027087881
0.21000000,-0.041351836,-0.019096704,0.025539188
0.22000000,-0.042580457,-0.020623624,0.023928818
0.23000000,-0.043850438,-0.022206286,0.022258787
0.24000000,-0.045159580,-0.023842563,0.020531211
0.25000000,-0.046505574,-0.025530228,0.018748314
0.26000000,-0.047886003,-0.027266948,0.016912418
0.27000000,-0.049298338,-0.029050283,0.015025956
0.28000000,-0.050739938,-0.030877688,0.013091462
0.29000000,-0.052208048,-0.032746509,0.011111580
0.30000000,-0.053699797,-0.034653981,9.0890643E-003
0.31000000,-0.055212197,-0.036597231,7.0267755E-003
0.32000000,-0.056742143,-0.038573271,4.9276874E-003
0.33000000,-0.058286406,-0.040579002,2.7948857E-003
0.34000000,-0.059841639,-0.042611208,6.3156960E-004
0.35000000,-0.061404369,-0.044666559 -1.5589468E-003,
0.36000000,-0.062970998,-0.046741606 -3.7732334E-003,
0.37000000,-0.064537800,-0.048832781 -6.0077430E-003,
