Rel. Pupil,0.4861,0.5876,0.6563
0.00000000 -1.1439396E-003 -5.6781205E-007,1.0823013E-003,,
0.010000000 -1.1454114E-003 -2.2711520E-006,1.0805084E-003,,
0.020000000 -1.1512971E-003 -9.0830683E-006,1.0733381E-003,,
0.030000000 -1.1611009E-003 -2.0431128E-005,1.0613925E-003,,
0.040000000 -1.1748143E-003 -3.6307624E-005,1.0446790E-003,,
0.050000000 -1.1924251E-003 -5.6701751E-005,1.0232080E-003,,
0.060000000 -1.2139180E-003 -8.1599598E-005,9.9699277E-004,,
0.070000000 -1.2392740E-003 -1.1098412E-004,9.6604962E-004,,
0.080000000 -1.2684707E-003 -1.4483514E-004,9.3039791E-004,,
0.090000000 -1.3014821E-003 -1.8312930E-004,8.9005999E-004,,
0.10000000 -1.3382786E-003 -2.2584004E-004,8.4506132E-004,,
0.11000000 -1.3788272E-003 -2.7293757E-004,7.9543041E-004,,
0.12000000 -1.4230910E-003 -3.2438883E-004,7.4119892E-004,,
0.13000000 -1.4710296E-003 -3.8015745E-004,6.8240168E-004,,
0.14000000 -1.5225989E-003 -4.4020372E-004,6.1907672E-004,,
0.15000000 -1.5777508E-003 -5.0448452E-004,5.5126533E-004,,
0.16000000 -1.6364335E-003 -5.7295326E-004,4.7901211E-004,,
0.17000000 -1.6985913E-003 -6.4555987E-004,4.0236500E-004,,
0.18000000 -1.7641644E-003 -7.2225066E-004,3.2137539E-004,,
0.19000000 -1.8330890E-003 -8.0296835E-004,2.3609812E-004,,
0.20000000 -1.9052973E-003 -8.8765192E-004,1.4659160E-004,,
0.21000000 -1.9807169E-003 -9.7623656E-004,5.2917846E-005,,
0.22000000 -2.0592715E-003 -1.0686536E-003 -4.4857430E-005,,,
0.23000000 -2.1408801E-003 -1.1648304E-003 -1.4666473E-004,,,
0.24000000 -2.2254572E-003 -1.2646904E-003 -2.5243071E-004,,,
0.25000000 -2.3129129E-003 -1.3681527E-003 -3.6207805E-004,,,
0.26000000 -2.4031521E-003 -1.4751322E-003 -4.7552541E-004,,,
0.27000000 -2.4960753E-003 -1.5855396E-003 -5.9268727E-004,,,
0.28000000 -2.5915777E-003 -1.6992810E-003 -7.1347389E-004,,,
0.29000000 -2.6895495E-003 -1.8162580E-003 -8.3779113E-004,,,
0.30000000 -2.7898754E-003 -1.9363674E-003 -9.6554038E-004,,,
0.31000000 -2.8924349E-003 -2.0595012E-003 -1.0966184E-003,,,
